Count,Timestamp,IMU,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,QuatW,QuatX,QuatY,QuatZ
1,00:00:05.684,IMU7,1.82,3.53,-9.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,00:00:05.684,IMU5,6.81,-0.44,7.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,00:00:05.684,IMU1,9.34,1.36,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,00:00:05.688,IMU7,1.74,3.49,-9.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,00:00:05.688,IMU5,6.85,-0.44,7.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,00:00:05.688,IMU1,9.3,1.36,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,00:00:05.693,IMU7,1.78,3.49,-9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,00:00:05.693,IMU5,6.85,-0.48,7.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,00:00:05.693,IMU1,9.26,1.32,3.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,00:00:05.912,IMU7,1.78,3.53,-9.2,0.03,0.0,0.0,21.62,4.0,30.38,0.47,0.86,0.2,0.01
53,00:00:05.912,IMU5,6.81,-0.44,7.03,0.0,0.0,0.0,5.81,-11.75,-34.81,0.31,-0.22,0.79,0.48
53,00:00:05.912,IMU1,9.34,1.28,3.08,-0.01,0.0,0.0,-19.06,13.69,-27.38,0.28,-0.52,0.28,0.76
54,00:00:05.918,IMU7,1.78,3.53,-9.2,0.03,0.0,0.0,21.62,4.0,30.38,0.47,0.86,0.2,0.01
54,00:00:05.918,IMU5,6.81,-0.44,7.03,0.0,0.0,0.0,5.81,-11.75,-34.81,0.31,-0.22,0.79,0.48
54,00:00:05.918,IMU1,9.34,1.28,3.08,0.0,-0.0,0.0,-19.06,13.69,-27.38,0.28,-0.52,0.28,0.76
55,00:00:05.921,IMU7,1.78,3.53,-9.2,0.01,0.0,0.0,21.62,4.0,30.38,0.47,0.86,0.2,0.01
55,00:00:05.921,IMU5,6.81,-0.44,7.03,0.0,0.0,0.0,5.81,-11.75,-34.81,0.31,-0.22,0.79,0.48
55,00:00:05.921,IMU1,9.34,1.28,3.08,0.0,-0.0,0.0,-19.06,13.69,-27.38,0.28,-0.52,0.28,0.76
56,00:00:05.927,IMU7,1.78,3.53,-9.2,0.01,0.0,0.0,21.62,4.0,30.38,0.47,0.86,0.2,0.01
56,00:00:05.927,IMU5,6.81,-0.44,7.03,0.0,0.0,0.0,6.56,-13.44,-33.88,0.31,-0.22,0.79,0.48
56,00:00:05.927,IMU1,9.3,1.32,3.12,0.0,-0.0,0.0,-19.06,13.69,-27.38,0.28,-0.52,0.28,0.76
57,00:00:05.931,IMU7,1.78,3.53,-9.2,-0.04,-0.0,-0.01,21.62,4.0,30.38,0.47,0.86,0.2,0.01
57,00:00:05.931,IMU5,6.81,-0.44,7.03,0.0,0.0,0.0,6.56,-13.44,-33.88,0.31,-0.22,0.79,0.48
57,00:00:05.931,IMU1,9.3,1.32,3.12,0.0,-0.0,0.0,-17.5,15.0,-25.62,0.28,-0.52,0.28,0.76
58,00:00:05.934,IMU7,1.78,3.53,-9.2,-0.04,-0.0,-0.01,21.62,4.0,30.38,0.47,0.86,0.2,0.01
58,00:00:05.934,IMU5,6.81,-0.44,7.03,0.0,0.0,0.0,6.56,-13.44,-33.88,0.31,-0.22,0.79,0.48
58,00:00:05.934,IMU1,9.3,1.32,3.12,0.0,-0.0,-0.0,-17.5,15.0,-25.62,0.28,-0.52,0.28,0.76
59,00:00:05.939,IMU7,1.74,3.61,-9.12,-0.04,-0.0,-0.01,21.62,4.0,30.38,0.47,0.86,0.2,0.01
59,00:00:05.939,IMU5,6.81,-0.44,7.03,0.0,0.0,0.0,6.56,-13.44,-33.88,0.31,-0.22,0.79,0.48
59,00:00:05.939,IMU1,9.3,1.32,3.12,0.0,-0.0,-0.0,-17.5,15.0,-25.62,0.28,-0.52,0.28,0.76
60,00:00:05.944,IMU7,1.74,3.61,-9.12,-0.04,-0.0,-0.01,21.06,8.81,27.88,0.47,0.86,0.2,0.01
60,00:00:05.944,IMU5,6.81,-0.44,7.03,0.0,0.0,0.0,6.56,-13.44,-33.88,0.31,-0.22,0.79,0.48
60,00:00:05.944,IMU1,9.3,1.32,3.12,-0.0,0.01,-0.0,-17.5,15.0,-25.62,0.28,-0.52,0.28,0.76
61,00:00:05.947,IMU7,1.74,3.61,-9.12,-0.08,-0.01,-0.01,21.06,8.81,27.88,0.47,0.86,0.2,0.01
61,00:00:05.947,IMU5,6.81,-0.44,7.03,0.0,-0.0,0.01,6.56,-13.44,-33.88,0.31,-0.22,0.79,0.48
61,00:00:05.947,IMU1,9.3,1.32,3.12,-0.0,0.01,-0.0,-17.5,15.0,-25.62,0.28,-0.52,0.28,0.76
62,00:00:05.953,IMU7,1.74,3.61,-9.12,-0.08,-0.01,-0.01,21.06,8.81,27.88,0.47,0.86,0.2,0.01
62,00:00:05.953,IMU5,6.81,-0.44,7.03,0.0,-0.0,0.01,6.56,-13.44,-33.88,0.31,-0.22,0.79,0.48
62,00:00:05.953,IMU1,9.34,1.32,3.16,-0.0,0.01,-0.0,-17.5,15.0,-25.62,0.28,-0.52,0.28,0.76
63,00:00:05.958,IMU7,1.74,3.61,-9.12,-0.07,-0.0,-0.01,21.06,8.81,27.88,0.47,0.86,0.2,0.01
63,00:00:05.958,IMU5,6.81,-0.44,7.03,0.0,0.0,0.0,6.56,-13.44,-33.88,0.31,-0.22,0.79,0.48
63,00:00:05.958,IMU1,9.34,1.32,3.16,-0.0,0.01,-0.0,-17.12,15.06,-26.31,0.28,-0.52,0.28,0.76
64,00:00:05.962,IMU7,1.74,3.61,-9.12,-0.07,-0.0,-0.01,21.06,8.81,27.88,0.47,0.86,0.2,0.01
64,00:00:05.962,IMU5,6.81,-0.44,7.03,0.0,0.0,0.0,6.56,-13.44,-33.88,0.31,-0.22,0.79,0.48
64,00:00:05.962,IMU1,9.34,1.32,3.16,0.0,0.01,0.0,-17.12,15.06,-26.31,0.28,-0.52,0.28,0.76
65,00:00:05.966,IMU7,1.74,3.61,-9.12,-0.02,0.0,-0.01,21.06,8.81,27.88,0.47,0.86,0.2,0.01
65,00:00:05.966,IMU5,6.85,-0.44,7.02,0.0,0.0,0.0,6.56,-13.44,-33.88,0.31,-0.22,0.79,0.48
65,00:00:05.966,IMU1,9.34,1.32,3.16,0.0,0.01,0.0,-17.12,15.06,-26.31,0.28,-0.52,0.28,0.76
66,00:00:05.971,IMU7,1.74,3.61,-9.12,-0.02,0.0,-0.01,21.06,8.81,27.88,0.47,0.86,0.2,0.01
66,00:00:05.971,IMU5,6.85,-0.44,7.02,0.0,0.0,0.0,5.12,-12.0,-34.88,0.31,-0.22,0.79,0.48
66,00:00:05.971,IMU1,9.3,1.28,3.12,0.0,0.01,0.0,-17.12,15.06,-26.31,0.28,-0.52,0.28,0.76
67,00:00:05.975,IMU7,1.74,3.61,-9.08,-0.02,0.0,-0.01,21.06,8.81,27.88,0.47,0.86,0.2,0.01
67,00:00:05.975,IMU5,6.85,-0.44,7.02,0.0,0.01,0.0,5.12,-12.0,-34.88,0.31,-0.22,0.79,0.48
67,00:00:05.975,IMU1,9.3,1.28,3.12,0.0,0.01,0.0,-17.12,15.06,-26.31,0.28,-0.52,0.28,0.76
68,00:00:05.979,IMU7,1.74,3.61,-9.08,-0.02,0.0,-0.01,21.0,9.12,28.31,0.47,0.86,0.2,0.01
68,00:00:05.979,IMU5,6.85,-0.44,7.02,0.0,0.01,0.0,5.12,-12.0,-34.88,0.31,-0.22,0.79,0.48
68,00:00:05.979,IMU1,9.3,1.28,3.12,-0.0,-0.0,0.0,-17.12,15.06,-26.31,0.28,-0.52,0.28,0.76
69,00:00:05.982,IMU7,1.74,3.61,-9.08,0.03,-0.01,0.0,21.0,9.12,28.31,0.47,0.86,0.2,0.01
69,00:00:05.982,IMU5,6.85,-0.44,7.02,0.0,0.0,-0.0,5.12,-12.0,-34.88,0.31,-0.22,0.79,0.48
69,00:00:05.982,IMU1,9.3,1.28,3.12,-0.0,-0.0,0.0,-17.12,15.06,-26.31,0.28,-0.52,0.28,0.76
70,00:00:05.987,IMU7,1.74,3.61,-9.08,0.03,-0.01,0.0,21.0,9.12,28.31,0.47,0.86,0.2,0.01
70,00:00:05.987,IMU5,6.85,-0.44,7.02,0.0,0.0,-0.0,5.12,-12.0,-34.88,0.31,-0.22,0.79,0.48
70,00:00:05.987,IMU1,9.3,1.28,3.12,0.0,-0.0,-0.01,-17.12,15.06,-26.31,0.28,-0.52,0.28,0.76
71,00:00:05.993,IMU7,1.78,3.53,-9.12,0.03,-0.01,0.0,21.0,9.12,28.31,0.47,0.86,0.2,0.01
71,00:00:05.993,IMU5,6.85,-0.44,7.02,0.01,-0.0,0.0,5.12,-12.0,-34.88,0.31,-0.22,0.79,0.48
71,00:00:05.993,IMU1,9.3,1.28,3.12,0.0,-0.0,-0.01,-17.12,15.06,-26.31,0.28,-0.52,0.28,0.76
72,00:00:06.000,IMU7,1.78,3.53,-9.12,0.06,-0.01,0.01,21.0,9.12,28.31,0.47,0.86,0.2,0.01
72,00:00:06.000,IMU5,6.85,-0.44,7.02,0.01,-0.0,0.0,5.12,-12.0,-34.88,0.31,-0.22,0.79,0.48
72,00:00:06.000,IMU1,9.3,1.28,3.12,-0.0,0.01,-0.0,-17.12,15.06,-26.31,0.28,-0.52,0.28,0.76
73,00:00:06.003,IMU7,1.78,3.53,-9.12,0.06,-0.01,0.01,20.94,8.12,28.25,0.47,0.86,0.2,0.01
73,00:00:06.003,IMU5,6.81,-0.4,7.02,0.01,-0.0,0.0,5.12,-12.0,-34.88,0.31,-0.22,0.79,0.48
73,00:00:06.003,IMU1,9.3,1.28,3.12,-0.0,0.01,-0.0,-17.12,15.06,-26.31,0.28,-0.52,0.28,0.76
74,00:00:06.010,IMU7,1.78,3.53,-9.12,0.06,-0.01,0.01,20.94,8.12,28.25,0.47,0.86,0.2,0.01
74,00:00:06.010,IMU5,6.81,-0.4,7.02,0.0,0.01,0.0,5.12,-12.0,-34.88,0.31,-0.22,0.79,0.48
74,00:00:06.010,IMU1,9.3,1.28,3.12,0.0,0.0,0.0,-17.12,15.06,-26.31,0.28,-0.52,0.28,0.76
75,00:00:06.013,IMU7,1.78,3.53,-9.12,0.05,-0.02,0.01,20.94,8.12,28.25,0.47,0.86,0.2,0.01
75,00:00:06.013,IMU5,6.81,-0.4,7.02,0.0,0.01,0.0,5.62,-12.5,-35.06,0.31,-0.22,0.79,0.48
75,00:00:06.013,IMU1,9.3,1.28,3.12,0.0,0.0,0.0,-17.12,15.06,-26.31,0.28,-0.52,0.28,0.76
76,00:00:06.019,IMU7,1.78,3.53,-9.12,0.05,-0.02,0.01,20.94,8.12,28.25,0.47,0.86,0.2,0.01
76,00:00:06.019,IMU5,6.81,-0.4,7.02,0.0,0.01,0.0,5.62,-12.5,-35.06,0.31,-0.22,0.79,0.48
76,00:00:06.019,IMU1,9.34,1.32,3.16,0.0,0.0,0.0,-17.12,15.06,-26.31,0.28,-0.52,0.28,0.76
77,00:00:06.022,IMU7,1.78,3.53,-9.12,0.05,0.0,0.0,20.94,8.12,28.25,0.47,0.86,0.2,0.01
77,00:00:06.022,IMU5,6.81,-0.4,7.02,0.0,0.0,0.0,5.62,-12.5,-35.06,0.31,-0.22,0.79,0.48
77,00:00:06.022,IMU1,9.34,1.32,3.16,0.0,0.0,0.0,-17.44,14.62,-26.75,0.28,-0.52,0.28,0.76
78,00:00:06.026,IMU7,1.78,3.53,-9.12,0.05,0.0,0.0,20.94,8.12,28.25,0.47,0.86,0.2,0.01
78,00:00:06.026,IMU5,6.81,-0.4,7.02,0.0,0.0,0.0,5.62,-12.5,-35.06,0.31,-0.22,0.79,0.48
78,00:00:06.026,IMU1,9.34,1.32,3.16,0.01,0.0,0.01,-17.44,14.62,-26.75,0.28,-0.52,0.28,0.76
79,00:00:06.031,IMU7,1.78,3.53,-9.12,0.11,0.04,-0.0,20.94,8.12,28.25,0.47,0.86,0.2,0.01
79,00:00:06.031,IMU5,6.81,-0.4,7.02,0.0,-0.0,0.0,5.62,-12.5,-35.06,0.31,-0.22,0.79,0.48
79,00:00:06.031,IMU1,9.34,1.32,3.16,0.01,0.0,0.01,-17.44,14.62,-26.75,0.28,-0.52,0.28,0.76
80,00:00:06.036,IMU7,1.78,3.53,-9.12,0.11,0.04,-0.0,20.94,8.12,28.25,0.47,0.86,0.2,0.01
80,00:00:06.036,IMU5,6.81,-0.4,7.02,0.0,-0.0,0.0,5.62,-12.5,-35.06,0.31,-0.22,0.79,0.48
80,00:00:06.036,IMU1,9.34,1.32,3.16,0.0,0.0,0.01,-17.44,14.62,-26.75,0.28,-0.52,0.28,0.76
81,00:00:06.040,IMU7,1.89,3.38,-9.28,0.11,0.04,-0.0,20.94,8.12,28.25,0.47,0.86,0.2,0.01
81,00:00:06.040,IMU5,6.81,-0.4,7.02,0.0,0.0,0.0,5.62,-12.5,-35.06,0.31,-0.22,0.79,0.48
81,00:00:06.040,IMU1,9.34,1.32,3.16,0.0,0.0,0.01,-17.44,14.62,-26.75,0.28,-0.52,0.28,0.76
82,00:00:06.045,IMU7,1.89,3.38,-9.28,0.11,0.04,-0.0,22.25,8.06,27.31,0.47,0.86,0.2,0.01
82,00:00:06.045,IMU5,6.81,-0.4,7.02,0.0,0.0,0.0,5.62,-12.5,-35.06,0.31,-0.22,0.79,0.48
82,00:00:06.045,IMU1,9.34,1.32,3.16,-0.0,0.01,-0.0,-17.44,14.62,-26.75,0.28,-0.52,0.28,0.76
83,00:00:06.049,IMU7,1.89,3.38,-9.28,0.18,0.04,0.02,22.25,8.06,27.31,0.47,0.86,0.2,0.01
83,00:00:06.049,IMU5,6.81,-0.44,7.03,0.0,0.0,0.0,5.62,-12.5,-35.06,0.31,-0.22,0.79,0.48
83,00:00:06.049,IMU1,9.34,1.32,3.16,-0.0,0.01,-0.0,-17.44,14.62,-26.75,0.28,-0.52,0.28,0.76
84,00:00:06.055,IMU7,1.89,3.38,-9.28,0.18,0.04,0.02,22.25,8.06,27.31,0.47,0.86,0.2,0.01
84,00:00:06.055,IMU5,6.81,-0.44,7.03,0.0,0.0,0.0,5.62,-12.5,-35.06,0.31,-0.22,0.79,0.48
84,00:00:06.055,IMU1,9.3,1.32,3.2,-0.0,0.01,-0.0,-17.44,14.62,-26.75,0.28,-0.52,0.28,0.76
85,00:00:06.058,IMU7,1.89,3.38,-9.28,0.11,0.03,0.03,22.25,8.06,27.31,0.47,0.86,0.2,0.01
85,00:00:06.058,IMU5,6.81,-0.44,7.03,0.0,0.0,0.0,5.81,-11.44,-36.06,0.31,-0.22,0.79,0.48
85,00:00:06.058,IMU1,9.3,1.32,3.2,-0.0,0.01,-0.0,-17.0,15.5,-25.88,0.28,-0.52,0.28,0.76
86,00:00:06.062,IMU7,1.89,3.38,-9.28,0.11,0.03,0.03,22.25,8.06,27.31,0.48,0.86,0.2,0.01
86,00:00:06.062,IMU5,6.81,-0.44,7.03,0.0,0.0,0.0,5.81,-11.44,-36.06,0.31,-0.22,0.79,0.48
86,00:00:06.062,IMU1,9.3,1.32,3.2,-0.01,0.01,-0.0,-17.0,15.5,-25.88,0.28,-0.52,0.28,0.76
87,00:00:06.066,IMU7,1.89,3.38,-9.28,-0.06,0.03,-0.01,22.25,8.06,27.31,0.48,0.86,0.2,0.01
87,00:00:06.066,IMU5,6.81,-0.44,7.03,-0.0,0.0,0.0,5.81,-11.44,-36.06,0.31,-0.22,0.79,0.48
87,00:00:06.066,IMU1,9.3,1.32,3.2,-0.01,0.01,-0.0,-17.0,15.5,-25.88,0.28,-0.52,0.28,0.76
88,00:00:06.074,IMU7,1.89,3.38,-9.28,-0.06,0.03,-0.01,22.25,8.06,27.31,0.48,0.86,0.2,0.01
88,00:00:06.074,IMU5,6.81,-0.44,7.03,-0.0,0.0,0.0,5.81,-11.44,-36.06,0.31,-0.22,0.79,0.48
88,00:00:06.074,IMU1,9.3,1.28,3.16,-0.01,0.01,-0.0,-17.0,15.5,-25.88,0.28,-0.52,0.28,0.76
89,00:00:06.077,IMU7,1.66,3.61,-9.08,-0.06,0.03,-0.01,22.25,8.06,27.31,0.48,0.86,0.2,0.01
89,00:00:06.077,IMU5,6.81,-0.44,7.03,-0.0,0.0,0.0,5.81,-11.44,-36.06,0.31,-0.22,0.79,0.48
89,00:00:06.077,IMU1,9.3,1.28,3.16,-0.0,-0.01,0.0,-17.0,15.5,-25.88,0.28,-0.52,0.28,0.76
90,00:00:06.080,IMU7,1.66,3.61,-9.08,-0.06,0.03,-0.01,21.81,8.06,27.75,0.48,0.86,0.2,0.01
90,00:00:06.080,IMU5,6.81,-0.44,7.03,-0.0,0.0,0.0,5.81,-11.44,-36.06,0.31,-0.22,0.79,0.48
90,00:00:06.080,IMU1,9.3,1.28,3.16,-0.0,-0.01,0.0,-17.75,14.12,-26.44,0.28,-0.52,0.28,0.76
91,00:00:06.086,IMU7,1.66,3.61,-9.08,-0.14,0.03,-0.05,21.81,8.06,27.75,0.48,0.86,0.2,0.01
91,00:00:06.086,IMU5,6.81,-0.44,7.03,0.0,0.0,-0.0,5.81,-11.44,-36.06,0.31,-0.22,0.79,0.48
91,00:00:06.086,IMU1,9.3,1.28,3.16,-0.0,-0.01,0.0,-17.75,14.12,-26.44,0.28,-0.52,0.28,0.76
92,00:00:06.093,IMU7,1.66,3.61,-9.08,-0.14,0.03,-0.05,21.81,8.06,27.75,0.47,0.86,0.2,0.01
92,00:00:06.093,IMU5,6.81,-0.44,7.03,0.0,0.0,-0.0,5.81,-11.44,-36.06,0.31,-0.22,0.79,0.48
92,00:00:06.093,IMU1,9.3,1.28,3.16,0.0,0.0,-0.0,-17.75,14.12,-26.44,0.28,-0.52,0.28,0.76
93,00:00:06.096,IMU7,1.66,3.61,-9.08,-0.15,0.03,-0.04,21.81,8.06,27.75,0.47,0.86,0.2,0.01
93,00:00:06.096,IMU5,6.85,-0.4,6.99,0.0,0.0,-0.0,5.81,-11.44,-36.06,0.31,-0.22,0.79,0.48
93,00:00:06.096,IMU1,9.3,1.28,3.16,0.0,0.0,-0.0,-17.75,14.12,-26.44,0.28,-0.52,0.28,0.76
94,00:00:06.101,IMU7,1.66,3.61,-9.08,-0.15,0.03,-0.04,21.81,8.06,27.75,0.47,0.86,0.2,0.01
94,00:00:06.101,IMU5,6.85,-0.4,6.99,0.0,0.0,-0.0,5.62,-11.19,-35.38,0.31,-0.22,0.79,0.48
94,00:00:06.101,IMU1,9.3,1.32,3.08,0.0,0.0,-0.0,-17.75,14.12,-26.44,0.28,-0.52,0.28,0.76
95,00:00:06.105,IMU7,1.66,3.61,-9.08,-0.05,0.03,-0.02,21.81,8.06,27.75,0.47,0.86,0.2,0.01
95,00:00:06.105,IMU5,6.85,-0.4,6.99,0.0,0.0,0.0,5.62,-11.19,-35.38,0.31,-0.22,0.79,0.48
95,00:00:06.105,IMU1,9.3,1.32,3.08,0.0,0.0,-0.0,-17.5,15.88,-25.69,0.28,-0.52,0.28,0.76
96,00:00:06.108,IMU7,1.66,3.61,-9.08,-0.05,0.03,-0.02,21.81,8.06,27.75,0.47,0.86,0.2,0.01
96,00:00:06.108,IMU5,6.85,-0.4,6.99,0.0,0.0,0.0,5.62,-11.19,-35.38,0.31,-0.22,0.79,0.48
96,00:00:06.108,IMU1,9.3,1.32,3.08,0.0,0.0,0.01,-17.5,15.88,-25.69,0.28,-0.52,0.28,0.76
97,00:00:06.113,IMU7,1.66,3.61,-9.08,0.09,-0.01,0.02,21.81,8.06,27.75,0.47,0.86,0.2,0.01
97,00:00:06.113,IMU5,6.85,-0.4,6.99,0.0,-0.0,-0.01,5.62,-11.19,-35.38,0.31,-0.22,0.79,0.48
97,00:00:06.113,IMU1,9.3,1.32,3.08,0.0,0.0,0.01,-17.5,15.88,-25.69,0.28,-0.52,0.28,0.76
98,00:00:06.120,IMU7,1.66,3.61,-9.08,0.09,-0.01,0.02,21.81,8.06,27.75,0.47,0.86,0.2,0.01
98,00:00:06.120,IMU5,6.85,-0.4,6.99,0.0,-0.0,-0.01,5.62,-11.19,-35.38,0.31,-0.22,0.79,0.48
98,00:00:06.120,IMU1,9.3,1.32,3.08,0.0,0.0,0.0,-17.5,15.88,-25.69,0.28,-0.52,0.28,0.76
99,00:00:06.123,IMU7,1.82,3.38,-9.27,0.09,-0.01,0.02,21.81,8.06,27.75,0.47,0.86,0.2,0.01
99,00:00:06.123,IMU5,6.77,-0.44,6.99,0.0,-0.0,-0.01,5.62,-11.19,-35.38,0.31,-0.22,0.79,0.48
99,00:00:06.123,IMU1,9.3,1.32,3.08,0.0,0.0,0.0,-17.5,15.88,-25.69,0.28,-0.52,0.28,0.76
100,00:00:06.128,IMU7,1.82,3.38,-9.27,0.09,-0.01,0.02,21.12,8.81,27.56,0.47,0.86,0.2,0.01
100,00:00:06.128,IMU5,6.77,-0.44,6.99,0.0,-0.0,-0.01,5.44,-11.19,-35.0,0.31,-0.22,0.79,0.48
100,00:00:06.128,IMU1,9.3,1.32,3.08,0.0,0.0,-0.0,-17.5,15.88,-25.69,0.28,-0.52,0.28,0.76
101,00:00:06.132,IMU7,1.82,3.38,-9.27,0.09,-0.01,0.05,21.12,8.81,27.56,0.47,0.86,0.2,0.01
101,00:00:06.132,IMU5,6.77,-0.44,6.99,0.01,-0.0,0.0,5.44,-11.19,-35.0,0.31,-0.22,0.79,0.48
101,00:00:06.132,IMU1,9.3,1.32,3.08,0.0,0.0,-0.0,-17.5,15.88,-25.69,0.28,-0.52,0.28,0.76
102,00:00:06.137,IMU7,1.82,3.38,-9.27,0.09,-0.01,0.05,21.12,8.81,27.56,0.47,0.86,0.2,0.01
102,00:00:06.137,IMU5,6.77,-0.44,6.99,0.01,-0.0,0.0,5.44,-11.19,-35.0,0.31,-0.22,0.79,0.48
102,00:00:06.137,IMU1,9.3,1.32,3.16,0.0,0.0,-0.0,-17.5,15.88,-25.69,0.28,-0.52,0.28,0.76
103,00:00:06.140,IMU7,1.82,3.38,-9.27,0.02,0.01,0.02,21.12,8.81,27.56,0.47,0.86,0.2,0.01
103,00:00:06.140,IMU5,6.77,-0.44,6.99,0.0,0.0,-0.0,5.44,-11.19,-35.0,0.31,-0.22,0.79,0.48
103,00:00:06.140,IMU1,9.3,1.32,3.16,0.0,0.0,-0.0,-16.56,15.06,-25.0,0.28,-0.52,0.28,0.76
104,00:00:06.145,IMU7,1.82,3.38,-9.27,0.02,0.01,0.02,21.12,8.81,27.56,0.47,0.86,0.2,0.01
104,00:00:06.145,IMU5,6.77,-0.44,6.99,0.0,0.0,-0.0,5.44,-11.19,-35.0,0.31,-0.22,0.79,0.48
104,00:00:06.145,IMU1,9.3,1.32,3.16,-0.0,0.0,-0.0,-16.56,15.06,-25.0,0.28,-0.52,0.28,0.76
105,00:00:06.150,IMU7,1.89,3.26,-9.16,0.02,0.01,0.02,21.12,8.81,27.56,0.47,0.86,0.2,0.01
105,00:00:06.150,IMU5,6.77,-0.44,6.99,0.0,0.0,-0.0,5.44,-11.19,-35.0,0.31,-0.22,0.79,0.48
105,00:00:06.150,IMU1,9.3,1.32,3.16,-0.0,0.0,-0.0,-16.56,15.06,-25.0,0.28,-0.52,0.28,0.76
106,00:00:06.155,IMU7,1.89,3.26,-9.16,0.02,0.01,0.02,21.75,9.88,28.25,0.47,0.86,0.2,0.01
106,00:00:06.155,IMU5,6.77,-0.44,6.99,0.0,0.0,-0.0,5.44,-11.19,-35.0,0.31,-0.22,0.79,0.48
106,00:00:06.155,IMU1,9.3,1.32,3.16,-0.01,0.0,0.0,-16.56,15.06,-25.0,0.28,-0.52,0.28,0.76
107,00:00:06.158,IMU7,1.89,3.26,-9.16,-0.04,0.04,-0.02,21.75,9.88,28.25,0.47,0.86,0.2,0.01
107,00:00:06.158,IMU5,6.77,-0.44,6.99,0.0,0.0,-0.0,5.5,-11.56,-35.31,0.31,-0.22,0.79,0.48
107,00:00:06.158,IMU1,9.3,1.32,3.16,-0.01,0.0,0.0,-16.56,15.06,-25.0,0.28,-0.52,0.28,0.76
108,00:00:06.162,IMU7,1.89,3.26,-9.16,-0.04,0.04,-0.02,21.75,9.88,28.25,0.47,0.86,0.2,0.01
108,00:00:06.162,IMU5,6.77,-0.44,6.99,0.0,0.0,-0.0,5.5,-11.56,-35.31,0.31,-0.22,0.79,0.48
108,00:00:06.162,IMU1,9.3,1.32,3.16,0.0,0.0,0.0,-16.56,15.06,-25.0,0.28,-0.52,0.28,0.76
109,00:00:06.166,IMU7,1.89,3.26,-9.16,-0.01,0.05,-0.04,21.75,9.88,28.25,0.47,0.86,0.2,0.01
109,00:00:06.166,IMU5,6.77,-0.44,6.99,0.0,-0.0,0.01,5.5,-11.56,-35.31,0.31,-0.22,0.79,0.48
109,00:00:06.166,IMU1,9.3,1.32,3.16,0.0,0.0,0.0,-16.56,15.06,-25.0,0.28,-0.52,0.28,0.76
110,00:00:06.173,IMU7,1.89,3.26,-9.16,-0.01,0.05,-0.04,21.75,9.88,28.25,0.47,0.86,0.2,0.01
110,00:00:06.173,IMU5,6.77,-0.44,6.99,0.0,-0.0,0.01,5.5,-11.56,-35.31,0.31,-0.22,0.79,0.48
110,00:00:06.173,IMU1,9.3,1.28,3.16,0.0,0.0,0.0,-16.56,15.06,-25.0,0.28,-0.52,0.28,0.76
111,00:00:06.177,IMU7,1.7,3.72,-9.0,-0.01,0.05,-0.04,21.75,9.88,28.25,0.47,0.86,0.2,0.01
111,00:00:06.177,IMU5,6.77,-0.44,6.99,0.0,-0.0,0.0,5.5,-11.56,-35.31,0.31,-0.22,0.79,0.48
111,00:00:06.177,IMU1,9.3,1.28,3.16,0.0,0.0,0.0,-16.75,14.19,-25.81,0.28,-0.52,0.28,0.76
112,00:00:06.180,IMU7,1.7,3.72,-9.0,-0.07,0.03,-0.04,21.75,9.88,28.25,0.47,0.86,0.2,0.01
112,00:00:06.180,IMU5,6.77,-0.44,6.99,0.0,-0.0,0.0,5.5,-11.56,-35.31,0.31,-0.22,0.79,0.48
112,00:00:06.180,IMU1,9.3,1.28,3.16,0.0,0.0,0.0,-16.75,14.19,-25.81,0.28,-0.52,0.28,0.76
113,00:00:06.187,IMU7,1.7,3.72,-9.0,-0.07,0.03,-0.04,22.12,9.0,25.94,0.47,0.86,0.2,0.01
113,00:00:06.187,IMU5,6.81,-0.44,6.99,0.0,-0.0,0.0,5.5,-11.56,-35.31,0.31,-0.22,0.79,0.48
113,00:00:06.187,IMU1,9.3,1.28,3.16,0.0,0.0,0.0,-16.75,14.19,-25.81,0.28,-0.52,0.28,0.76
114,00:00:06.192,IMU7,1.7,3.72,-9.0,-0.07,0.03,-0.04,22.12,9.0,25.94,0.47,0.86,0.2,0.01
114,00:00:06.192,IMU5,6.81,-0.44,6.99,-0.0,0.0,-0.0,5.5,-11.56,-35.31,0.31,-0.22,0.79,0.48
114,00:00:06.192,IMU1,9.3,1.28,3.16,0.0,-0.0,0.01,-16.75,14.19,-25.81,0.28,-0.52,0.28,0.76
115,00:00:06.196,IMU7,1.7,3.72,-9.0,-0.03,0.03,-0.02,22.12,9.0,25.94,0.47,0.86,0.2,0.01
115,00:00:06.196,IMU5,6.81,-0.44,6.99,-0.0,0.0,-0.0,5.62,-13.25,-33.75,0.31,-0.22,0.79,0.48
