Count,Timestamp,IMU,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,QuatW,QuatX,QuatY,QuatZ
5540,00:00:35.067,IMU1,0.38,-0.03,9.79,0.0,0.0,0.0,33.38,-16.94,-41.5,0.02,-0.01,0.79,0.61
5540,00:00:35.067,IMU2,0.24,0.11,9.79,0.0,0.0,0.0,27.69,-30.5,-47.56,0.01,0.0,0.78,0.63
5540,00:00:35.067,IMU3,0.28,0.12,9.73,0.0,0.0,0.0,17.81,-19.19,-37.38,0.01,-0.01,0.79,0.61
5540,00:00:35.067,IMU4,0.31,0.1,9.84,0.0,0.0,0.0,7.12,-3.69,-21.69,0.02,-0.01,0.81,0.58
6391,00:00:35.070,IMU5,0.03,0.29,9.79,0.0,0.0,-0.0,30.94,-15.06,-20.0,0.01,0.01,0.73,0.68
6391,00:00:35.070,IMU6,0.22,0.09,9.82,0.0,0.0,0.0,26.19,-12.75,-15.19,0.01,-0.01,0.77,0.63
6391,00:00:35.070,IMU7,0.5,0.11,9.75,0.0,0.0,0.0,19.19,-12.75,-18.31,0.03,-0.01,0.7,0.72
5541,00:00:35.071,IMU1,0.38,-0.03,9.79,0.0,0.0,0.0,33.38,-16.94,-41.5,0.02,-0.01,0.79,0.61
5541,00:00:35.071,IMU2,0.24,0.11,9.79,0.0,0.0,0.0,27.69,-30.5,-47.56,0.01,0.0,0.78,0.63
5541,00:00:35.071,IMU3,0.2,0.16,9.73,0.0,0.0,0.0,17.81,-19.19,-37.38,0.01,-0.01,0.79,0.61
5541,00:00:35.071,IMU4,0.31,0.1,9.84,0.0,0.0,0.0,7.12,-3.69,-21.69,0.02,-0.01,0.81,0.58
6392,00:00:35.074,IMU5,0.03,0.29,9.79,0.0,0.0,-0.0,30.94,-15.06,-20.0,0.01,0.01,0.73,0.68
6392,00:00:35.074,IMU6,0.22,0.09,9.82,0.0,0.0,0.0,26.19,-12.75,-15.19,0.01,-0.01,0.77,0.63
6392,00:00:35.074,IMU7,0.54,0.19,9.79,0.0,0.0,0.0,19.19,-12.75,-18.31,0.03,-0.01,0.7,0.72
5542,00:00:35.075,IMU1,0.38,-0.03,9.79,0.0,0.0,0.0,33.38,-16.94,-41.5,0.02,-0.01,0.79,0.61
5542,00:00:35.075,IMU2,0.24,0.11,9.79,0.0,0.0,0.0,27.69,-30.5,-47.56,0.01,0.0,0.78,0.63
5542,00:00:35.075,IMU3,0.2,0.16,9.73,0.0,0.0,0.0,17.81,-19.19,-37.38,0.01,-0.01,0.79,0.61
5542,00:00:35.075,IMU4,0.31,0.1,9.84,0.0,0.0,0.0,5.94,-5.75,-20.88,0.02,-0.01,0.81,0.58
6393,00:00:35.078,IMU5,0.03,0.29,9.79,0.0,-0.0,0.0,30.94,-15.06,-20.0,0.01,0.01,0.73,0.68
6393,00:00:35.078,IMU6,0.22,0.09,9.82,0.0,0.0,0.0,26.19,-12.75,-15.19,0.01,-0.01,0.77,0.63
6393,00:00:35.078,IMU7,0.54,0.19,9.79,0.0,0.0,0.0,18.81,-11.38,-19.06,0.03,-0.01,0.7,0.72
5543,00:00:35.081,IMU1,0.38,-0.03,9.79,0.0,0.0,0.0,33.38,-16.94,-41.5,0.02,-0.01,0.79,0.61
5543,00:00:35.081,IMU2,0.24,0.11,9.79,0.0,0.0,0.0,27.69,-30.5,-47.56,0.01,0.0,0.78,0.63
5543,00:00:35.081,IMU3,0.2,0.16,9.73,0.0,0.0,0.0,20.81,-17.0,-37.38,0.01,-0.01,0.79,0.61
5543,00:00:35.081,IMU4,0.31,0.1,9.84,0.0,0.0,0.0,5.94,-5.75,-20.88,0.02,-0.01,0.81,0.58
6394,00:00:35.083,IMU5,0.03,0.29,9.79,0.0,-0.0,0.0,30.94,-15.06,-20.0,0.01,0.01,0.73,0.68
6394,00:00:35.083,IMU6,0.22,0.09,9.82,0.0,0.0,0.0,26.19,-12.75,-15.19,0.01,-0.01,0.77,0.63
6394,00:00:35.083,IMU7,0.54,0.19,9.79,0.0,0.0,0.0,18.81,-11.38,-19.06,0.03,-0.01,0.7,0.72
5544,00:00:35.088,IMU1,0.38,-0.03,9.79,0.0,0.0,0.0,33.38,-16.94,-41.5,0.02,-0.01,0.79,0.61
5544,00:00:35.088,IMU2,0.24,0.11,9.79,0.0,0.0,0.0,27.69,-30.5,-47.56,0.01,0.0,0.78,0.63
5544,00:00:35.088,IMU3,0.2,0.16,9.73,0.0,0.0,0.0,20.81,-17.0,-37.38,0.01,-0.01,0.79,0.61
5544,00:00:35.088,IMU4,0.31,0.1,9.84,0.0,0.0,0.0,5.94,-5.75,-20.88,0.02,-0.01,0.81,0.58
6395,00:00:35.089,IMU5,0.03,0.29,9.79,0.0,-0.0,0.0,30.94,-15.06,-20.0,0.01,0.01,0.73,0.68
6395,00:00:35.089,IMU6,0.25,0.12,9.82,0.0,0.0,0.0,26.19,-12.75,-15.19,0.01,-0.01,0.77,0.63
6395,00:00:35.089,IMU7,0.54,0.19,9.79,0.0,0.0,0.0,18.81,-11.38,-19.06,0.03,-0.01,0.7,0.72
5545,00:00:35.091,IMU1,0.34,0.01,9.87,0.0,0.0,0.0,33.38,-16.94,-41.5,0.02,-0.01,0.79,0.61
5545,00:00:35.091,IMU2,0.24,0.11,9.79,0.0,0.0,0.0,27.69,-30.5,-47.56,0.01,0.0,0.78,0.63
5545,00:00:35.091,IMU3,0.2,0.16,9.73,0.0,0.0,0.0,20.81,-17.0,-37.38,0.01,-0.01,0.79,0.61
5545,00:00:35.091,IMU4,0.31,0.1,9.84,0.0,0.0,0.0,5.94,-5.75,-20.88,0.02,-0.01,0.81,0.58
6396,00:00:35.094,IMU5,0.03,0.29,9.79,0.0,-0.0,0.0,32.31,-15.0,-20.12,0.01,0.01,0.73,0.68
6396,00:00:35.094,IMU6,0.25,0.12,9.82,0.0,0.0,0.0,26.19,-12.75,-15.19,0.01,-0.01,0.77,0.63
6396,00:00:35.094,IMU7,0.54,0.19,9.79,0.0,0.0,0.0,18.81,-11.38,-19.06,0.03,-0.01,0.7,0.72
6397,00:00:35.097,IMU5,0.03,0.29,9.79,0.0,0.0,0.0,32.31,-15.0,-20.12,0.01,0.01,0.73,0.68
6397,00:00:35.097,IMU6,0.25,0.12,9.82,0.0,0.0,0.0,25.06,-13.06,-15.5,0.01,-0.01,0.77,0.63
6397,00:00:35.097,IMU7,0.54,0.19,9.79,0.0,0.0,0.0,18.81,-11.38,-19.06,0.03,-0.01,0.7,0.72
5546,00:00:35.099,IMU1,0.34,0.01,9.87,0.0,0.0,0.0,33.19,-16.62,-40.62,0.02,-0.01,0.79,0.61
5546,00:00:35.099,IMU2,0.24,0.11,9.79,0.0,0.0,0.0,27.69,-30.5,-47.56,0.01,0.0,0.78,0.63
5546,00:00:35.099,IMU3,0.2,0.16,9.73,0.0,0.0,0.0,20.81,-17.0,-37.38,0.01,-0.01,0.79,0.61
5546,00:00:35.099,IMU4,0.31,0.1,9.84,0.0,0.0,0.0,5.94,-5.75,-20.88,0.02,-0.01,0.81,0.58
6398,00:00:35.102,IMU5,0.03,0.29,9.79,0.0,0.0,0.0,32.31,-15.0,-20.12,0.01,0.01,0.73,0.68
6398,00:00:35.102,IMU6,0.25,0.12,9.82,0.0,0.0,0.0,25.06,-13.06,-15.5,0.01,-0.01,0.77,0.63
6398,00:00:35.102,IMU7,0.54,0.11,9.75,0.0,0.0,0.0,18.81,-11.38,-19.06,0.03,-0.01,0.7,0.72
5547,00:00:35.103,IMU1,0.34,0.01,9.87,0.0,0.0,0.0,33.19,-16.62,-40.62,0.02,-0.01,0.79,0.61
5547,00:00:35.103,IMU2,0.24,0.11,9.79,0.0,0.0,0.0,27.69,-30.5,-47.56,0.01,0.0,0.78,0.63
5547,00:00:35.103,IMU3,0.2,0.16,9.73,0.0,0.0,0.0,20.81,-17.0,-37.38,0.01,-0.01,0.79,0.61
5547,00:00:35.103,IMU4,0.31,0.1,9.84,0.0,0.0,0.0,5.94,-5.75,-20.88,0.02,-0.01,0.81,0.58
6399,00:00:35.106,IMU5,0.03,0.29,9.79,-0.0,0.0,-0.01,32.31,-15.0,-20.12,0.01,0.01,0.73,0.68
6399,00:00:35.106,IMU6,0.25,0.12,9.82,0.0,0.0,0.0,25.06,-13.06,-15.5,0.01,-0.01,0.77,0.63
6399,00:00:35.106,IMU7,0.54,0.11,9.75,0.0,0.0,0.0,18.81,-12.06,-18.62,0.03,-0.01,0.7,0.72
5548,00:00:35.107,IMU1,0.34,0.01,9.87,0.0,0.0,0.0,33.19,-16.62,-40.62,0.02,-0.01,0.79,0.61
5548,00:00:35.107,IMU2,0.24,0.11,9.79,0.0,0.0,0.0,27.69,-30.5,-47.56,0.01,0.0,0.78,0.63
5548,00:00:35.107,IMU3,0.2,0.16,9.73,0.0,0.0,0.0,20.81,-17.0,-37.38,0.01,-0.01,0.79,0.61
5548,00:00:35.107,IMU4,0.35,0.02,9.8,0.0,0.0,0.0,5.94,-5.75,-20.88,0.02,-0.01,0.81,0.58
5549,00:00:35.112,IMU1,0.34,0.01,9.87,0.0,0.0,0.0,33.19,-16.62,-40.62,0.02,-0.01,0.79,0.61
5549,00:00:35.112,IMU2,0.24,0.11,9.79,0.0,0.0,0.0,27.75,-30.69,-45.56,0.01,0.0,0.78,0.63
5549,00:00:35.112,IMU3,0.2,0.16,9.73,0.0,0.0,0.0,20.81,-17.0,-37.38,0.01,-0.01,0.79,0.61
5549,00:00:35.112,IMU4,0.35,0.02,9.8,0.0,0.0,0.0,4.5,-6.0,-19.94,0.02,-0.01,0.81,0.58
5550,00:00:35.119,IMU1,0.34,0.01,9.87,0.0,0.0,0.0,33.19,-16.62,-40.62,0.02,-0.01,0.79,0.61
5550,00:00:35.119,IMU2,0.24,0.11,9.79,0.0,0.0,0.0,27.75,-30.69,-45.56,0.01,0.0,0.78,0.63
5550,00:00:35.119,IMU3,0.2,0.16,9.73,0.0,0.0,0.0,20.81,-17.0,-37.38,0.01,-0.01,0.79,0.61
5550,00:00:35.119,IMU4,0.35,0.02,9.8,0.0,0.0,0.0,4.5,-6.0,-19.94,0.02,-0.01,0.81,0.58
5551,00:00:35.124,IMU1,0.34,0.01,9.87,0.0,0.0,0.0,33.19,-16.62,-40.62,0.02,-0.01,0.79,0.61
5551,00:00:35.124,IMU2,0.24,0.11,9.79,0.0,0.0,0.0,27.75,-30.69,-45.56,0.01,0.0,0.78,0.63
5551,00:00:35.124,IMU3,0.24,0.08,9.77,0.0,0.0,0.0,20.81,-17.0,-37.38,0.01,-0.01,0.79,0.61
5551,00:00:35.124,IMU4,0.35,0.02,9.8,0.0,0.0,0.0,4.5,-6.0,-19.94,0.02,-0.01,0.81,0.58
5552,00:00:35.130,IMU1,0.34,0.01,9.87,0.0,0.0,0.0,33.19,-16.62,-40.62,0.02,-0.01,0.79,0.61
5552,00:00:35.130,IMU2,0.24,0.11,9.79,0.0,0.0,0.0,27.75,-30.69,-45.56,0.01,0.0,0.78,0.63
5552,00:00:35.130,IMU3,0.24,0.08,9.77,0.0,0.0,0.0,20.81,-17.0,-37.38,0.01,-0.01,0.79,0.61
5552,00:00:35.130,IMU4,0.27,0.02,9.76,0.0,0.0,0.0,4.5,-6.0,-19.94,0.02,-0.01,0.81,0.58
6400,00:00:35.111,IMU5,0.03,0.29,9.79,-0.0,0.0,-0.01,32.31,-15.0,-20.12,0.01,0.01,0.73,0.68
6400,00:00:35.111,IMU6,0.25,0.12,9.82,0.0,0.0,0.0,25.06,-13.06,-15.5,0.01,-0.01,0.77,0.63
6400,00:00:35.111,IMU7,0.54,0.11,9.75,0.0,0.0,0.0,18.81,-12.06,-18.62,0.03,-0.01,0.7,0.72
6401,00:00:35.116,IMU5,0.03,0.29,9.79,-0.0,0.0,-0.01,32.31,-15.0,-20.12,0.01,0.01,0.73,0.68
6401,00:00:35.116,IMU6,0.25,0.12,9.82,0.0,0.0,0.0,25.06,-13.06,-15.5,0.01,-0.01,0.77,0.63
6401,00:00:35.116,IMU7,0.54,0.11,9.75,0.0,0.0,0.0,18.81,-12.06,-18.62,0.03,-0.01,0.7,0.72
6402,00:00:35.121,IMU5,0.03,0.29,9.79,-0.0,0.0,-0.01,32.31,-15.0,-20.12,0.01,0.01,0.73,0.68
6402,00:00:35.121,IMU6,0.25,0.12,9.82,0.0,0.0,0.0,25.06,-13.06,-15.5,0.01,-0.01,0.77,0.63
6402,00:00:35.121,IMU7,0.54,0.11,9.75,0.0,0.0,0.0,18.81,-12.06,-18.62,0.03,-0.01,0.7,0.72
6403,00:00:35.126,IMU5,0.03,0.29,9.79,-0.0,0.0,-0.01,32.31,-15.0,-20.12,0.01,0.01,0.73,0.68
6403,00:00:35.126,IMU6,0.25,0.12,9.82,0.0,0.0,0.0,25.06,-13.06,-15.5,0.01,-0.01,0.77,0.63
6403,00:00:35.126,IMU7,0.54,0.11,9.75,0.0,0.0,0.0,18.81,-12.06,-18.62,0.03,-0.01,0.7,0.72
6404,00:00:35.131,IMU5,0.03,0.29,9.79,-0.0,0.0,-0.01,32.06,-14.25,-20.06,0.01,0.01,0.73,0.68
6404,00:00:35.131,IMU6,0.25,0.12,9.82,0.0,0.0,0.0,25.06,-13.06,-15.5,0.01,-0.01,0.77,0.63
6404,00:00:35.131,IMU7,0.54,0.11,9.75,0.0,0.0,0.0,18.81,-12.06,-18.62,0.03,-0.01,0.7,0.72
5553,00:00:35.134,IMU1,0.34,0.01,9.87,0.0,0.0,0.0,33.19,-16.62,-40.62,0.02,-0.01,0.79,0.61
5553,00:00:35.134,IMU2,0.24,0.11,9.79,0.0,0.0,0.0,27.75,-30.69,-45.56,0.01,0.0,0.78,0.63
5553,00:00:35.134,IMU3,0.24,0.08,9.77,0.0,0.0,0.0,19.31,-18.38,-39.06,0.01,-0.01,0.79,0.61
5553,00:00:35.134,IMU4,0.27,0.02,9.76,0.0,0.0,0.0,6.81,-4.75,-21.5,0.02,-0.01,0.81,0.58
6405,00:00:35.135,IMU5,0.03,0.29,9.79,-0.0,0.0,-0.0,32.06,-14.25,-20.06,0.01,0.01,0.73,0.68
6405,00:00:35.135,IMU6,0.25,0.12,9.82,0.0,0.0,0.0,25.06,-13.06,-15.5,0.01,-0.01,0.77,0.63
6405,00:00:35.135,IMU7,0.54,0.11,9.75,0.0,0.0,0.0,18.81,-12.06,-18.62,0.03,-0.01,0.7,0.72
6406,00:00:35.141,IMU5,0.03,0.29,9.79,-0.0,0.0,-0.0,32.06,-14.25,-20.06,0.01,0.01,0.73,0.68
6406,00:00:35.141,IMU6,0.25,0.12,9.82,0.0,0.0,0.0,25.06,-13.06,-15.5,0.01,-0.01,0.77,0.63
6406,00:00:35.141,IMU7,0.54,0.15,9.71,0.0,0.0,0.0,18.81,-12.06,-18.62,0.03,-0.01,0.7,0.72
5554,00:00:35.138,IMU1,0.34,0.01,9.87,0.0,0.0,0.0,33.19,-16.62,-40.62,0.02,-0.01,0.79,0.61
5554,00:00:35.138,IMU2,0.24,0.11,9.79,0.0,0.0,0.0,27.75,-30.69,-45.56,0.01,0.0,0.78,0.63
5554,00:00:35.138,IMU3,0.24,0.08,9.77,0.0,0.0,0.0,19.31,-18.38,-39.06,0.01,-0.01,0.79,0.61
5554,00:00:35.138,IMU4,0.27,0.02,9.76,0.0,0.0,0.0,6.81,-4.75,-21.5,0.02,-0.01,0.81,0.58
6407,00:00:35.144,IMU5,0.03,0.29,9.79,0.0,0.0,0.0,32.06,-14.25,-20.06,0.01,0.01,0.73,0.68
6407,00:00:35.144,IMU6,0.25,0.12,9.82,0.0,0.0,0.0,25.06,-13.06,-15.5,0.01,-0.01,0.77,0.63
6407,00:00:35.144,IMU7,0.54,0.15,9.71,0.0,0.0,0.0,19.12,-12.06,-18.31,0.03,-0.01,0.7,0.72
5555,00:00:35.144,IMU1,0.34,0.01,9.87,0.0,0.0,0.0,33.19,-16.62,-40.62,0.02,-0.01,0.79,0.61
5555,00:00:35.144,IMU2,0.24,0.11,9.79,0.0,0.0,0.0,27.75,-30.69,-45.56,0.01,0.0,0.78,0.63
5555,00:00:35.144,IMU3,0.24,0.08,9.77,0.0,0.0,0.0,19.31,-18.38,-39.06,0.01,-0.01,0.79,0.61
5555,00:00:35.144,IMU4,0.27,0.02,9.76,0.0,0.0,0.0,6.81,-4.75,-21.5,0.02,-0.01,0.81,0.58
6408,00:00:35.148,IMU5,0.03,0.29,9.79,0.0,0.0,0.0,32.06,-14.25,-20.06,0.01,0.01,0.73,0.68
6408,00:00:35.148,IMU6,0.25,0.12,9.82,0.0,0.0,0.0,25.06,-13.06,-15.5,0.01,-0.01,0.77,0.63
6408,00:00:35.148,IMU7,0.54,0.15,9.71,0.0,0.0,0.0,19.12,-12.06,-18.31,0.03,-0.01,0.7,0.72
6409,00:00:35.152,IMU5,0.03,0.29,9.79,-0.0,0.0,-0.0,32.06,-14.25,-20.06,0.01,0.01,0.73,0.68
6409,00:00:35.152,IMU6,0.29,0.09,9.82,0.0,0.0,0.0,25.06,-13.06,-15.5,0.01,-0.01,0.77,0.63
6409,00:00:35.152,IMU7,0.54,0.15,9.71,0.0,0.0,0.0,19.12,-12.06,-18.31,0.03,-0.01,0.7,0.72
5556,00:00:35.150,IMU1,0.34,0.01,9.87,0.0,0.0,0.0,33.19,-16.62,-40.62,0.02,-0.01,0.79,0.61
5556,00:00:35.150,IMU2,0.24,0.11,9.79,0.0,0.0,0.0,27.75,-30.69,-45.56,0.01,0.0,0.78,0.63
5556,00:00:35.150,IMU3,0.24,0.08,9.77,0.0,0.0,0.0,19.31,-18.38,-39.06,0.01,-0.01,0.79,0.61
5556,00:00:35.150,IMU4,0.27,0.02,9.76,0.0,0.0,0.0,6.81,-4.75,-21.5,0.02,-0.01,0.81,0.58
5557,00:00:35.154,IMU1,0.38,0.04,9.87,0.0,0.0,0.0,33.19,-16.62,-40.62,0.02,-0.01,0.79,0.61
5557,00:00:35.154,IMU2,0.24,0.11,9.79,0.0,0.0,0.0,27.75,-30.69,-45.56,0.01,0.0,0.78,0.63
5557,00:00:35.154,IMU3,0.24,0.08,9.77,0.0,0.0,0.0,19.31,-18.38,-39.06,0.01,-0.01,0.79,0.61
5557,00:00:35.154,IMU4,0.27,0.02,9.76,0.0,0.0,0.0,6.81,-4.75,-21.5,0.02,-0.01,0.81,0.58
6410,00:00:35.160,IMU5,0.03,0.29,9.79,-0.0,0.0,-0.0,32.06,-14.25,-20.06,0.01,0.01,0.73,0.68
6410,00:00:35.160,IMU6,0.29,0.09,9.82,0.0,0.0,0.0,25.88,-12.69,-15.94,0.01,-0.01,0.77,0.63
6410,00:00:35.160,IMU7,0.54,0.15,9.71,0.0,0.0,0.0,19.12,-12.06,-18.31,0.03,-0.01,0.7,0.72
6411,00:00:35.163,IMU5,0.07,0.29,9.74,-0.0,0.0,-0.0,32.06,-14.25,-20.06,0.01,0.01,0.73,0.68
6411,00:00:35.163,IMU6,0.29,0.09,9.82,0.0,0.0,0.0,25.88,-12.69,-15.94,0.01,-0.01,0.77,0.63
6411,00:00:35.163,IMU7,0.54,0.15,9.71,0.0,0.0,0.0,19.12,-12.06,-18.31,0.03,-0.01,0.7,0.72
5558,00:00:35.161,IMU1,0.38,0.04,9.87,0.0,0.0,0.0,32.12,-17.12,-38.75,0.02,-0.01,0.79,0.61
5558,00:00:35.161,IMU2,0.24,0.11,9.79,0.0,0.0,0.0,28.88,-30.69,-45.12,0.01,0.0,0.78,0.63
5558,00:00:35.161,IMU3,0.24,0.08,9.77,0.0,0.0,0.0,19.31,-18.38,-39.06,0.01,-0.01,0.79,0.61
5558,00:00:35.161,IMU4,0.35,0.02,9.8,0.0,0.0,0.0,6.81,-4.75,-21.5,0.02,-0.01,0.81,0.58
5559,00:00:35.164,IMU1,0.38,0.04,9.87,0.0,0.0,0.0,32.12,-17.12,-38.75,0.02,-0.01,0.79,0.61
5559,00:00:35.164,IMU2,0.24,0.11,9.79,0.0,0.0,0.0,28.88,-30.69,-45.12,0.01,0.0,0.78,0.63
5559,00:00:35.164,IMU3,0.24,0.08,9.77,0.0,0.0,0.0,19.31,-18.38,-39.06,0.01,-0.01,0.79,0.61
5559,00:00:35.164,IMU4,0.35,0.02,9.8,0.0,0.0,0.0,6.81,-4.75,-21.5,0.02,-0.01,0.81,0.58
6412,00:00:35.167,IMU5,0.07,0.29,9.74,-0.0,0.0,-0.0,31.62,-13.31,-19.31,0.01,0.01,0.73,0.68
6412,00:00:35.167,IMU6,0.29,0.09,9.82,0.0,0.0,0.0,25.88,-12.69,-15.94,0.01,-0.01,0.77,0.63
6412,00:00:35.167,IMU7,0.57,0.15,9.91,0.0,0.0,0.0,19.12,-12.06,-18.31,0.03,-0.01,0.7,0.72
5560,00:00:35.168,IMU1,0.38,0.04,9.87,0.0,0.0,0.0,32.12,-17.12,-38.75,0.02,-0.01,0.79,0.61
5560,00:00:35.168,IMU2,0.24,0.11,9.79,0.0,0.0,0.0,28.88,-30.69,-45.12,0.01,-0.0,0.78,0.63
5560,00:00:35.168,IMU3,0.24,0.08,9.77,0.0,0.0,0.0,19.31,-18.38,-39.06,0.01,-0.01,0.79,0.61
5560,00:00:35.168,IMU4,0.35,0.02,9.8,0.0,0.0,0.0,7.12,-6.62,-21.25,0.02,-0.01,0.81,0.58
6413,00:00:35.171,IMU5,0.07,0.29,9.74,0.0,0.0,0.0,31.62,-13.31,-19.31,0.01,0.01,0.73,0.68
6413,00:00:35.171,IMU6,0.29,0.09,9.82,0.0,0.0,0.0,25.88,-12.69,-15.94,0.01,-0.01,0.77,0.63
6413,00:00:35.171,IMU7,0.57,0.15,9.91,0.0,0.0,0.0,17.88,-11.0,-17.75,0.03,-0.01,0.7,0.72
6414,00:00:35.175,IMU5,0.07,0.29,9.74,0.0,0.0,0.0,31.62,-13.31,-19.31,0.01,0.01,0.73,0.68
6414,00:00:35.175,IMU6,0.29,0.09,9.82,0.0,0.0,0.0,25.88,-12.69,-15.94,0.01,-0.01,0.77,0.63
6414,00:00:35.175,IMU7,0.57,0.15,9.91,0.0,0.0,0.0,17.88,-11.0,-17.75,0.03,-0.01,0.7,0.72
5561,00:00:35.174,IMU1,0.38,0.04,9.87,0.0,0.0,0.0,32.12,-17.12,-38.75,0.02,-0.01,0.79,0.61
5561,00:00:35.174,IMU2,0.24,0.11,9.79,0.0,0.0,0.0,28.88,-30.69,-45.12,0.01,-0.0,0.78,0.63
5561,00:00:35.174,IMU3,0.24,0.08,9.77,0.0,0.0,0.0,19.31,-18.38,-39.06,0.01,-0.01,0.79,0.61
5561,00:00:35.174,IMU4,0.35,0.02,9.8,0.0,0.0,0.0,7.12,-6.62,-21.25,0.02,-0.01,0.81,0.58
6415,00:00:35.181,IMU5,0.07,0.29,9.74,0.0,0.0,0.0,31.62,-13.31,-19.31,0.01,0.01,0.73,0.68
6415,00:00:35.181,IMU6,0.29,0.09,9.82,0.0,0.0,0.0,25.88,-12.69,-15.94,0.01,-0.01,0.77,0.63
6415,00:00:35.181,IMU7,0.57,0.15,9.91,0.0,0.0,0.0,17.88,-11.0,-17.75,0.03,-0.01,0.7,0.72
5562,00:00:35.182,IMU1,0.38,0.04,9.87,0.0,0.0,0.0,32.12,-17.12,-38.75,0.02,-0.01,0.79,0.61
5562,00:00:35.182,IMU2,0.24,0.11,9.79,0.0,0.0,0.0,28.88,-30.69,-45.12,0.01,-0.0,0.78,0.63
5562,00:00:35.182,IMU3,0.24,0.08,9.77,0.0,0.0,0.0,19.31,-18.38,-39.06,0.01,-0.01,0.79,0.61
5562,00:00:35.182,IMU4,0.35,0.02,9.8,0.0,0.0,0.0,7.12,-6.62,-21.25,0.02,-0.01,0.81,0.58
6416,00:00:35.186,IMU5,0.07,0.29,9.74,0.0,0.0,0.0,31.62,-13.31,-19.31,0.01,0.01,0.73,0.68
6416,00:00:35.186,IMU6,0.29,0.09,9.82,0.0,0.0,0.0,25.88,-12.69,-15.94,0.01,-0.01,0.77,0.63
6416,00:00:35.186,IMU7,0.57,0.15,9.91,0.0,0.0,0.0,17.88,-11.0,-17.75,0.03,-0.01,0.7,0.72
5563,00:00:35.185,IMU1,0.38,0.04,9.87,0.0,0.0,0.0,32.12,-17.12,-38.75,0.02,-0.01,0.79,0.61
5563,00:00:35.185,IMU2,0.24,0.11,9.79,0.0,0.0,0.0,28.88,-30.69,-45.12,0.01,-0.0,0.78,0.63
5563,00:00:35.185,IMU3,0.24,0.08,9.77,0.0,0.0,0.0,19.31,-18.38,-39.06,0.01,-0.01,0.79,0.61
5563,00:00:35.185,IMU4,0.35,0.02,9.8,0.0,0.0,0.0,7.12,-6.62,-21.25,0.02,-0.01,0.81,0.58
6417,00:00:35.191,IMU5,0.07,0.29,9.74,0.0,0.0,-0.0,31.62,-13.31,-19.31,0.01,0.01,0.73,0.68
6417,00:00:35.191,IMU6,0.22,0.12,9.78,0.0,0.0,0.0,25.88,-12.69,-15.94,0.01,-0.01,0.77,0.63
6417,00:00:35.191,IMU7,0.57,0.15,9.91,0.0,0.0,0.0,17.88,-11.0,-17.75,0.03,-0.01,0.7,0.72
5564,00:00:35.191,IMU1,0.38,0.04,9.87,0.0,0.0,0.0,32.12,-17.12,-38.75,0.02,-0.01,0.79,0.61
5564,00:00:35.191,IMU2,0.24,0.11,9.79,0.0,0.0,0.0,28.88,-30.69,-45.12,0.01,-0.0,0.78,0.63
5564,00:00:35.191,IMU3,0.24,0.08,9.77,0.0,0.0,0.0,19.31,-18.38,-39.06,0.01,-0.01,0.79,0.61
5564,00:00:35.191,IMU4,0.35,0.02,9.8,0.0,0.0,0.0,7.12,-6.62,-21.25,0.02,-0.01,0.81,0.58
6418,00:00:35.196,IMU5,0.07,0.29,9.74,0.0,0.0,-0.0,31.62,-13.31,-19.31,0.01,0.01,0.73,0.68
6418,00:00:35.196,IMU6,0.22,0.12,9.78,0.0,0.0,0.0,26.31,-12.06,-16.5,0.01,-0.01,0.77,0.63
6418,00:00:35.196,IMU7,0.57,0.11,9.79,0.0,0.0,0.0,17.88,-11.0,-17.75,0.03,-0.01,0.7,0.72
5565,00:00:35.195,IMU1,0.38,0.04,9.87,0.0,0.0,0.0,32.12,-17.12,-38.75,0.02,-0.01,0.79,0.61
5565,00:00:35.195,IMU2,0.24,0.11,9.79,0.0,0.0,0.0,28.88,-30.69,-45.12,0.01,-0.0,0.78,0.63
5565,00:00:35.195,IMU3,0.2,0.08,9.81,0.0,0.0,0.0,19.31,-18.38,-39.06,0.01,-0.01,0.79,0.61
5565,00:00:35.195,IMU4,0.35,0.02,9.8,0.0,0.0,0.0,7.12,-6.62,-21.25,0.02,-0.01,0.81,0.58
6419,00:00:35.200,IMU5,0.07,0.29,9.74,0.0,0.0,0.0,31.62,-13.31,-19.31,0.01,0.01,0.73,0.68
6419,00:00:35.200,IMU6,0.22,0.12,9.78,0.0,0.0,0.0,26.31,-12.06,-16.5,0.01,-0.01,0.77,0.63
6419,00:00:35.200,IMU7,0.57,0.11,9.79,0.0,0.0,0.0,18.25,-10.62,-17.81,0.03,-0.01,0.7,0.72
5566,00:00:35.201,IMU1,0.38,0.04,9.87,0.0,0.0,0.0,32.12,-17.12,-38.75,0.02,-0.01,0.79,0.61
5566,00:00:35.201,IMU2,0.24,0.11,9.79,0.0,0.0,0.0,28.88,-30.69,-45.12,0.01,-0.0,0.78,0.63
5566,00:00:35.201,IMU3,0.2,0.08,9.81,0.0,0.0,0.0,19.31,-18.38,-39.06,0.01,-0.01,0.79,0.61
5566,00:00:35.201,IMU4,0.35,0.02,9.8,0.0,0.0,0.0,7.12,-6.62,-21.25,0.02,-0.01,0.81,0.58
6420,00:00:35.203,IMU5,0.07,0.29,9.74,0.0,0.0,0.0,31.62,-13.31,-19.31,0.01,0.01,0.73,0.68
