Count,Timestamp,IMU,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,QuatW,QuatX,QuatY,QuatZ
9417,00:00:53.725,IMU4,0.16,-0.02,9.88,0.0,0.0,0.0,9.31,-7.12,-25.44,0.01,-0.0,0.85,0.53
10318,00:00:53.729,IMU5,0.22,0.32,9.75,0.0,0.0,0.0,34.56,-9.56,-19.25,0.02,0.01,0.8,0.61
10318,00:00:53.729,IMU6,0.14,0.16,9.82,0.0,0.0,0.0,25.44,-5.12,-16.5,0.01,0.0,0.78,0.62
10318,00:00:53.729,IMU7,0.42,0.15,9.83,-0.0,0.0,0.0,20.06,-8.62,-17.38,0.02,-0.01,0.83,0.55
10319,00:00:53.732,IMU5,0.22,0.32,9.75,0.0,0.0,0.0,33.94,-10.12,-20.25,0.02,0.01,0.8,0.61
10319,00:00:53.732,IMU6,0.14,0.16,9.82,0.0,0.0,0.0,25.44,-5.12,-16.5,0.01,0.0,0.78,0.62
10319,00:00:53.732,IMU7,0.42,0.15,9.83,-0.0,0.0,0.0,20.06,-8.62,-17.38,0.02,-0.01,0.83,0.55
9418,00:00:53.731,IMU1,0.3,0.04,9.79,0.0,0.0,0.0,36.94,-9.88,-40.75,0.02,-0.01,0.79,0.61
9418,00:00:53.731,IMU2,0.2,0.14,9.79,0.0,0.0,0.0,33.75,-24.19,-45.62,0.01,0.0,0.88,0.47
9418,00:00:53.731,IMU3,0.2,0.05,9.77,0.0,0.0,0.0,23.75,-15.38,-41.5,0.01,-0.0,0.87,0.49
9418,00:00:53.731,IMU4,0.16,-0.02,9.88,0.0,0.0,0.0,9.31,-7.12,-25.44,0.01,-0.0,0.85,0.53
10320,00:00:53.736,IMU5,0.22,0.32,9.75,0.0,0.0,0.0,33.94,-10.12,-20.25,0.02,0.01,0.8,0.61
10320,00:00:53.736,IMU6,0.14,0.16,9.82,0.0,0.0,0.0,25.44,-5.12,-16.5,0.01,0.0,0.78,0.62
10320,00:00:53.736,IMU7,0.42,0.15,9.83,0.0,0.0,0.01,20.06,-8.62,-17.38,0.02,-0.01,0.83,0.55
10321,00:00:53.739,IMU5,0.22,0.32,9.75,0.0,0.0,0.0,33.94,-10.12,-20.25,0.02,0.01,0.8,0.61
10321,00:00:53.739,IMU6,0.14,0.16,9.82,0.0,0.0,0.0,25.44,-5.12,-16.5,0.01,0.0,0.78,0.62
10321,00:00:53.739,IMU7,0.42,0.15,9.83,0.0,0.0,0.01,20.06,-8.62,-17.38,0.02,-0.01,0.83,0.55
9419,00:00:53.735,IMU1,0.38,0.12,9.83,0.0,0.0,0.0,36.94,-9.88,-40.75,0.02,-0.01,0.79,0.61
9419,00:00:53.735,IMU2,0.2,0.14,9.79,-0.01,0.0,0.0,33.75,-24.19,-45.62,0.01,0.0,0.88,0.47
9419,00:00:53.735,IMU3,0.2,0.05,9.77,0.0,0.0,0.0,25.19,-16.75,-43.88,0.01,-0.0,0.87,0.49
9419,00:00:53.735,IMU4,0.16,-0.02,9.88,0.0,0.0,0.0,9.31,-7.12,-25.44,0.01,-0.0,0.85,0.53
10322,00:00:53.747,IMU5,0.11,0.36,9.82,0.0,0.0,0.0,33.94,-10.12,-20.25,0.02,0.01,0.8,0.61
10322,00:00:53.747,IMU6,0.1,0.09,9.7,0.0,0.0,0.0,25.44,-5.12,-16.5,0.01,0.0,0.78,0.62
10322,00:00:53.747,IMU7,0.42,0.15,9.87,0.0,0.0,0.01,20.06,-8.62,-17.38,0.02,-0.01,0.83,0.55
9420,00:00:53.744,IMU1,0.38,0.12,9.83,0.0,0.0,0.0,35.25,-10.06,-37.94,0.02,-0.01,0.79,0.61
9420,00:00:53.744,IMU2,0.2,0.14,9.79,-0.01,0.0,0.0,33.75,-24.19,-45.62,0.01,0.0,0.88,0.47
9420,00:00:53.744,IMU3,0.2,0.05,9.77,0.0,0.0,0.0,25.19,-16.75,-43.88,0.01,-0.0,0.87,0.49
9420,00:00:53.744,IMU4,0.08,0.06,9.76,0.0,0.0,0.0,9.31,-7.12,-25.44,0.01,-0.0,0.85,0.53
9421,00:00:53.748,IMU1,0.38,0.12,9.83,0.0,0.0,0.0,35.25,-10.06,-37.94,0.02,-0.01,0.79,0.61
9421,00:00:53.748,IMU2,0.2,0.14,9.79,0.0,0.0,0.01,33.75,-24.19,-45.62,0.01,0.0,0.88,0.47
9421,00:00:53.748,IMU3,0.2,0.05,9.77,0.0,0.0,0.0,25.19,-16.75,-43.88,0.01,-0.0,0.87,0.49
9421,00:00:53.748,IMU4,0.08,0.06,9.76,0.0,0.0,0.0,9.31,-7.12,-25.44,0.01,-0.0,0.85,0.53
10323,00:00:53.750,IMU5,0.11,0.36,9.82,0.0,0.0,0.0,33.62,-8.44,-19.75,0.02,0.01,0.8,0.61
10323,00:00:53.750,IMU6,0.1,0.09,9.7,0.0,0.0,0.0,25.44,-5.12,-16.5,0.01,0.0,0.78,0.62
10323,00:00:53.750,IMU7,0.42,0.15,9.87,0.0,0.0,0.01,21.25,-10.06,-17.56,0.02,-0.01,0.83,0.55
10324,00:00:53.755,IMU5,0.11,0.36,9.82,0.0,0.0,0.0,33.62,-8.44,-19.75,0.02,0.01,0.8,0.61
10324,00:00:53.755,IMU6,0.1,0.09,9.7,0.0,0.0,0.0,27.62,-6.06,-17.81,0.01,0.0,0.78,0.62
10324,00:00:53.755,IMU7,0.42,0.15,9.87,-0.0,-0.0,0.0,21.25,-10.06,-17.56,0.02,-0.01,0.83,0.55
10325,00:00:53.758,IMU5,0.11,0.36,9.82,0.0,0.0,0.0,33.62,-8.44,-19.75,0.02,0.01,0.8,0.61
10325,00:00:53.758,IMU6,0.1,0.09,9.7,0.0,0.0,0.0,27.62,-6.06,-17.81,0.01,0.0,0.78,0.62
10325,00:00:53.758,IMU7,0.42,0.15,9.87,-0.0,-0.0,0.0,21.25,-10.06,-17.56,0.02,-0.01,0.83,0.55
9422,00:00:53.755,IMU1,0.38,0.12,9.83,0.0,0.0,0.0,35.25,-10.06,-37.94,0.02,-0.01,0.79,0.61
9422,00:00:53.755,IMU2,0.2,0.14,9.79,0.0,0.0,0.01,33.75,-24.19,-45.62,0.01,0.0,0.88,0.47
9422,00:00:53.755,IMU3,0.2,0.05,9.77,0.0,0.0,0.0,25.19,-16.75,-43.88,0.01,-0.0,0.87,0.49
9422,00:00:53.755,IMU4,0.08,0.06,9.76,0.0,0.0,0.0,9.5,-5.81,-25.31,0.01,-0.0,0.85,0.53
9423,00:00:53.759,IMU1,0.38,0.12,9.83,0.0,0.0,0.0,35.25,-10.06,-37.94,0.02,-0.01,0.79,0.61
9423,00:00:53.759,IMU2,0.2,0.14,9.79,0.0,0.0,0.0,33.75,-24.19,-45.62,0.01,0.0,0.88,0.47
9423,00:00:53.759,IMU3,0.2,0.05,9.77,0.0,0.0,0.0,25.19,-16.75,-43.88,0.01,-0.0,0.87,0.49
9423,00:00:53.759,IMU4,0.08,0.06,9.76,0.0,0.0,0.0,9.5,-5.81,-25.31,0.01,-0.0,0.85,0.53
10326,00:00:53.765,IMU5,0.11,0.36,9.82,0.0,0.0,0.0,33.62,-8.44,-19.75,0.02,0.01,0.8,0.61
10326,00:00:53.765,IMU6,0.1,0.09,9.7,0.0,0.0,0.0,27.62,-6.06,-17.81,0.01,0.0,0.78,0.62
10326,00:00:53.765,IMU7,0.42,0.15,9.87,-0.0,-0.0,0.0,21.25,-10.06,-17.56,0.02,-0.01,0.83,0.55
9424,00:00:53.764,IMU1,0.38,0.12,9.83,0.0,0.0,0.0,35.25,-10.06,-37.94,0.02,-0.01,0.79,0.61
9424,00:00:53.764,IMU2,0.2,0.14,9.79,0.0,0.0,0.0,33.75,-24.19,-45.62,0.01,0.0,0.88,0.47
9424,00:00:53.764,IMU3,0.2,0.05,9.77,0.0,0.0,0.0,25.19,-16.75,-43.88,0.01,-0.0,0.87,0.49
9424,00:00:53.764,IMU4,0.08,0.06,9.76,0.0,0.0,0.0,9.5,-5.81,-25.31,0.01,-0.0,0.85,0.53
10327,00:00:53.769,IMU5,0.11,0.36,9.82,0.0,0.0,0.0,33.62,-8.44,-19.75,0.02,0.01,0.8,0.61
10327,00:00:53.769,IMU6,0.1,0.09,9.7,0.0,0.0,0.0,27.62,-6.06,-17.81,0.01,0.0,0.78,0.62
10327,00:00:53.769,IMU7,0.42,0.15,9.87,-0.0,-0.0,0.0,21.25,-10.06,-17.56,0.02,-0.01,0.83,0.55
9425,00:00:53.768,IMU1,0.38,0.12,9.83,0.0,0.0,0.0,35.25,-10.06,-37.94,0.02,-0.01,0.79,0.61
9425,00:00:53.768,IMU2,0.2,0.14,9.79,-0.0,0.0,0.0,33.75,-24.19,-45.62,0.01,0.0,0.88,0.47
9425,00:00:53.768,IMU3,0.2,0.05,9.77,0.0,0.0,0.0,25.19,-16.75,-43.88,0.01,-0.0,0.87,0.49
9425,00:00:53.768,IMU4,0.08,0.06,9.76,0.0,0.0,0.0,9.5,-5.81,-25.31,0.01,-0.0,0.85,0.53
10328,00:00:53.775,IMU5,0.11,0.36,9.82,0.0,0.0,0.0,33.62,-8.44,-19.75,0.02,0.01,0.8,0.61
10328,00:00:53.775,IMU6,0.1,0.09,9.7,0.0,0.0,0.0,27.62,-6.06,-17.81,0.01,0.0,0.78,0.62
10328,00:00:53.775,IMU7,0.42,0.15,9.87,-0.0,0.0,0.0,21.25,-10.06,-17.56,0.02,-0.01,0.83,0.55
9426,00:00:53.774,IMU1,0.38,0.12,9.83,0.0,0.0,0.0,35.25,-10.06,-37.94,0.02,-0.01,0.79,0.61
9426,00:00:53.774,IMU2,0.2,0.14,9.79,-0.0,0.0,0.0,33.75,-24.19,-45.62,0.01,0.0,0.88,0.47
9426,00:00:53.774,IMU3,0.2,0.12,9.81,0.0,0.0,0.0,25.19,-16.75,-43.88,0.01,-0.0,0.87,0.49
9426,00:00:53.774,IMU4,0.08,0.06,9.76,0.0,0.0,0.0,9.5,-5.81,-25.31,0.01,-0.0,0.85,0.53
10329,00:00:53.778,IMU5,0.11,0.36,9.82,0.0,0.0,0.0,33.62,-8.44,-19.75,0.02,0.01,0.8,0.61
10329,00:00:53.778,IMU6,0.1,0.09,9.7,0.0,0.0,0.0,27.62,-6.06,-17.81,0.01,0.0,0.78,0.62
10329,00:00:53.778,IMU7,0.42,0.15,9.87,-0.0,0.0,0.0,21.25,-10.06,-17.56,0.02,-0.01,0.83,0.55
9427,00:00:53.778,IMU1,0.38,0.12,9.83,0.0,0.0,0.0,35.25,-10.06,-37.94,0.02,-0.01,0.79,0.61
9427,00:00:53.778,IMU2,0.2,0.14,9.79,0.0,-0.0,-0.0,33.75,-24.19,-45.62,0.01,0.0,0.88,0.47
9427,00:00:53.778,IMU3,0.2,0.12,9.81,0.0,0.0,0.0,24.5,-16.06,-42.25,0.01,-0.0,0.87,0.49
9427,00:00:53.778,IMU4,0.08,0.06,9.76,0.0,0.0,0.0,9.5,-5.81,-25.31,0.01,-0.0,0.85,0.53
9428,00:00:53.784,IMU1,0.38,0.12,9.83,0.0,0.0,0.0,35.25,-10.06,-37.94,0.02,-0.01,0.79,0.61
9428,00:00:53.784,IMU2,0.2,0.14,9.79,0.0,-0.0,-0.0,33.75,-24.19,-45.62,0.01,0.0,0.88,0.47
9428,00:00:53.784,IMU3,0.2,0.12,9.81,0.0,0.0,0.0,24.5,-16.06,-42.25,0.01,-0.0,0.87,0.49
9428,00:00:53.784,IMU4,0.2,0.06,9.84,0.0,0.0,0.0,9.5,-5.81,-25.31,0.01,-0.0,0.85,0.53
9429,00:00:53.788,IMU1,0.38,0.12,9.83,0.0,0.0,0.0,35.25,-10.06,-37.94,0.02,-0.01,0.79,0.61
9429,00:00:53.788,IMU2,0.2,0.11,9.79,0.0,-0.0,-0.0,33.75,-24.19,-45.62,0.01,0.0,0.88,0.47
9429,00:00:53.788,IMU3,0.2,0.12,9.81,0.0,0.0,0.0,24.5,-16.06,-42.25,0.01,-0.0,0.87,0.49
9429,00:00:53.788,IMU4,0.2,0.06,9.84,0.0,0.0,0.0,10.75,-4.25,-26.81,0.01,-0.0,0.85,0.53
9430,00:00:53.794,IMU1,0.38,0.12,9.83,0.0,0.0,0.0,35.25,-10.06,-37.94,0.02,-0.01,0.79,0.61
9430,00:00:53.794,IMU2,0.2,0.11,9.79,0.0,-0.0,-0.0,35.69,-24.94,-46.06,0.01,0.0,0.88,0.47
9430,00:00:53.794,IMU3,0.2,0.12,9.81,0.0,0.0,0.0,24.5,-16.06,-42.25,0.01,-0.0,0.87,0.49
9430,00:00:53.794,IMU4,0.2,0.06,9.84,0.0,0.0,0.0,10.75,-4.25,-26.81,0.01,-0.0,0.85,0.53
9431,00:00:53.798,IMU1,0.38,0.12,9.83,0.0,0.0,0.0,35.25,-10.06,-37.94,0.02,-0.01,0.79,0.61
9431,00:00:53.798,IMU2,0.2,0.11,9.79,-0.01,0.0,0.01,35.69,-24.94,-46.06,0.01,0.0,0.88,0.47
9431,00:00:53.798,IMU3,0.2,0.12,9.81,0.0,0.0,0.0,24.5,-16.06,-42.25,0.01,-0.0,0.87,0.49
9431,00:00:53.798,IMU4,0.2,0.06,9.84,0.0,0.0,0.0,10.75,-4.25,-26.81,0.01,-0.0,0.85,0.53
10330,00:00:53.784,IMU5,0.3,0.32,9.74,0.0,0.0,0.0,33.62,-8.44,-19.75,0.02,0.01,0.8,0.61
10330,00:00:53.784,IMU6,0.1,0.09,9.7,0.0,0.0,0.0,27.62,-6.06,-17.81,0.01,0.0,0.78,0.62
10330,00:00:53.784,IMU7,0.42,0.15,9.87,0.01,0.0,0.0,21.25,-10.06,-17.56,0.02,-0.01,0.83,0.55
10331,00:00:53.787,IMU5,0.3,0.32,9.74,0.0,0.0,0.0,33.62,-10.56,-20.62,0.02,0.01,0.8,0.61
10331,00:00:53.787,IMU6,0.1,0.09,9.7,0.0,0.0,0.0,27.62,-6.06,-17.81,0.01,0.0,0.78,0.62
10331,00:00:53.787,IMU7,0.42,0.15,9.87,0.01,0.0,0.0,21.25,-10.06,-17.56,0.02,-0.01,0.83,0.55
10332,00:00:53.795,IMU5,0.3,0.32,9.74,0.0,0.0,0.0,33.62,-10.56,-20.62,0.02,0.01,0.8,0.61
10332,00:00:53.795,IMU6,0.1,0.09,9.7,0.0,0.0,0.0,27.62,-6.06,-17.81,0.01,0.0,0.78,0.62
10332,00:00:53.795,IMU7,0.42,0.15,9.87,0.0,0.0,0.0,21.25,-10.06,-17.56,0.02,-0.01,0.83,0.55
10333,00:00:53.798,IMU5,0.3,0.32,9.74,0.0,0.0,0.0,33.62,-10.56,-20.62,0.02,0.01,0.8,0.61
10333,00:00:53.798,IMU6,0.1,0.09,9.7,0.0,0.0,0.0,27.62,-6.06,-17.81,0.01,0.0,0.78,0.62
10333,00:00:53.798,IMU7,0.42,0.15,9.87,0.0,0.0,0.0,21.25,-10.06,-17.56,0.02,-0.01,0.83,0.55
10334,00:00:53.804,IMU5,0.3,0.32,9.74,0.0,0.0,0.0,33.62,-10.56,-20.62,0.02,0.01,0.8,0.61
10334,00:00:53.804,IMU6,0.14,0.16,9.86,0.0,0.0,0.0,27.62,-6.06,-17.81,0.01,0.0,0.78,0.62
10334,00:00:53.804,IMU7,0.42,0.15,9.87,-0.0,-0.01,0.0,21.25,-10.06,-17.56,0.02,-0.01,0.83,0.55
9432,00:00:53.804,IMU1,0.38,0.12,9.83,0.0,0.0,0.0,35.25,-10.06,-37.94,0.02,-0.01,0.79,0.61
9432,00:00:53.804,IMU2,0.2,0.11,9.79,-0.01,0.0,0.01,35.69,-24.94,-46.06,0.01,0.0,0.88,0.47
9432,00:00:53.804,IMU3,0.2,-0.03,9.81,0.0,0.0,0.0,24.5,-16.06,-42.25,0.01,-0.0,0.87,0.49
9432,00:00:53.804,IMU4,0.2,0.06,9.84,0.0,0.0,0.0,10.75,-4.25,-26.81,0.01,-0.0,0.85,0.53
9433,00:00:53.808,IMU1,0.34,-0.03,9.79,0.0,0.0,0.0,35.25,-10.06,-37.94,0.02,-0.01,0.79,0.61
9433,00:00:53.808,IMU2,0.2,0.11,9.79,-0.0,0.0,-0.0,35.69,-24.94,-46.06,0.01,0.0,0.88,0.47
9433,00:00:53.808,IMU3,0.2,-0.03,9.81,0.0,0.0,0.0,26.75,-16.38,-43.0,0.01,-0.0,0.87,0.49
9433,00:00:53.808,IMU4,0.2,0.06,9.84,0.0,0.0,0.0,10.75,-4.25,-26.81,0.01,-0.0,0.85,0.53
9434,00:00:53.812,IMU1,0.34,-0.03,9.79,0.0,0.0,0.0,35.44,-10.94,-38.81,0.02,-0.01,0.79,0.61
9434,00:00:53.812,IMU2,0.2,0.11,9.79,-0.0,0.0,-0.0,35.69,-24.94,-46.06,0.01,0.0,0.88,0.47
9434,00:00:53.812,IMU3,0.2,-0.03,9.81,0.0,0.0,0.0,26.75,-16.38,-43.0,0.01,-0.0,0.87,0.49
9434,00:00:53.812,IMU4,0.2,0.06,9.84,0.0,0.0,0.0,10.75,-4.25,-26.81,0.01,-0.0,0.85,0.53
10335,00:00:53.807,IMU5,0.3,0.32,9.74,0.0,0.0,0.0,33.62,-10.56,-20.62,0.02,0.01,0.8,0.61
10335,00:00:53.807,IMU6,0.14,0.16,9.86,0.0,0.0,0.0,25.5,-6.06,-16.31,0.01,0.0,0.78,0.62
10335,00:00:53.807,IMU7,0.42,0.15,9.87,-0.0,-0.01,0.0,21.25,-10.06,-17.56,0.02,-0.01,0.83,0.55
10336,00:00:53.816,IMU5,0.3,0.32,9.74,0.0,0.0,0.0,33.62,-10.56,-20.62,0.02,0.01,0.8,0.61
10336,00:00:53.816,IMU6,0.14,0.16,9.86,0.0,0.0,0.0,25.5,-6.06,-16.31,0.01,0.0,0.78,0.62
10336,00:00:53.816,IMU7,0.38,0.15,9.83,-0.0,-0.01,0.0,21.25,-10.06,-17.56,0.02,-0.01,0.83,0.55
9435,00:00:53.816,IMU1,0.34,-0.03,9.79,0.0,0.0,0.0,35.44,-10.94,-38.81,0.02,-0.01,0.79,0.61
9435,00:00:53.816,IMU2,0.2,0.11,9.79,0.0,0.0,0.0,35.69,-24.94,-46.06,0.01,0.0,0.88,0.47
9435,00:00:53.816,IMU3,0.2,-0.03,9.81,0.0,0.0,0.0,26.75,-16.38,-43.0,0.01,-0.0,0.87,0.49
9435,00:00:53.816,IMU4,0.2,0.06,9.84,0.0,0.0,0.0,10.75,-4.25,-26.81,0.01,-0.0,0.85,0.53
10337,00:00:53.819,IMU5,0.3,0.32,9.74,0.0,0.0,0.0,33.62,-10.56,-20.62,0.02,0.01,0.8,0.61
10337,00:00:53.819,IMU6,0.14,0.16,9.86,0.0,0.0,0.0,25.5,-6.06,-16.31,0.01,0.0,0.78,0.62
10337,00:00:53.819,IMU7,0.38,0.15,9.83,-0.0,-0.01,0.0,21.31,-9.44,-18.75,0.02,-0.01,0.83,0.55
9436,00:00:53.822,IMU1,0.34,-0.03,9.79,0.0,0.0,0.0,35.44,-10.94,-38.81,0.02,-0.01,0.79,0.61
9436,00:00:53.822,IMU2,0.2,0.11,9.79,0.0,0.0,0.0,35.69,-24.94,-46.06,0.01,0.0,0.88,0.47
9436,00:00:53.822,IMU3,0.2,-0.03,9.81,0.0,0.0,0.0,26.75,-16.38,-43.0,0.01,-0.0,0.87,0.49
9436,00:00:53.822,IMU4,0.2,0.06,9.84,0.0,0.0,0.0,10.75,-4.25,-26.81,0.01,-0.0,0.85,0.53
9437,00:00:53.827,IMU1,0.34,-0.03,9.79,0.0,0.0,0.0,35.44,-10.94,-38.81,0.02,-0.01,0.79,0.61
9437,00:00:53.827,IMU2,0.12,0.14,9.76,0.0,0.0,0.0,35.69,-24.94,-46.06,0.01,0.0,0.88,0.47
9437,00:00:53.827,IMU3,0.2,-0.03,9.81,0.0,0.0,0.0,26.75,-16.38,-43.0,0.01,-0.0,0.87,0.49
9437,00:00:53.827,IMU4,0.2,0.06,9.84,0.0,0.0,0.0,10.75,-4.25,-26.81,0.01,-0.0,0.85,0.53
10338,00:00:53.829,IMU5,0.3,0.32,9.74,0.0,0.0,0.0,33.62,-10.56,-20.62,0.02,0.01,0.8,0.61
10338,00:00:53.829,IMU6,0.14,0.16,9.86,0.0,0.0,0.0,25.5,-6.06,-16.31,0.01,0.0,0.78,0.62
10338,00:00:53.829,IMU7,0.38,0.15,9.83,0.0,-0.0,0.0,21.31,-9.44,-18.75,0.02,-0.01,0.83,0.55
