Count,Timestamp,IMU,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,QuatX,QuatY,QuatZ,QuatW,DeviceName
28973,00:02:08,IMU5,0.00,0.00,0.00,0.30,-3.87,8.96,-11.19,-19.56,-22.50,-0.07,0.19,-0.94,0.27,Right_Leg
28973,00:02:08,IMU6,0.00,0.00,0.00,0.77,0.00,9.46,21.31,-10.81,-15.62,0.03,-0.02,0.81,0.58,Right_Leg
28974,00:02:08,IMU4,0.00,0.00,-0.00,-0.11,6.49,7.14,36.06,-23.06,-31.81,0.27,0.24,0.61,0.71,Right_Leg
28974,00:02:08,IMU5,0.00,0.00,0.00,0.30,-3.87,8.96,-11.19,-19.56,-22.50,-0.07,0.19,-0.94,0.27,Right_Leg
28974,00:02:08,IMU6,0.00,0.00,0.00,0.77,0.00,9.46,21.31,-10.81,-15.62,0.03,-0.02,0.81,0.58,Right_Leg
28975,00:02:08,IMU4,0.00,0.00,-0.00,-0.11,6.49,7.14,36.06,-23.06,-31.81,0.27,0.24,0.61,0.71,Right_Leg
28975,00:02:08,IMU5,0.00,0.00,0.00,0.30,-3.83,9.04,-11.19,-19.56,-22.50,-0.07,0.19,-0.94,0.27,Right_Leg
28975,00:02:08,IMU6,0.00,0.00,0.00,0.73,0.00,9.54,21.31,-10.81,-15.62,0.03,-0.02,0.81,0.58,Right_Leg
28976,00:02:08,IMU4,0.00,0.00,-0.00,-0.11,6.49,7.14,36.06,-23.06,-31.81,0.27,0.24,0.61,0.71,Right_Leg
28976,00:02:08,IMU5,0.00,0.00,0.00,0.30,-3.83,9.04,-11.19,-17.00,-22.06,-0.07,0.19,-0.94,0.27,Right_Leg
28976,00:02:08,IMU6,0.00,0.00,0.00,0.73,0.00,9.54,21.31,-10.81,-15.62,0.03,-0.02,0.81,0.58,Right_Leg
28977,00:02:08,IMU4,0.00,0.00,-0.00,-0.11,6.49,7.14,36.06,-23.06,-31.81,0.27,0.24,0.61,0.71,Right_Leg
28977,00:02:08,IMU5,0.00,0.00,0.00,0.30,-3.83,9.04,-11.19,-17.00,-22.06,-0.07,0.19,-0.94,0.27,Right_Leg
28977,00:02:08,IMU6,0.00,0.00,0.00,0.73,0.00,9.54,23.94,-8.94,-16.00,0.03,-0.02,0.81,0.58,Right_Leg
28978,00:02:08,IMU4,0.00,0.00,-0.00,-0.11,6.49,7.18,36.06,-23.06,-31.81,0.27,0.24,0.61,0.71,Right_Leg
28978,00:02:08,IMU5,0.00,0.00,0.00,0.30,-3.83,9.04,-11.19,-17.00,-22.06,-0.07,0.19,-0.94,0.27,Right_Leg
28978,00:02:08,IMU6,0.00,0.00,0.00,0.73,0.00,9.54,23.94,-8.94,-16.00,0.03,-0.02,0.81,0.58,Right_Leg
28979,00:02:08,IMU4,0.00,0.00,-0.00,-0.11,6.49,7.18,34.62,-23.81,-32.25,0.27,0.24,0.61,0.71,Right_Leg
28979,00:02:08,IMU5,0.00,0.00,0.00,0.30,-3.83,9.04,-11.19,-17.00,-22.06,-0.07,0.19,-0.94,0.27,Right_Leg
28979,00:02:08,IMU6,0.00,0.00,0.00,0.73,0.00,9.54,23.94,-8.94,-16.00,0.03,-0.02,0.81,0.58,Right_Leg
28980,00:02:08,IMU4,0.00,0.00,0.00,-0.11,6.49,7.18,34.62,-23.81,-32.25,0.27,0.24,0.61,0.71,Right_Leg
28980,00:02:08,IMU5,0.00,0.00,0.00,0.30,-3.83,9.04,-11.19,-17.00,-22.06,-0.07,0.19,-0.94,0.27,Right_Leg
28980,00:02:08,IMU6,0.00,0.00,0.00,0.73,0.00,9.54,23.94,-8.94,-16.00,0.03,-0.02,0.81,0.58,Right_Leg
28981,00:02:08,IMU4,0.00,0.00,0.00,-0.11,6.49,7.18,34.62,-23.81,-32.25,0.27,0.24,0.61,0.71,Right_Leg
28981,00:02:08,IMU5,0.00,0.00,0.00,0.30,-3.83,9.04,-11.19,-17.00,-22.06,-0.07,0.19,-0.94,0.27,Right_Leg
28981,00:02:08,IMU6,0.00,0.00,0.00,0.73,0.00,9.54,23.94,-8.94,-16.00,0.03,-0.02,0.81,0.58,Right_Leg
28982,00:02:08,IMU4,-0.00,0.00,0.00,-0.11,6.49,7.18,34.62,-23.81,-32.25,0.27,0.24,0.61,0.71,Right_Leg
28982,00:02:08,IMU5,0.00,0.00,0.00,0.30,-3.83,9.04,-11.19,-17.00,-22.06,-0.07,0.19,-0.94,0.27,Right_Leg
28982,00:02:08,IMU6,0.00,0.00,0.00,0.73,0.00,9.54,23.94,-8.94,-16.00,0.03,-0.02,0.81,0.58,Right_Leg
28983,00:02:08,IMU4,-0.00,0.00,0.00,-0.11,6.49,7.18,34.62,-23.81,-32.25,0.27,0.24,0.61,0.71,Right_Leg
28983,00:02:08,IMU5,0.00,0.00,0.00,0.38,-3.87,8.92,-11.19,-17.00,-22.06,-0.07,0.19,-0.94,0.27,Right_Leg
28983,00:02:08,IMU6,0.00,0.00,0.00,0.77,0.00,9.46,23.94,-8.94,-16.00,0.03,-0.02,0.81,0.58,Right_Leg
28984,00:02:08,IMU4,-0.00,0.00,-0.00,-0.11,6.49,7.18,34.62,-23.81,-32.25,0.27,0.24,0.61,0.71,Right_Leg
28984,00:02:08,IMU5,0.00,0.00,0.00,0.38,-3.87,8.92,-11.56,-20.62,-24.12,-0.07,0.19,-0.94,0.27,Right_Leg
28984,00:02:08,IMU6,0.00,0.00,0.00,0.77,0.00,9.46,22.81,-10.81,-16.81,0.03,-0.02,0.81,0.58,Right_Leg
28985,00:02:08,IMU4,-0.00,0.00,-0.00,-0.11,6.49,7.18,34.62,-23.81,-32.25,0.27,0.24,0.61,0.71,Right_Leg
28985,00:02:08,IMU5,0.00,0.00,0.00,0.38,-3.87,8.92,-11.56,-20.62,-24.12,-0.07,0.19,-0.94,0.27,Right_Leg
