Timestamp, AccelX, AccelY, AccelZ, GyroX, GyroY, GyroZ, MagX, MagY, MagZ, QuatW, QuatX, QuatY, QuatZ,Time_s,GlobalAx,GlobalAy,GlobalAz,Stationary,VelX,VelY,VelZ,PosX,PosY,PosZ
1012,7.68,-6.08,3.09,-0.62,-1.12,0.17,-35.25,16.56,7.06,0.75,-0.08,-0.66,0.04,1.012,-2.3446680000000004,-4.540352,-0.8280390000000004,True,0.0,0.0,0.0,0.0005763147359999789,-0.0017381286969999944,8.655974799998604e-05
1013,8.11,-5.33,2.31,-0.54,-0.95,0.22,-35.25,16.56,7.06,0.75,-0.08,-0.66,0.04,1.013,-1.4766450000000007,-3.7789849999999996,-0.6299290000000024,True,0.0,0.0,0.0,0.0005763147359999789,-0.0017381286969999944,8.655974799998604e-05
1014,8.72,-4.09,1.38,-0.29,-0.58,0.21,-36.75,15.06,7.87,0.74,-0.08,-0.66,0.04,1.014,-0.5280960000000007,-2.4609840000000003,-0.4999679999999991,True,0.0,0.0,0.0,0.0005763147359999789,-0.0017381286969999944,8.655974799998604e-05
1015,10.18,-0.51,-0.38,-0.03,-0.26,0.14,-36.75,15.06,7.87,0.74,-0.08,-0.66,0.04,1.015,1.5389759999999988,1.155384,0.11524799999999935,True,0.0,0.0,0.0,0.0005763147359999789,-0.0017381286969999944,8.655974799998604e-05
1016,10.78,0.83,-0.53,0.11,-0.1,0.03,-36.75,15.06,7.87,0.74,-0.08,-0.66,0.04,1.016,1.8187119999999988,2.551192,0.45199999999999996,True,0.0,0.0,0.0,0.0005763147359999789,-0.0017381286969999944,8.655974799998604e-05
1017,11.14,1.71,0.02,0.19,0.0,0.0,-36.75,15.06,7.87,0.74,-0.08,-0.66,0.04,1.017,1.360831999999999,3.504776,0.7096479999999996,True,0.0,0.0,0.0,0.0005763147359999789,-0.0017381286969999944,8.655974799998604e-05
1018,11.23,2.06,0.79,0.3,0.16,0.09,-36.75,15.06,7.87,0.74,-0.08,-0.66,0.04,1.018,0.630519999999999,3.91144,0.8196080000000006,True,0.0,0.0,0.0,0.0005763147359999789,-0.0017381286969999944,8.655974799998604e-05
1019,11.02,1.11,2.29,0.34,0.29,0.25,-35.25,16.0,8.0,0.75,-0.08,-0.66,0.04,1.019,-0.7798060000000009,3.077811,1.1170729999999995,True,0.0,0.0,0.0,0.0005763147359999789,-0.0017381286969999944,8.655974799998604e-05
1020,10.62,0.52,2.66,0.29,0.26,0.36,-35.25,16.0,8.0,0.75,-0.08,-0.66,0.05,1.02,-1.249672000000001,2.5759960000000004,0.8492999999999995,True,0.0,0.0,0.0,0.0005763147359999789,-0.0017381286969999944,8.655974799998604e-05
1021,10.04,-0.02,2.86,0.3,0.04,0.42,-35.25,16.0,8.0,0.75,-0.08,-0.66,0.05,1.021,-1.5416600000000007,1.94788,0.40477999999999703,True,0.0,0.0,0.0,0.0005763147359999789,-0.0017381286969999944,8.655974799998604e-05
1022,9.39,-0.99,2.95,0.36,-0.22,0.46,-35.25,16.0,8.0,0.75,-0.08,-0.66,0.05,1.022,-1.746182000000001,0.8758260000000004,-0.042030000000000456,True,0.0,0.0,0.0,0.0005763147359999789,-0.0017381286969999944,8.655974799998604e-05
1023,9.39,-0.99,2.95,0.41,-0.43,0.48,-35.25,16.0,8.0,0.74,-0.08,-0.66,0.05,1.023,-1.8481430000000014,0.8764670000000002,-0.21151700000000062,True,0.0,0.0,0.0,0.0005763147359999789,-0.0017381286969999944,8.655974799998604e-05
1024,6.91,-3.35,2.36,0.45,-0.54,0.47,-34.88,15.75,10.06,0.74,-0.08,-0.66,0.06,1.024,-1.590916000000001,-1.8244040000000004,-2.206976000000001,False,-0.0018481430000002082,0.0008764670000000983,-0.0002115170000000243,0.0005763147359999789,-0.0017381286969999944,8.655974799998604e-05
1025,6.91,-3.35,2.36,0.49,-0.52,0.43,-34.88,15.75,10.06,0.74,-0.08,-0.66,0.06,1.025,-1.590916000000001,-1.8244040000000004,-2.206976000000001,False,-0.003439059000000034,-0.0009479369999997011,-0.002418492999999782,0.0005744665929999789,-0.0017372522299999944,8.634823099998605e-05
1026,5.53,-3.68,1.39,0.53,-0.4,0.36,-34.88,15.75,10.06,0.74,-0.08,-0.67,0.06,1.026,-0.8980850000000009,-2.49362,-3.5146550000000003,False,-0.005029975000000213,-0.0027723409999999057,-0.00462546900000003,0.0005710275339999785,-0.0017382001669999942,8.3929737999986e-05
1027,5.51,-3.69,1.27,0.56,-0.24,0.26,-34.88,15.75,10.06,0.74,-0.08,-0.67,0.07,1.027,-0.7347380000000009,-2.442638,-3.5015340000000004,False,-0.005928060000000115,-0.005265960999999631,-0.008140123999999643,0.0005659975589999788,-0.0017409725079999938,7.930426899998647e-05
1028,5.65,-3.73,1.33,0.55,-0.06,0.17,-34.88,15.75,10.06,0.74,-0.07,-0.67,0.07,1.028,-0.7376530000000006,-2.552047,-3.395257,False,-0.006662798000000198,-0.007708598999999905,-0.011641658000000036,0.0005600694989999781,-0.001746238468999994,7.116414499998592e-05
1029,5.95,-3.53,1.51,0.51,0.13,0.1,-34.56,17.19,9.25,0.74,-0.07,-0.67,0.07,1.029,-0.8902550000000007,-2.293723,-3.1224310000000006,False,-0.007400451000000117,-0.010260645999999624,-0.015036914999999661,0.0005534067009999787,-0.001753947067999993,5.952248699998717e-05
1030,7.14,-2.81,1.75,0.46,0.28,0.05,-34.56,17.19,9.25,0.74,-0.07,-0.66,0.07,1.03,-0.8953980000000004,-1.3162139999999998,-2.1588600000000007,False,-0.008290706000000217,-0.012554368999999881,-0.01815934600000001,0.0005460062499999777,-0.0017642077139999937,4.448557199998582e-05
1031,7.88,-2.47,1.73,0.43,0.36,0.02,-34.56,17.19,9.25,0.74,-0.07,-0.66,0.07,1.031,-0.7965940000000004,-0.8404419999999997,-1.5121600000000015,False,-0.009186104000000118,-0.013870582999999735,-0.020318205999999773,0.0005377155439999783,-0.0017767620829999922,2.632622599998781e-05
1032,8.61,-2.3,1.65,0.4,0.34,-0.01,-34.56,17.19,9.25,0.74,-0.07,-0.66,0.07,1.032,-0.6378100000000005,-0.5327799999999996,-0.8485300000000038,False,-0.009982698000000208,-0.014711024999999829,-0.021830365999999945,0.0005285294399999772,-0.0017906326659999936,6.008019999985762e-06
1033,9.43,-2.07,1.54,0.36,0.26,-0.03,-34.56,17.19,9.25,0.74,-0.07,-0.66,0.08,1.033,-0.42568500000000054,-0.027068999999999597,-0.09655799999999992,False,-0.010620508000000138,-0.01524380499999977,-0.022678895999999855,0.0005185467419999781,-0.0018053436909999919,-1.582234600001178e-05
1034,9.43,-2.07,1.54,0.36,0.26,-0.03,-34.56,17.75,10.5,0.74,-0.07,-0.66,0.08,1.034,-0.42568500000000054,-0.027068999999999597,-0.09655799999999992,False,-0.011046193000000187,-0.015270873999999773,-0.022775453999999865,0.0005079262339999767,-0.0018205874959999933,-3.8501242000014174e-05
1035,9.17,-2.09,1.33,0.24,0.02,-0.04,-34.56,17.75,10.5,0.74,-0.07,-0.66,0.08,1.035,-0.2464150000000005,-0.10089499999999962,-0.3672650000000015,False,-0.01147187800000014,-0.015297942999999769,-0.022872011999999855,0.0004968800409999778,-0.0018358583699999915,-6.127669600001153e-05
1036,8.85,-2.35,1.19,0.18,-0.07,-0.02,-34.56,17.75,10.5,0.74,-0.07,-0.66,0.08,1.036,-0.13669500000000046,-0.4207650000000002,-0.6377550000000021,False,-0.011718293000000168,-0.01539883799999978,-0.0232392769999999,0.0004854081629999764,-0.001851156312999993,-8.414870800001394e-05
1037,8.85,-2.35,1.19,0.14,-0.08,0.01,-34.56,17.75,10.5,0.74,-0.07,-0.66,0.08,1.037,-0.13669500000000046,-0.4207650000000002,-0.6377550000000021,False,-0.011854988000000153,-0.015819602999999734,-0.02387703199999983,0.00047368986999997756,-0.0018665551509999912,-0.00010738798500001129
1038,8.14,-2.93,0.79,0.14,-0.06,0.02,-34.56,17.75,10.5,0.74,-0.07,-0.66,0.08,1.038,0.1951299999999997,-1.1333349999999995,-1.2473949999999991,False,-0.01199168300000017,-0.016240367999999783,-0.024514786999999903,0.0004618348819999761,-0.0018823747539999927,-0.0001312650170000138
1039,8.14,-2.93,0.79,0.14,-0.06,0.02,-35.38,17.75,8.0,0.74,-0.06,-0.66,0.08,1.039,0.2244879999999999,-1.2562840000000002,-1.2767079999999993,False,-0.011796553000000192,-0.017373702999999657,-0.025762181999999766,0.00044984319899997726,-0.0018986151219999906,-0.000155779804000011
1040,7.88,-3.15,0.53,0.2,0.02,-0.04,-35.38,17.75,8.0,0.74,-0.06,-0.66,0.08,1.04,0.4611839999999998,-1.5173960000000002,-1.5152600000000014,False,-0.011572065000000168,-0.0186299869999998,-0.02703888999999991,0.0004380466459999757,-0.0019159888249999921,-0.00018154198600001364
1041,8.13,-3.0,0.51,0.27,0.1,-0.09,-35.38,17.75,8.0,0.74,-0.06,-0.66,0.08,1.041,0.5023319999999999,-1.3216799999999997,-1.3049160000000004,False,-0.011110881000000218,-0.020147382999999634,-0.028554149999999744,0.00042647458099997684,-0.00193461881199999,-0.00020858087600001058
1042,8.49,-2.72,0.52,0.34,0.19,-0.13,-35.38,17.75,8.0,0.75,-0.06,-0.66,0.08,1.042,0.644793,-1.0045360000000003,-0.886928000000001,False,-0.010608549000000161,-0.02146906299999978,-0.02985906599999989,0.0004153636999999754,-0.001954766194999992,-0.00023713502600001353
1043,8.85,-2.39,0.63,0.42,0.26,-0.18,-35.38,17.75,8.0,0.75,-0.06,-0.66,0.08,1.043,0.5660489999999999,-0.6084670000000004,-0.5842650000000003,False,-0.009963756000000233,-0.02247359899999967,-0.030745993999999794,0.0004047551509999764,-0.0019762352579999892,-0.00026699409200001015
1044,9.86,-1.48,0.69,0.63,0.27,-0.28,-35.06,17.75,8.0,0.75,-0.05,-0.65,0.08,1.044,0.7450759999999991,0.3594619999999996,0.088830999999999,False,-0.00939770700000017,-0.023082065999999738,-0.03133025899999986,0.000394791394999975,-0.0019987088569999915,-0.0002977400860000134
1045,10.09,-1.28,0.71,0.63,0.27,-0.28,-35.06,17.75,8.0,0.75,-0.05,-0.65,0.08,1.045,0.745718999999999,0.5966519999999996,0.27831899999999976,False,-0.008652631000000252,-0.02272260399999978,-0.03124142799999987,0.0003853936879999759,-0.002021790922999989,-0.0003290703450000098
1046,10.36,-1.27,0.75,0.64,0.25,-0.27,-35.06,17.75,8.0,0.75,-0.05,-0.65,0.09,1.046,0.7432839999999988,0.803012,0.5508000000000006,False,-0.00790691200000017,-0.022125951999999713,-0.03096310899999984,0.00037674105699997466,-0.002044513526999991,-0.00036031177300001316
1047,10.41,-1.49,0.79,0.61,0.2,-0.23,-35.06,17.75,8.0,0.75,-0.04,-0.65,0.09,1.047,0.737467,0.44844300000000004,0.6442630000000023,False,-0.007163628000000253,-0.0213229399999998,-0.030412308999999898,0.00036883414499997536,-0.002066639478999988,-0.0003912748820000096
1048,10.46,-1.72,0.83,0.57,0.14,-0.16,-35.75,18.56,7.56,0.75,-0.04,-0.65,0.09,1.048,0.7239440000000001,0.2311940000000001,0.7392230000000009,False,-0.0064261610000001705,-0.02087449699999975,-0.029768045999999822,0.0003616705169999743,-0.00208796241899999,-0.0004216871910000129
1049,10.52,-2.03,0.77,0.57,0.09,-0.08,-35.75,18.56,7.56,0.75,-0.04,-0.65,0.09,1.049,0.816616,-0.056508999999999934,0.8433710000000012,False,-0.0057022170000002505,-0.020643302999999773,-0.0290288229999999,0.00035524435599997484,-0.0021088369159999874,-0.0004514552370000095
1050,10.48,-2.51,0.85,0.62,0.03,0.0,-35.75,18.56,7.56,0.75,-0.04,-0.65,0.09,1.05,0.77254,-0.5366929999999998,0.9013390000000001,False,-0.004885601000000159,-0.02069981199999978,-0.028185451999999805,0.00034954213899997396,-0.0021294802189999896,-0.00048048406000001265
1051,10.44,-2.66,0.89,0.68,-0.01,0.05,-35.75,18.56,7.56,0.75,-0.04,-0.65,0.09,1.051,0.7403619999999999,-0.6927480000000004,0.8950370000000003,False,-0.004113061000000244,-0.02123650499999972,-0.027284112999999905,0.00034465653799997437,-0.002150180030999987,-0.0005086695120000093
1052,10.39,-2.76,0.9,0.74,-0.05,0.08,-35.75,18.56,7.56,0.75,-0.03,-0.65,0.1,1.052,0.7835109999999995,-0.8013059999999994,0.8751000000000015,False,-0.003372699000000161,-0.021929252999999798,-0.026389075999999803,0.00034054347699997365,-0.002171416535999989,-0.0005359536250000123
1053,10.39,-2.76,0.9,0.74,-0.05,0.08,-36.5,17.19,6.5,0.75,-0.03,-0.65,0.1,1.053,0.7835109999999995,-0.8013059999999994,0.8751000000000015,False,-0.002589188000000248,-0.02273055899999971,-0.025513975999999897,0.0003371707779999739,-0.002193345788999986,-0.0005623427010000092
1054,10.8,-3.02,0.33,0.75,-0.14,0.07,-36.5,17.19,6.5,0.75,-0.03,-0.65,0.1,1.054,1.4252099999999996,-0.9286319999999996,1.2329030000000003,False,-0.001805677000000161,-0.023531864999999798,-0.024638875999999796,0.00033458158999997333,-0.0022160763479999886,-0.0005878566770000119
1055,11.13,-3.09,0.0,0.72,-0.19,0.06,-36.5,17.19,6.5,0.75,-0.03,-0.65,0.1,1.055,1.7999069999999997,-0.9063989999999995,1.51572,True,0.0,0.0,0.0,0.00033277591299997336,-0.002239608212999986,-0.000612495553000009
1056,11.49,-3.08,-0.52,0.68,-0.25,0.09,-36.5,17.19,6.5,0.75,-0.02,-0.65,0.11,1.056,2.411574999999999,-0.74195,1.7961500000000008,True,0.0,0.0,0.0,0.00033277591299997336,-0.002239608212999986,-0.000612495553000009
1057,12.05,-3.02,-1.39,0.66,-0.35,0.13,-36.5,17.19,6.5,0.75,-0.02,-0.65,0.11,1.057,3.3271609999999994,-0.47833000000000014,2.197327000000003,False,0.0024115749999997337,-0.0007419499999999183,0.001796149999999803,0.00033277591299997336,-0.002239608212999986,-0.000612495553000009
1058,12.18,-2.97,-1.57,0.67,-0.46,0.2,-37.19,17.75,4.5,0.75,-0.02,-0.65,0.11,1.058,3.513181999999999,-0.3845350000000005,2.2875490000000003,False,0.005738736000000105,-0.001220279999999972,0.0039934770000000525,0.00033518748799997336,-0.002240350162999986,-0.0006106994030000089
1059,12.18,-3.03,-1.45,0.69,-0.53,0.26,-37.19,17.75,4.5,0.75,-0.02,-0.65,0.11,1.059,3.403993999999999,-0.45644500000000043,2.3161330000000007,False,0.009251917999999717,-0.0016048149999999303,0.006281025999999801,0.00034092622399997284,-0.0022415704429999857,-0.0006067059260000093
1060,11.84,-3.24,-0.41,0.68,-0.53,0.28,-37.19,17.75,4.5,0.75,-0.01,-0.66,0.12,1.06,2.2804999999999995,-0.8405820000000006,2.3871079999999996,False,0.012655912000000097,-0.002061259999999982,0.00859715900000006,0.0003501781419999736,-0.002243175257999986,-0.0006004249000000089
1061,10.99,-4.79,2.42,0.57,-0.41,0.23,-37.19,17.75,4.5,0.74,-0.01,-0.66,0.12,1.061,-0.5084650000000006,-2.8906930000000015,2.03393,False,0.014936411999999845,-0.00290184199999989,0.010984266999999798,0.00036283405399997233,-0.0022452365179999856,-0.0005918277410000098
1062,10.64,-5.38,5.14,0.43,-0.08,0.25,-37.19,17.75,4.5,0.74,-0.01,-0.66,0.12,1.062,-3.109088,-3.9195980000000006,2.1386140000000005,False,0.014427946999999788,-0.005792535000000215,0.013018197000000025,0.00037777046599997383,-0.0022481383599999858,-0.0005808434740000088
1063,11.21,-5.92,7.22,0.36,0.74,0.44,-36.19,18.06,5.25,0.75,-0.01,-0.65,0.13,1.063,-4.599760000000001,-4.51076,3.31198,False,0.01131885900000013,-0.009712132999999783,0.01515681099999979,0.000392198412999972,-0.0022539308949999855,-0.0005678252770000102
1064,15.9,-6.92,3.85,0.22,1.39,0.6,-36.19,18.06,5.25,0.75,-0.01,-0.65,0.13,1.064,-0.545440000000001,-3.9842600000000004,7.528120000000003,False,0.006719098999999615,-0.014222893000000288,0.01846879100000016,0.0004035172719999734,-0.0022636430279999865,-0.0005526684660000086
1065,16.86,-6.81,3.36,-0.68,0.1,0.64,-36.19,18.06,5.25,0.75,-0.02,-0.65,0.13,1.065,-0.060372000000001425,-3.3310170000000006,8.421857999999999,False,0.006173658999999674,-0.01820715299999985,0.025996910999999335,0.0004102363709999723,-0.002277865920999985,-0.0005341996750000105
1066,15.02,-6.02,4.34,-0.68,0.1,0.64,-36.19,18.06,5.25,0.75,-0.02,-0.65,0.13,1.066,-1.3817180000000016,-3.1093940000000004,6.633585999999999,False,0.006113286999999665,-0.021538170000000224,0.03441876900000028,0.00041641002999997265,-0.0022960730739999867,-0.0005082027640000082
1067,12.04,-4.35,5.62,-1.12,-0.35,0.67,-36.19,18.06,5.25,0.75,-0.03,-0.65,0.13,1.067,-3.351776000000001,-2.0868399999999996,3.642707999999997,False,0.004731568999999816,-0.024647563999999882,0.04105235499999955,0.00042252331699997163,-0.0023176112439999845,-0.00047378399500001177
1068,8.61,-1.13,6.35,-1.18,-0.24,0.7,-36.19,19.37,4.75,0.75,-0.03,-0.65,0.13,1.068,-4.99686,0.1344040000000003,-0.24998800000000188,False,0.00137979299999944,-0.026734404000000114,0.04469506299999995,0.00042725488599997197,-0.002342258807999987,-0.00043273164000000764
1069,8.25,0.32,5.62,-0.91,-0.03,0.61,-36.19,19.37,4.75,0.75,-0.04,-0.65,0.13,1.069,-4.554933,1.73445,-1.0525439999999993,False,-0.00361706700000001,-0.02660000000000013,0.04444507499999998,0.00042863467899997127,-0.002368993211999984,-0.0003880365770000126
1070,7.94,1.84,4.52,-0.43,-0.04,0.42,-36.19,19.37,4.75,0.75,-0.04,-0.65,0.13,1.07,-3.72701,3.2468600000000003,-1.8704799999999988,False,-0.008172000000000519,-0.024865549999999938,0.04339253099999986,0.00042501761199997086,-0.002395593211999987,-0.00034359150200000767
1071,6.81,5.17,2.89,0.14,-0.28,0.21,-36.19,19.37,4.75,0.75,-0.04,-0.65,0.13,1.071,-2.737909,6.363865,-3.9761870000000004,False,-0.011899010000000109,-0.021618690000000294,0.04152205100000007,0.00041684561199997126,-0.0024204587619999843,-0.0003001989710000126
1072,6.81,5.17,2.89,0.68,-0.53,0.0,-36.19,19.37,4.75,0.75,-0.04,-0.65,0.13,1.072,-2.737909,6.363865,-3.9761870000000004,False,-0.014636919000000415,-0.015254824999999583,0.037545863999999624,0.00040494660199996983,-0.002442077451999987,-0.00025867692000000787
1073,6.34,5.6,2.42,0.96,-0.57,-0.17,-35.5,20.75,5.56,0.74,-0.04,-0.65,0.13,1.073,-2.4433160000000003,6.61274,-4.715008000000001,False,-0.017374828000000113,-0.008890960000000284,0.03356967700000006,0.000390309682999971,-0.0024573322769999846,-0.0002211310560000124
1074,6.34,5.6,2.42,0.95,-0.35,-0.26,-35.5,20.75,5.56,0.74,-0.03,-0.65,0.14,1.074,-2.6157120000000003,6.545676000000001,-4.68402,False,-0.019818144000000388,-0.0022782199999995447,0.028854668999999535,0.00037293485499996894,-0.002466223236999986,-0.00018756137900000856
1075,8.65,0.06,1.55,0.76,-0.05,-0.25,-35.5,20.75,5.56,0.74,-0.03,-0.65,0.14,1.075,-0.5938520000000004,1.9733260000000001,-1.3520540000000008,False,-0.0224338560000001,0.004267455999999736,0.02417064900000005,0.00035311671099997076,-0.0024685014569999853,-0.0001587067100000122
1076,9.43,-2.04,1.59,0.49,0.11,-0.13,-35.5,20.75,5.56,0.74,-0.03,-0.65,0.14,1.076,-0.1964560000000004,0.1656979999999997,-0.12705399999999933,False,-0.023027708000000167,0.006240781999999957,0.0228185949999999,0.0003306828549999681,-0.002464234000999985,-0.00013453606100000945
1077,9.93,-3.75,1.88,0.22,0.11,0.08,-35.5,20.75,5.56,0.74,-0.03,-0.65,0.14,1.077,-0.13705000000000034,-1.374922,0.7785919999999997,False,-0.023224164000000148,0.006406479999999938,0.022691540999999916,0.0003076551469999705,-0.0024579932189999856,-0.00011171746600001206
1078,10.29,-5.86,2.94,0.0,0.12,0.29,-36.0,20.06,6.37,0.74,-0.03,-0.65,0.14,1.078,-0.7724680000000004,-3.435802000000001,1.7520199999999981,True,0.0,0.0,0.0,0.0002844309829999678,-0.002451586738999985,-8.90259250000096e-05
1079,10.31,-6.57,3.34,-0.22,0.2,0.4,-36.0,20.06,6.37,0.75,-0.03,-0.65,0.14,1.079,-0.9104830000000002,-4.227155,2.177094000000002,True,0.0,0.0,0.0,0.0002844309829999678,-0.002451586738999985,-8.90259250000096e-05
1080,10.19,-6.96,3.47,-0.44,0.26,0.4,-36.0,20.06,6.37,0.75,-0.03,-0.65,0.14,1.08,-0.9861910000000007,-4.651000000000001,2.1702630000000003,True,0.0,0.0,0.0,0.0002844309829999678,-0.002451586738999985,-8.90259250000096e-05
1081,9.91,-6.69,3.3,-0.57,0.21,0.28,-36.0,20.06,6.37,0.75,-0.03,-0.65,0.14,1.081,-0.8991470000000006,-4.437015,1.8113460000000003,True,0.0,0.0,0.0,0.0002844309829999678,-0.002451586738999985,-8.90259250000096e-05
1082,9.04,-4.96,2.8,-0.58,0.06,0.04,-36.0,20.06,6.37,0.75,-0.04,-0.65,0.14,1.082,-0.8748000000000002,-2.753568000000001,0.5454719999999984,True,0.0,0.0,0.0,0.0002844309829999678,-0.002451586738999985,-8.90259250000096e-05
1083,9.04,-4.96,2.8,-0.49,-0.06,-0.2,-36.19,21.0,5.5,0.75,-0.04,-0.65,0.14,1.083,-0.8748000000000002,-2.753568000000001,0.5454719999999984,True,0.0,0.0,0.0,0.0002844309829999678,-0.002451586738999985,-8.90259250000096e-05
1084,8.52,-2.79,2.18,-0.33,-0.18,-0.42,-36.19,21.0,5.5,0.74,-0.04,-0.65,0.13,1.084,-0.7926200000000003,-0.8120399999999995,-0.7596180000000015,True,0.0,0.0,0.0,0.0002844309829999678,-0.002451586738999985,-8.90259250000096e-05
1085,7.96,-0.72,1.77,-0.18,-0.3,-0.55,-36.19,21.0,5.5,0.74,-0.04,-0.65,0.13,1.085,-0.7460519999999999,1.0659260000000002,-1.822452000000001,True,0.0,0.0,0.0,0.0002844309829999678,-0.002451586738999985,-8.90259250000096e-05
1086,7.96,-0.72,1.77,-0.1,-0.39,-0.61,-36.19,21.0,5.5,0.74,-0.03,-0.65,0.13,1.086,-0.7376620000000004,0.9357460000000002,-1.811173000000001,True,0.0,0.0,0.0,0.0002844309829999678,-0.002451586738999985,-8.90259250000096e-05
1087,7.39,0.89,1.59,-0.14,-0.35,-0.52,-36.19,21.25,6.0,0.74,-0.03,-0.66,0.12,1.087,-0.9594650000000005,2.2852789999999996,-2.625603000000001,True,0.0,0.0,0.0,0.0002844309829999678,-0.002451586738999985,-8.90259250000096e-05
1088,7.72,0.94,1.62,-0.22,-0.18,-0.41,-36.19,21.25,6.0,0.74,-0.03,-0.66,0.12,1.088,-0.9633800000000006,2.4019299999999997,-2.312010000000001,True,0.0,0.0,0.0,0.0002844309829999678,-0.002451586738999985,-8.90259250000096e-05
1089,8.05,0.63,1.54,-0.3,0.01,-0.29,-36.19,21.25,6.0,0.74,-0.03,-0.66,0.12,1.089,-0.8093750000000004,2.182677,-1.9392139999999998,True,0.0,0.0,0.0,0.0002844309829999678,-0.002451586738999985,-8.90259250000096e-05
1090,8.35,0.06,1.55,-0.34,0.12,-0.18,-36.19,21.25,6.0,0.74,-0.03,-0.66,0.12,1.09,-0.7110050000000006,1.6949939999999997,-1.5314830000000015,True,0.0,0.0,0.0,0.0002844309829999678,-0.002451586738999985,-8.90259250000096e-05
1091,8.65,-1.05,1.75,-0.35,0.14,-0.1,-36.19,21.25,6.0,0.74,-0.03,-0.66,0.12,1.091,-0.7250750000000004,0.6629849999999999,-0.9903949999999995,True,0.0,0.0,0.0,0.0002844309829999678,-0.002451586738999985,-8.90259250000096e-05
1092,8.8,-1.62,1.73,-0.32,0.09,-0.07,-37.06,19.75,7.19,0.74,-0.03,-0.66,0.12,1.092,-0.6119600000000005,0.1461419999999999,-0.7318689999999997,True,0.0,0.0,0.0,0.0002844309829999678,-0.002451586738999985,-8.90259250000096e-05
1093,8.8,-1.62,1.73,-0.25,0.03,-0.05,-37.06,19.75,7.19,0.74,-0.03,-0.66,0.11,1.093,-0.6146580000000006,0.035011999999999904,-0.7519519999999993,False,-0.0006119599999999331,0.0001461419999999838,-0.000731868999999919,0.0002844309829999678,-0.002451586738999985,-8.90259250000096e-05
1094,8.98,-2.24,1.7,-0.17,-0.05,-0.07,-37.06,19.75,7.19,0.74,-0.03,-0.66,0.11,1.094,-0.4906280000000005,-0.527056,-0.46345999999999954,False,-0.0012266180000000027,0.00018115399999998763,-0.0014838210000000024,0.0002838190229999678,-0.0024514405969999846,-8.97577940000096e-05
1095,9.01,-2.21,1.36,-0.09,-0.1,-0.1,-37.06,19.75,7.19,0.74,-0.03,-0.66,0.11,1.095,-0.15694400000000064,-0.45760600000000007,-0.48193000000000197,False,-0.0017172459999999492,-0.0003459019999999543,-0.001947280999999951,0.00028259240499996794,-0.0024512594429999847,-9.124161500000943e-05
1096,9.01,-2.21,1.36,-0.03,-0.15,-0.16,-37.06,19.75,7.19,0.74,-0.03,-0.66,0.11,1.096,-0.15694400000000064,-0.45760600000000007,-0.48193000000000197,False,-0.0018741899999999674,-0.0008035080000000055,-0.0024292110000000066,0.0002808751589999678,-0.0024516053449999847,-9.31888960000096e-05
1097,8.8,-1.8,0.85,-0.02,-0.2,-0.18,-37.5,19.37,7.87,0.74,-0.03,-0.66,0.11,1.097,0.27290999999999954,-0.05091999999999987,-0.8262400000000003,True,0.0,0.0,0.0,0.00027900096899996805,-0.0024524088529999846,-9.561810700000934e-05
1098,8.8,-1.8,0.85,-0.02,-0.2,-0.18,-37.5,19.37,7.87,0.74,-0.03,-0.66,0.11,1.098,0.27290999999999954,-0.05091999999999987,-0.8262400000000003,True,0.0,0.0,0.0,0.00027900096899996805,-0.0024524088529999846,-9.561810700000934e-05
1099,8.2,-1.14,0.4,-0.11,-0.15,-0.13,-37.5,19.37,7.87,0.74,-0.03,-0.66,0.11,1.099,0.5736479999999995,0.513332,-1.5889360000000021,True,0.0,0.0,0.0,0.00027900096899996805,-0.0024524088529999846,-9.561810700000934e-05
1100,8.12,-1.27,0.35,-0.29,0.02,-0.01,-37.5,19.37,7.87,0.74,-0.03,-0.66,0.11,1.1,0.6307699999999995,0.3760539999999999,-1.6480640000000015,True,0.0,0.0,0.0,0.00027900096899996805,-0.0024524088529999846,-9.561810700000934e-05
1101,8.37,-1.74,0.47,-0.35,0.1,0.05,-36.75,19.06,7.06,0.74,-0.04,-0.66,0.11,1.101,0.5777229999999997,0.0772219999999998,-1.2946090000000012,True,0.0,0.0,0.0,0.00027900096899996805,-0.0024524088529999846,-9.561810700000934e-05
1102,8.56,-1.98,0.57,-0.38,0.18,0.08,-36.75,19.06,7.06,0.74,-0.04,-0.66,0.11,1.102,0.5248479999999999,-0.12309399999999975,-1.0493830000000006,True,0.0,0.0,0.0,0.00027900096899996805,-0.0024524088529999846,-9.561810700000934e-05
1103,8.8,-2.32,0.67,-0.39,0.24,0.11,-36.75,19.06,7.06,0.74,-0.04,-0.66,0.11,1.103,0.4880479999999998,-0.4095799999999996,-0.7353170000000002,True,0.0,0.0,0.0,0.00027900096899996805,-0.0024524088529999846,-9.561810700000934e-05
1104,9.34,-2.81,0.72,-0.39,0.27,0.12,-36.75,19.06,7.06,0.74,-0.04,-0.66,0.1,1.104,0.5260799999999998,-0.9071400000000003,-0.1374480000000009,True,0.0,0.0,0.0,0.00027900096899996805,-0.0024524088529999846,-9.561810700000934e-05
1105,9.62,-3.07,0.82,-0.38,0.28,0.09,-36.75,19.06,7.06,0.74,-0.04,-0.66,0.1,1.105,0.4813599999999997,-1.1108120000000001,0.19556799999999797,True,0.0,0.0,0.0,0.00027900096899996805,-0.0024524088529999846,-9.561810700000934e-05
