Timestamp, AccelX, AccelY, AccelZ, GyroX, GyroY, GyroZ, MagX, MagY, MagZ, QuatW, QuatX, QuatY, QuatZ,Time_s,GlobalAx,GlobalAy,GlobalAz,Stationary,VelX,VelY,VelZ
0,9.48,-0.66,0.71,-0.02,0.0,-0.0,-14.75,8.75,25.37,0.73,-0.05,-0.68,-0.0,0.0,-0.057728000000002,0.04122199999999993,-0.3017959999999995,True,0.0,0.0,0.0
1,9.49,-0.62,0.69,-0.02,0.0,-0.0,-14.75,8.75,25.37,0.73,-0.05,-0.68,-0.0,0.001,-0.03442200000000195,0.08015400000000003,-0.29614799999999875,True,0.0,0.0,0.0
2,9.49,-0.62,0.69,-0.02,0.0,-0.0,-14.75,8.75,25.37,0.73,-0.05,-0.68,-0.0,0.002,-0.03442200000000195,0.08015400000000003,-0.29614799999999875,True,0.0,0.0,0.0
3,9.48,-0.6,0.64,-0.03,0.0,-0.01,-14.75,8.75,25.37,0.73,-0.05,-0.68,-0.0,0.003,0.015847999999997975,0.09568,-0.31093600000000166,True,0.0,0.0,0.0
4,9.48,-0.6,0.61,-0.03,0.0,-0.01,-14.75,8.75,25.37,0.73,-0.05,-0.68,-0.0,0.004,0.04563199999999801,0.09348999999999999,-0.3129760000000008,True,0.0,0.0,0.0
5,9.48,-0.64,0.61,-0.03,0.01,-0.0,-14.0,8.75,25.37,0.73,-0.05,-0.68,-0.0,0.005,0.04291199999999795,0.05377800000000003,-0.31005599999999944,True,0.0,0.0,0.0
6,9.48,-0.62,0.67,-0.03,0.01,-0.0,-14.0,8.75,25.37,0.73,-0.05,-0.68,-0.0,0.006,-0.015296000000002086,0.07801400000000003,-0.30743599999999915,True,0.0,0.0,0.0
7,9.5,-0.58,0.65,-0.03,0.0,-0.0,-14.0,8.75,25.37,0.73,-0.05,-0.68,-0.0,0.007,0.008739999999997972,0.11762600000000001,-0.29186000000000156,True,0.0,0.0,0.0
8,9.47,-0.6,0.71,-0.03,0.01,-0.01,-14.0,8.75,25.37,0.73,-0.05,-0.68,-0.0,0.008,-0.054378000000002036,0.10010999999999998,-0.31610400000000105,True,0.0,0.0,0.0
9,9.47,-0.6,0.71,-0.03,0.01,-0.0,-14.0,8.75,25.37,0.73,-0.05,-0.68,-0.0,0.009,-0.054378000000002036,0.10010999999999998,-0.31610400000000105,True,0.0,0.0,0.0
10,9.49,-0.61,0.72,-0.03,0.01,-0.0,-14.0,9.25,25.56,0.73,-0.05,-0.68,-0.0,0.01,-0.06352600000000197,0.09227200000000008,-0.2948380000000004,True,0.0,0.0,0.0
11,9.49,-0.61,0.72,-0.03,0.01,-0.0,-14.0,9.25,25.56,0.73,-0.05,-0.68,-0.0,0.011,-0.06352600000000197,0.09227200000000008,-0.2948380000000004,True,0.0,0.0,0.0
12,9.5,-0.59,0.67,-0.03,0.01,-0.0,-14.0,9.25,25.56,0.73,-0.05,-0.68,-0.0,0.012,-0.011796000000002138,0.10915799999999998,-0.28977000000000075,True,0.0,0.0,0.0
13,9.47,-0.57,0.73,-0.03,0.01,-0.0,-14.0,9.25,25.56,0.73,-0.05,-0.68,-0.0,0.013,-0.07219400000000198,0.13135400000000003,-0.3169339999999998,True,0.0,0.0,0.0
14,9.48,-0.58,0.75,-0.03,0.01,-0.0,-14.0,9.25,25.56,0.73,-0.05,-0.68,-0.0,0.014,-0.09200000000000208,0.12356600000000009,-0.3049160000000004,True,0.0,0.0,0.0
15,9.48,-0.56,0.76,-0.04,0.01,-0.0,-13.69,8.88,25.88,0.73,-0.05,-0.68,-0.0,0.015,-0.10056800000000199,0.14415199999999997,-0.3056960000000011,True,0.0,0.0,0.0
16,9.48,-0.57,0.74,-0.04,0.01,-0.0,-13.69,8.88,25.88,0.73,-0.05,-0.68,-0.0,0.016,-0.08139200000000202,0.13276400000000005,-0.3063260000000003,True,0.0,0.0,0.0
17,9.51,-0.57,0.76,-0.03,0.01,-0.0,-13.69,8.88,25.88,0.73,-0.05,-0.68,-0.0,0.017,-0.09905800000000198,0.13626399999999997,-0.2751820000000009,True,0.0,0.0,0.0
18,9.51,-0.57,0.78,-0.03,0.01,-0.0,-13.69,8.88,25.88,0.73,-0.05,-0.68,-0.0,0.018,-0.11891400000000207,0.13772399999999996,-0.2738220000000009,True,0.0,0.0,0.0
19,9.48,-0.55,0.84,-0.03,0.01,-0.0,-13.69,8.88,25.88,0.73,-0.05,-0.68,-0.0,0.019,-0.17931200000000203,0.15992,-0.300986,True,0.0,0.0,0.0
20,9.5,-0.55,0.83,-0.02,0.01,-0.0,-13.06,8.88,25.75,0.73,-0.05,-0.68,-0.0,0.02,-0.16792400000000196,0.16054999999999992,-0.2818100000000001,True,0.0,0.0,0.0
21,9.46,-0.6,0.84,-0.02,0.01,-0.0,-13.06,8.88,25.75,0.73,-0.05,-0.68,-0.0,0.021,-0.184172000000002,0.10891999999999996,-0.31719200000000036,True,0.0,0.0,0.0
22,9.48,-0.6,0.79,-0.01,0.01,-0.0,-13.06,8.88,25.75,0.73,-0.05,-0.68,-0.0,0.022,-0.13307200000000197,0.10663,-0.30073600000000056,True,0.0,0.0,0.0
23,9.52,-0.63,0.8,-0.01,0.01,0.0,-13.06,8.88,25.75,0.73,-0.05,-0.68,-0.0,0.023,-0.14212000000000213,0.08029599999999992,-0.2581540000000011,True,0.0,0.0,0.0
24,9.5,-0.61,0.79,-0.01,0.0,-0.0,-13.06,8.88,25.75,0.73,-0.05,-0.68,-0.0,0.024,-0.13229200000000196,0.09806199999999998,-0.2801500000000008,True,0.0,0.0,0.0
25,9.49,-0.59,0.78,-0.02,-0.0,-0.0,-14.87,8.88,25.37,0.73,-0.05,-0.68,-0.0,0.025,-0.12173400000000212,0.11650800000000006,-0.2922180000000001,True,0.0,0.0,0.0
26,9.44,-0.6,0.76,-0.02,-0.0,-0.0,-14.87,8.88,25.37,0.73,-0.05,-0.68,-0.0,0.026,-0.10620800000000197,0.10171999999999995,-0.342488000000003,True,0.0,0.0,0.0
27,9.52,-0.59,0.76,-0.02,-0.0,-0.0,-14.87,8.88,25.37,0.73,-0.05,-0.68,-0.0,0.027,-0.09968800000000211,0.117088,-0.26379400000000075,True,0.0,0.0,0.0
28,9.52,-0.61,0.77,-0.02,-0.0,-0.01,-14.87,8.88,25.37,0.73,-0.05,-0.68,-0.0,0.028,-0.11097600000000207,0.09796200000000001,-0.26165400000000005,True,0.0,0.0,0.0
29,9.51,-0.62,0.77,-0.03,-0.0,-0.01,-14.87,8.88,25.37,0.73,-0.05,-0.68,-0.0,0.029,-0.11238600000000198,0.08735399999999995,-0.27085199999999965,True,0.0,0.0,0.0
30,9.48,-0.61,0.77,-0.05,-0.0,-0.01,-13.06,9.25,25.0,0.73,-0.05,-0.68,-0.0,0.03,-0.113896000000002,0.09524200000000006,-0.3013659999999998,True,0.0,0.0,0.0
31,9.5,-0.63,0.75,-0.05,-0.0,-0.01,-13.06,9.25,25.0,0.73,-0.05,-0.68,-0.0,0.031,-0.09394000000000202,0.07528599999999988,-0.28141000000000105,True,0.0,0.0,0.0
32,9.49,-0.68,0.7,-0.05,-0.0,-0.01,-13.06,9.25,25.0,0.73,-0.05,-0.68,-0.0,0.032,-0.04843000000000197,0.02131599999999996,-0.29108800000000024,True,0.0,0.0,0.0
33,9.49,-0.71,0.7,-0.04,0.0,-0.02,-13.06,9.25,25.0,0.73,-0.05,-0.68,-0.0,0.033,-0.05047000000000201,-0.008467999999999962,-0.28889799999999966,True,0.0,0.0,0.0
34,9.45,-0.73,0.66,-0.05,0.0,-0.02,-13.06,9.25,25.0,0.73,-0.05,-0.68,-0.0,0.034,-0.015038000000002105,-0.033964000000000105,-0.32987000000000144,True,0.0,0.0,0.0
35,9.46,-0.69,0.68,-0.06,-0.0,-0.02,-14.06,8.75,25.37,0.73,-0.05,-0.68,-0.0,0.035,-0.031444000000001915,0.007887999999999992,-0.3215020000000006,True,0.0,0.0,0.0
36,9.46,-0.69,0.68,-0.06,-0.0,-0.02,-14.06,8.75,25.37,0.73,-0.05,-0.68,-0.0,0.036,-0.031444000000001915,0.007887999999999992,-0.3215020000000006,True,0.0,0.0,0.0
37,9.46,-0.71,0.69,-0.06,0.0,-0.02,-14.06,8.75,25.37,0.73,-0.05,-0.68,-0.01,0.037,-0.05335400000000201,-0.13989899999999997,-0.3194890000000008,True,0.0,0.0,0.0
38,9.47,-0.73,0.68,-0.06,-0.0,-0.02,-14.06,8.75,25.37,0.73,-0.05,-0.68,-0.01,0.038,-0.044359000000002036,-0.16008499999999998,-0.3090440000000001,True,0.0,0.0,0.0
39,9.44,-0.72,0.67,-0.05,-0.0,-0.02,-14.06,8.75,25.37,0.73,-0.05,-0.68,-0.01,0.039,-0.03580200000000211,-0.15262600000000004,-0.3401329999999998,True,0.0,0.0,0.0
40,9.44,-0.72,0.69,-0.06,0.0,-0.03,-13.75,8.88,24.56,0.73,-0.05,-0.68,-0.01,0.04,-0.055638000000002075,-0.15089400000000006,-0.3387709999999995,True,0.0,0.0,0.0
41,9.48,-0.7,0.65,-0.06,0.0,-0.03,-13.75,8.88,24.56,0.73,-0.05,-0.68,-0.01,0.041,-0.011398000000002018,-0.13236799999999999,-0.30293100000000095,True,0.0,0.0,0.0
42,9.5,-0.54,0.61,-0.07,0.01,-0.03,-13.75,8.88,24.56,0.73,-0.05,-0.68,-0.01,0.042,0.04294799999999799,0.024067999999999937,-0.2952829999999995,True,0.0,0.0,0.0
43,9.5,-0.6,0.68,-0.04,0.02,-0.03,-14.06,9.19,25.75,0.73,-0.05,-0.68,-0.01,0.043,-0.03143400000000207,-0.02943199999999995,-0.28695199999999943,True,0.0,0.0,0.0
44,9.5,-0.6,0.68,-0.04,0.02,-0.03,-14.06,9.19,25.75,0.73,-0.05,-0.68,-0.01,0.044,-0.03143400000000207,-0.02943199999999995,-0.28695199999999943,True,0.0,0.0,0.0
45,9.49,-0.62,0.71,-0.06,0.03,-0.03,-14.06,9.19,25.75,0.73,-0.05,-0.68,-0.01,0.045,-0.06356900000000199,-0.047222000000000035,-0.2936589999999999,True,0.0,0.0,0.0
46,9.49,-0.62,0.71,-0.06,0.03,-0.03,-14.06,9.19,25.75,0.73,-0.05,-0.68,-0.01,0.046,-0.06356900000000199,-0.047222000000000035,-0.2936589999999999,True,0.0,0.0,0.0
47,9.46,-0.56,0.77,-0.07,0.03,-0.03,-14.06,9.19,25.75,0.73,-0.05,-0.68,-0.01,0.047,-0.12030800000000197,0.01593399999999988,-0.32295099999999977,True,0.0,0.0,0.0
48,9.44,-0.4,0.85,-0.08,0.03,-0.03,-14.06,9.19,25.75,0.73,-0.05,-0.68,-0.01,0.048,-0.187894000000002,0.1806259999999999,-0.34688300000000005,True,0.0,0.0,0.0
49,9.45,-0.39,0.88,-0.07,0.03,-0.03,-14.87,9.25,24.56,0.73,-0.05,-0.68,-0.01,0.049,-0.2160930000000021,0.19368499999999994,-0.3354960000000027,True,0.0,0.0,0.0
50,9.48,-0.39,0.92,-0.06,0.02,-0.03,-14.87,9.25,24.56,0.73,-0.05,-0.68,-0.01,0.05,-0.25357800000000197,0.19875099999999996,-0.3029580000000003,True,0.0,0.0,0.0
51,9.52,-0.46,0.9,-0.03,0.02,-0.03,-14.87,9.25,24.56,0.73,-0.05,-0.68,-0.01,0.051,-0.23660800000000215,0.12966599999999995,-0.26041000000000025,True,0.0,0.0,0.0
52,9.54,-0.56,0.81,-0.01,0.02,-0.03,-14.87,9.25,24.56,0.73,-0.05,-0.68,-0.01,0.052,-0.15414800000000206,0.023669999999999816,-0.2407230000000009,True,0.0,0.0,0.0
53,9.48,-0.66,0.69,-0.0,0.02,-0.03,-14.87,9.25,24.56,0.73,-0.05,-0.68,-0.01,0.053,-0.047766000000001974,-0.08919600000000014,-0.30258300000000027,True,0.0,0.0,0.0
54,9.48,-0.66,0.69,-0.0,0.02,-0.03,-14.19,9.19,25.25,0.73,-0.05,-0.68,-0.01,0.054,-0.047766000000001974,-0.08919600000000014,-0.30258300000000027,True,0.0,0.0,0.0
55,9.42,-0.61,0.62,-0.01,0.03,-0.03,-14.19,9.19,25.25,0.73,-0.05,-0.68,-0.01,0.055,0.02141599999999788,-0.04882700000000003,-0.36994799999999906,True,0.0,0.0,0.0
56,9.44,-0.61,0.67,-0.02,0.04,-0.03,-14.19,9.19,25.25,0.73,-0.05,-0.68,-0.01,0.056,-0.026716000000002182,-0.043429000000000065,-0.34666700000000006,True,0.0,0.0,0.0
57,9.48,-0.59,0.74,-0.02,0.05,-0.03,-14.19,9.19,25.25,0.74,-0.05,-0.68,-0.01,0.057,0.03759999999999841,-0.02520599999999995,-0.16294000000000075,True,0.0,0.0,0.0
58,9.47,-0.6,0.82,-0.01,0.06,-0.03,-14.19,9.19,25.25,0.74,-0.05,-0.68,-0.01,0.058,-0.044536000000001685,-0.028803999999999955,-0.16578600000000243,True,0.0,0.0,0.0
59,9.43,-0.66,1.03,0.0,0.06,-0.03,-14.06,9.19,24.06,0.74,-0.05,-0.68,-0.01,0.059,-0.26414200000000176,-0.07298000000000002,-0.18507000000000318,True,0.0,0.0,0.0
60,9.46,-0.65,1.08,0.02,0.05,-0.03,-14.06,9.19,24.06,0.74,-0.05,-0.68,-0.01,0.06,-0.3109560000000017,-0.056930000000000064,-0.15131200000000078,True,0.0,0.0,0.0
61,9.46,-0.65,1.08,0.02,0.04,-0.03,-14.06,9.19,24.06,0.74,-0.05,-0.68,-0.01,0.061,-0.3109560000000017,-0.056930000000000064,-0.15131200000000078,True,0.0,0.0,0.0
62,9.55,-0.57,1.22,0.03,0.03,-0.04,-14.06,9.19,24.06,0.74,-0.05,-0.68,-0.01,0.062,-0.4372040000000016,0.040714000000000056,-0.0538860000000021,True,0.0,0.0,0.0
63,9.49,-0.4,1.23,0.03,0.01,-0.04,-14.06,9.19,24.06,0.74,-0.05,-0.68,-0.01,0.063,-0.43843800000000166,0.20965600000000006,-0.12377000000000216,True,0.0,0.0,0.0
64,9.46,-0.39,1.23,0.04,-0.0,-0.04,-13.38,8.75,26.5,0.74,-0.05,-0.68,-0.01,0.064,-0.4402380000000016,0.218134,-0.1545960000000015,True,0.0,0.0,0.0
65,9.47,-0.42,1.21,0.06,-0.03,-0.03,-13.38,8.75,26.5,0.74,-0.05,-0.68,-0.01,0.065,-0.4217380000000016,0.18669199999999997,-0.14436600000000155,True,0.0,0.0,0.0
66,9.5,-0.43,1.21,0.08,-0.05,-0.03,-13.38,8.75,26.5,0.74,-0.05,-0.68,-0.01,0.066,-0.4199380000000016,0.17821400000000004,-0.11354000000000397,True,0.0,0.0,0.0
67,9.49,-0.36,1.2,0.09,-0.06,-0.03,-13.38,8.75,26.5,0.74,-0.05,-0.68,-0.01,0.067,-0.40496400000000166,0.2473240000000001,-0.1286700000000014,True,0.0,0.0,0.0
68,9.49,-0.36,1.2,0.09,-0.07,-0.03,-13.38,8.75,26.5,0.74,-0.05,-0.68,-0.01,0.068,-0.40496400000000166,0.2473240000000001,-0.1286700000000014,True,0.0,0.0,0.0
69,9.5,-0.26,1.15,0.1,-0.08,-0.02,-13.69,8.0,24.5,0.74,-0.05,-0.68,-0.01,0.069,-0.34553800000000157,0.344216,-0.12877600000000378,True,0.0,0.0,0.0
70,9.5,-0.26,1.15,0.12,-0.09,-0.02,-13.69,8.0,24.5,0.74,-0.05,-0.68,-0.01,0.07,-0.34553800000000157,0.344216,-0.12877600000000378,True,0.0,0.0,0.0
71,9.45,-0.31,1.1,0.14,-0.11,-0.02,-13.69,8.0,24.5,0.74,-0.05,-0.68,-0.01,0.071,-0.30378800000000183,0.28680599999999995,-0.18026600000000137,True,0.0,0.0,0.0
72,9.51,-0.32,1.05,0.16,-0.12,-0.01,-13.69,8.0,24.5,0.74,-0.04,-0.68,-0.01,0.072,-0.2535070000000009,0.13038000000000005,-0.12905100000000225,True,0.0,0.0,0.0
73,9.55,-0.27,0.99,0.17,-0.13,-0.01,-13.69,8.0,24.5,0.74,-0.04,-0.68,-0.01,0.073,-0.1862430000000006,0.17801100000000006,-0.09606500000000118,True,0.0,0.0,0.0
74,9.46,-0.16,0.8,0.19,-0.14,-0.0,-13.5,8.38,24.06,0.73,-0.04,-0.68,-0.01,0.074,-0.12352000000000118,0.27513200000000004,-0.3481760000000005,True,0.0,0.0,0.0
75,9.46,-0.18,0.71,0.21,-0.14,0.0,-13.5,8.38,24.06,0.73,-0.04,-0.68,-0.01,0.075,-0.035620000000000984,0.24878000000000006,-0.35349000000000075,True,0.0,0.0,0.0
76,9.46,-0.23,0.54,0.24,-0.14,0.01,-13.5,8.38,24.06,0.73,-0.04,-0.68,-0.01,0.076,0.12956999999999885,0.18686000000000005,-0.3629800000000003,True,0.0,0.0,0.0
77,9.46,-0.23,0.54,0.26,-0.14,0.01,-13.5,8.38,24.06,0.73,-0.04,-0.68,-0.01,0.077,0.12956999999999885,0.18686000000000005,-0.3629800000000003,True,0.0,0.0,0.0
78,9.53,-0.52,0.38,0.27,-0.13,0.02,-13.5,8.38,24.06,0.73,-0.04,-0.68,-0.0,0.078,0.2815609999999989,0.02389999999999993,-0.29206600000000194,True,0.0,0.0,0.0
79,9.53,-0.52,0.38,0.27,-0.12,0.02,-12.69,8.38,24.75,0.73,-0.04,-0.68,-0.0,0.079,0.2815609999999989,0.02389999999999993,-0.29206600000000194,True,0.0,0.0,0.0
80,9.52,-0.56,0.34,0.26,-0.12,0.02,-12.69,8.38,24.75,0.73,-0.04,-0.68,-0.0,0.08,0.3183759999999988,-0.01872800000000006,-0.30241399999999885,True,0.0,0.0,0.0
81,9.45,-0.55,0.38,0.24,-0.11,0.02,-12.69,8.38,24.75,0.73,-0.04,-0.68,-0.0,0.081,0.2741609999999988,-0.010263000000000123,-0.3697379999999999,True,0.0,0.0,0.0
82,9.45,-0.55,0.38,0.23,-0.11,0.02,-12.69,8.38,24.75,0.73,-0.04,-0.68,-0.0,0.082,0.2741609999999988,-0.010263000000000123,-0.3697379999999999,True,0.0,0.0,0.0
83,9.5,-0.45,0.47,0.23,-0.1,0.02,-12.69,8.38,24.75,0.73,-0.04,-0.68,-0.0,0.083,0.19385399999999903,0.097083,-0.3197370000000017,True,0.0,0.0,0.0
84,9.5,-0.45,0.47,0.23,-0.1,0.02,-14.19,9.38,26.37,0.73,-0.04,-0.68,0.0,0.084,0.19385399999999903,0.097083,-0.3197370000000017,True,0.0,0.0,0.0
85,9.46,-0.54,0.41,0.23,-0.1,0.02,-14.19,9.38,26.37,0.73,-0.03,-0.68,0.0,0.085,0.2463639999999987,-0.13304999999999992,-0.3659239999999979,True,0.0,0.0,0.0
86,9.46,-0.54,0.41,0.23,-0.1,0.02,-14.19,9.38,26.37,0.73,-0.03,-0.68,0.0,0.086,0.2463639999999987,-0.13304999999999992,-0.3659239999999979,True,0.0,0.0,0.0
87,9.5,-0.53,0.38,0.22,-0.09,0.01,-14.19,9.38,26.37,0.73,-0.03,-0.68,0.0,0.087,0.2794119999999986,-0.1227879999999999,-0.3287380000000013,True,0.0,0.0,0.0
88,9.5,-0.53,0.38,0.19,-0.08,0.01,-14.19,9.38,26.37,0.73,-0.03,-0.68,0.0,0.088,0.2794119999999986,-0.1227879999999999,-0.3287380000000013,True,0.0,0.0,0.0
89,9.5,-0.36,0.34,0.18,-0.07,0.02,-14.69,8.88,26.37,0.73,-0.03,-0.68,0.0,0.089,0.3260599999999985,0.04450800000000009,-0.33896800000000127,True,0.0,0.0,0.0
90,9.5,-0.36,0.34,0.19,-0.07,0.02,-14.69,8.88,26.37,0.73,-0.03,-0.68,0.0,0.09,0.3260599999999985,0.04450800000000009,-0.33896800000000127,True,0.0,0.0,0.0
91,9.5,-0.37,0.37,0.19,-0.06,0.02,-14.69,8.88,26.37,0.73,-0.03,-0.68,0.01,0.091,0.3000979999999986,0.169583,-0.3370730000000002,True,0.0,0.0,0.0
92,9.47,-0.47,0.39,0.19,-0.05,0.02,-14.69,8.88,26.37,0.73,-0.03,-0.68,0.01,0.092,0.2754709999999986,0.06909500000000011,-0.3597050000000017,True,0.0,0.0,0.0
93,9.46,-0.47,0.41,0.18,-0.05,0.02,-14.69,8.88,26.37,0.73,-0.03,-0.68,0.01,0.093,0.25488999999999856,0.06914500000000018,-0.36823300000000003,True,0.0,0.0,0.0
94,9.46,-0.47,0.41,0.18,-0.05,0.02,-13.75,8.19,26.56,0.73,-0.03,-0.68,0.01,0.094,0.25488999999999856,0.06914500000000018,-0.36823300000000003,True,0.0,0.0,0.0
95,9.52,-0.38,0.51,0.16,-0.04,0.02,-13.75,8.19,26.56,0.73,-0.03,-0.68,0.01,0.095,0.1621859999999985,0.16497599999999998,-0.3068970000000011,True,0.0,0.0,0.0
96,9.51,-0.07,0.44,0.14,-0.04,0.03,-13.75,8.19,26.56,0.73,-0.03,-0.68,0.01,0.096,0.23913299999999849,0.47054100000000004,-0.3394919999999999,True,0.0,0.0,0.0
97,9.52,-0.06,0.39,0.14,-0.03,0.03,-13.75,8.19,26.56,0.73,-0.03,-0.68,0.01,0.097,0.2897779999999984,0.479528,-0.33362900000000195,True,0.0,0.0,0.0
98,9.51,-0.11,0.43,0.18,-0.02,0.03,-13.75,8.19,26.56,0.73,-0.03,-0.68,0.01,0.098,0.24801899999999844,0.43046700000000004,-0.3378930000000011,True,0.0,0.0,0.0
99,9.56,-0.36,0.45,0.22,-0.02,0.04,-14.0,8.25,25.19,0.73,-0.03,-0.68,0.01,0.099,0.22516599999999853,0.1852660000000001,-0.27253900000000186,True,0.0,0.0,0.0
100,9.5,-0.76,0.56,0.21,-0.01,0.03,-14.0,8.25,25.19,0.73,-0.02,-0.68,0.01,0.1,0.10683199999999804,-0.350212,-0.3103599999999993,True,0.0,0.0,0.0
101,9.46,-0.82,0.54,0.17,-0.01,0.03,-14.0,8.25,25.19,0.73,-0.02,-0.68,0.01,0.101,0.12310799999999811,-0.411884,-0.3488919999999993,True,0.0,0.0,0.0
102,9.46,-0.82,0.54,0.14,-0.01,0.02,-14.0,8.25,25.19,0.73,-0.02,-0.68,0.01,0.102,0.12310799999999811,-0.411884,-0.3488919999999993,True,0.0,0.0,0.0
103,9.5,-0.81,0.55,0.1,-0.02,0.01,-15.38,7.87,25.37,0.73,-0.02,-0.68,0.01,0.103,0.11613399999999796,-0.4001080000000002,-0.30892199999999903,True,0.0,0.0,0.0
104,9.5,-0.81,0.55,0.05,-0.03,-0.0,-15.38,7.87,25.37,0.73,-0.02,-0.69,0.01,0.104,-0.022370000000000223,-0.40751499999999996,-0.17759500000000195,True,0.0,0.0,0.0
105,9.57,-0.55,0.51,0.03,-0.03,0.0,-15.38,7.87,25.37,0.73,-0.02,-0.69,0.01,0.105,0.02531899999999976,-0.14296699999999998,-0.12054500000000168,True,0.0,0.0,0.0
106,9.43,-0.53,0.46,0.01,-0.03,0.01,-15.38,7.87,25.37,0.73,-0.02,-0.69,0.01,0.106,0.06797499999999984,-0.12947499999999998,-0.2652100000000015,False,2.5318999999999782e-05,-0.0001429670000000001,-0.00012054500000000178
107,9.51,-0.49,0.4,0.02,-0.04,0.01,-15.38,7.87,25.37,0.73,-0.02,-0.69,0.01,0.107,0.13353099999999984,-0.08668299999999995,-0.18976000000000148,True,0.0,0.0,0.0
108,9.6,-0.4,0.34,0.02,-0.04,0.01,-13.19,8.06,24.5,0.73,-0.02,-0.69,0.01,0.108,0.2003079999999997,0.0069559999999999995,-0.1063900000000011,True,0.0,0.0,0.0
109,9.6,-0.34,0.25,0.02,-0.03,0.01,-13.19,8.06,24.5,0.73,-0.02,-0.69,0.01,0.109,0.2917899999999997,0.06607999999999996,-0.11405500000000046,True,0.0,0.0,0.0
110,9.5,-0.33,0.24,0.03,-0.02,0.01,-13.19,8.06,24.5,0.73,-0.02,-0.69,0.01,0.11,0.2962879999999998,0.07179100000000002,-0.21575000000000166,True,0.0,0.0,0.0
111,9.5,-0.33,0.24,0.03,-0.02,0.01,-13.19,8.06,24.5,0.73,-0.02,-0.69,0.02,0.111,0.29815999999999976,0.20727800000000007,-0.21492400000000167,True,0.0,0.0,0.0
112,9.54,-0.36,0.33,0.04,-0.01,0.01,-13.19,8.06,24.5,0.73,-0.02,-0.69,0.02,0.112,0.20974199999999976,0.17944800000000002,-0.16784400000000232,True,0.0,0.0,0.0
113,9.54,-0.36,0.33,0.04,-0.0,0.02,-15.06,9.19,23.25,0.73,-0.02,-0.69,0.02,0.113,0.20974199999999976,0.17944800000000002,-0.16784400000000232,True,0.0,0.0,0.0
114,9.49,-0.57,0.43,0.05,0.0,0.02,-15.06,9.19,23.25,0.73,-0.02,-0.69,0.02,0.114,0.10641799999999985,-0.03495399999999984,-0.20056600000000202,True,0.0,0.0,0.0
115,9.49,-0.57,0.43,0.04,0.0,0.02,-15.06,9.19,23.25,0.73,-0.02,-0.69,0.02,0.115,0.10641799999999985,-0.03495399999999984,-0.20056600000000202,True,0.0,0.0,0.0
116,9.48,-0.58,0.38,0.03,-0.0,0.02,-15.06,9.19,23.25,0.73,-0.02,-0.69,0.02,0.116,0.15627599999999997,-0.04568399999999989,-0.21290399999999998,True,0.0,0.0,0.0
117,9.59,-0.78,0.24,0.02,-0.0,0.02,-15.06,9.19,23.25,0.73,-0.02,-0.69,0.02,0.117,0.3039919999999998,-0.24130000000000001,-0.0987700000000018,True,0.0,0.0,0.0
118,9.62,-0.81,0.22,0.01,-0.01,0.02,-13.88,8.56,24.5,0.73,-0.02,-0.69,0.02,0.118,0.3259079999999997,-0.26987400000000006,-0.06800400000000018,True,0.0,0.0,0.0
119,9.58,-0.87,0.27,-0.02,-0.01,0.0,-13.88,8.56,24.5,0.73,-0.02,-0.69,0.02,0.119,0.27332199999999973,-0.3325579999999999,-0.10202000000000133,True,0.0,0.0,0.0
120,9.5,-0.79,0.26,-0.07,-0.0,-0.01,-13.88,8.56,24.5,0.73,-0.02,-0.69,0.02,0.12,0.27873199999999987,-0.2564619999999999,-0.18766000000000105,True,0.0,0.0,0.0
121,9.45,-0.39,0.41,-0.14,0.01,-0.01,-13.88,8.56,24.5,0.73,-0.02,-0.69,0.01,0.121,0.1213269999999998,0.011789000000000008,-0.2539150000000028,True,0.0,0.0,0.0
122,9.48,-0.22,0.46,-0.17,0.02,-0.0,-13.88,8.56,24.5,0.73,-0.02,-0.69,0.01,0.122,0.07485999999999987,0.18527000000000005,-0.22818999999999967,True,0.0,0.0,0.0
123,9.5,-0.18,0.47,-0.14,0.02,-0.0,-14.56,9.38,23.0,0.73,-0.02,-0.69,0.01,0.123,0.06644399999999989,0.22660800000000003,-0.20920500000000075,True,0.0,0.0,0.0
124,9.5,-0.27,0.52,-0.08,0.02,-0.01,-14.56,9.38,23.0,0.73,-0.02,-0.69,0.01,0.124,0.014883999999999786,0.13661300000000004,-0.20251000000000197,True,0.0,0.0,0.0
125,9.5,-0.27,0.52,-0.04,0.02,0.0,-14.56,9.38,23.0,0.73,-0.02,-0.69,0.01,0.125,0.014883999999999786,0.13661300000000004,-0.20251000000000197,True,0.0,0.0,0.0
126,9.49,-0.53,0.54,-0.03,0.03,0.0,-14.56,9.38,23.0,0.73,-0.03,-0.69,0.01,0.126,-0.011899999999999689,0.013399999999999974,-0.19470000000000098,True,0.0,0.0,0.0
127,9.49,-0.5,0.56,-0.05,0.03,0.0,-14.56,9.38,23.0,0.73,-0.03,-0.69,0.01,0.127,-0.03125599999999973,0.04424000000000002,-0.1953080000000007,True,0.0,0.0,0.0
128,9.51,-0.57,0.57,-0.07,0.03,0.01,-15.56,8.88,24.5,0.73,-0.03,-0.69,0.01,0.128,-0.04205999999999954,-0.02489999999999993,-0.17058000000000106,True,0.0,0.0,0.0
