Timestamp,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,QuatW,QuatX,QuatY,QuatZ,Tilt,Obliquity,Rotation
2.131387948989868,0.16,-0.0,9.74,0.0,0.0,0.0,-0.01,-0.01,-0.36,0.93,4.027974794735379e-15,-1.532621912254286e-13,8.364040108030047e-15
2.1318092346191406,0.16,-0.0,9.74,0.0,0.0,0.0,-0.01,-0.01,-0.36,0.93,4.027974794735379e-15,-1.532621912254286e-13,8.364040108030047e-15
2.1320502758026123,0.16,-0.0,9.74,0.0,0.0,0.0,-0.01,-0.01,-0.36,0.93,4.027974794735379e-15,-1.532621912254286e-13,8.364040108030047e-15
2.132251024246216,0.16,-0.0,9.74,0.0,0.0,0.0,-0.01,-0.01,-0.36,0.93,4.027974794735379e-15,-1.532621912254286e-13,8.364040108030047e-15
2.1324498653411865,0.16,-0.0,9.74,0.0,0.0,0.0,-0.01,-0.01,-0.36,0.93,4.027974794735379e-15,-1.532621912254286e-13,8.364040108030047e-15
2.1327946186065674,0.16,-0.0,9.74,0.0,0.0,0.0,-0.01,-0.01,-0.36,0.93,4.027974794735379e-15,-1.532621912254286e-13,8.364040108030047e-15
2.1330063343048096,0.16,-0.0,9.74,0.0,0.0,0.0,-0.01,-0.01,-0.36,0.93,4.027974794735379e-15,-1.532621912254286e-13,8.364040108030047e-15
2.1331756114959717,0.16,-0.0,9.74,0.0,0.0,0.0,-0.01,-0.01,-0.36,0.93,4.027974794735379e-15,-1.532621912254286e-13,8.364040108030047e-15
2.1333203315734863,0.16,-0.0,9.74,0.0,0.0,0.0,-0.01,-0.01,-0.36,0.93,4.027974794735379e-15,-1.532621912254286e-13,8.364040108030047e-15
2.133455991744995,0.16,-0.0,9.74,0.0,0.0,0.0,-0.01,-0.01,-0.36,0.93,4.027974794735379e-15,-1.532621912254286e-13,8.364040108030047e-15
2.209559440612793,0.16,-0.0,9.74,0.0,0.0,0.0,-0.01,-0.01,-0.36,0.93,4.027974794735379e-15,-1.532621912254286e-13,8.364040108030047e-15
2.2101333141326904,0.2,-0.0,9.73,0.0,0.0,0.0,-0.01,-0.01,-0.36,0.93,4.027974794735379e-15,-1.532621912254286e-13,8.364040108030047e-15
2.210455894470215,0.2,-0.0,9.73,0.0,0.0,0.0,-0.01,-0.01,-0.36,0.93,4.027974794735379e-15,-1.532621912254286e-13,8.364040108030047e-15
2.2106566429138184,0.2,-0.0,9.73,0.0,0.0,0.0,-0.01,-0.01,-0.36,0.93,4.027974794735379e-15,-1.532621912254286e-13,8.364040108030047e-15
2.2109534740448,0.2,-0.0,9.73,0.0,0.0,0.0,-0.01,-0.01,-0.36,0.93,4.027974794735379e-15,-1.532621912254286e-13,8.364040108030047e-15
2.2112014293670654,0.2,-0.08,9.82,0.0,0.0,0.0,-0.01,-0.01,-0.36,0.93,4.027974794735379e-15,-1.532621912254286e-13,8.364040108030047e-15
2.2114200592041016,0.2,-0.08,9.82,0.0,0.0,0.0,-0.01,-0.01,-0.36,0.93,4.027974794735379e-15,-1.532621912254286e-13,8.364040108030047e-15
2.211581230163574,0.2,-0.08,9.82,0.0,0.0,0.0,-0.01,-0.01,-0.36,0.93,4.027974794735379e-15,-1.532621912254286e-13,8.364040108030047e-15
2.2117228507995605,0.2,-0.08,9.82,0.0,0.0,0.0,-0.01,-0.01,-0.36,0.93,4.027974794735379e-15,-1.532621912254286e-13,8.364040108030047e-15
2.2118568420410156,0.2,-0.08,9.82,0.0,0.0,0.0,-0.01,-0.01,-0.36,0.93,4.027974794735379e-15,-1.532621912254286e-13,8.364040108030047e-15
2.212080478668213,0.2,-0.08,9.82,0.0,0.0,0.0,-0.01,-0.01,-0.36,0.93,4.027974794735379e-15,-1.532621912254286e-13,8.364040108030047e-15
2.212268829345703,0.2,-0.08,9.82,0.0,0.0,0.0,-0.01,-0.01,-0.36,0.93,4.027974794735379e-15,-1.532621912254286e-13,8.364040108030047e-15
