Timestamp,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,QuatW,QuatX,QuatY,QuatZ,Tilt,Obliquity,Rotation
2.1105215549468994,0.54,0.19,9.91,0.0,0.0,0.0,0.02,-0.01,0.68,0.74,-8.32566039141203e-15,-1.2461799622848634e-13,-8.077919632296444e-15
2.110983371734619,0.54,0.19,9.91,0.0,0.0,0.0,0.02,-0.01,0.68,0.74,-8.32566039141203e-15,-1.2461799622848634e-13,-8.077919632296444e-15
2.111398935317993,0.61,0.23,9.98,0.0,0.0,0.0,0.02,-0.01,0.68,0.74,-8.32566039141203e-15,-1.2461799622848634e-13,-8.077919632296444e-15
2.111666202545166,0.61,0.23,9.98,0.0,0.0,0.0,0.02,-0.01,0.68,0.74,-8.32566039141203e-15,-1.2461799622848634e-13,-8.077919632296444e-15
2.1119813919067383,0.61,0.23,9.98,0.0,0.0,0.0,0.02,-0.01,0.68,0.74,-8.32566039141203e-15,-1.2461799622848634e-13,-8.077919632296444e-15
2.1781466007232666,0.61,0.23,9.98,0.0,0.0,0.0,0.02,-0.01,0.68,0.74,-8.32566039141203e-15,-1.2461799622848634e-13,-8.077919632296444e-15
2.178443431854248,0.61,0.23,9.98,0.0,0.0,0.0,0.02,-0.01,0.68,0.74,-8.32566039141203e-15,-1.2461799622848634e-13,-8.077919632296444e-15
2.1786792278289795,0.61,0.23,9.98,0.0,0.0,0.0,0.02,-0.01,0.68,0.74,-8.32566039141203e-15,-1.2461799622848634e-13,-8.077919632296444e-15
2.1788535118103027,0.61,0.23,9.98,0.0,0.0,0.0,0.02,-0.01,0.68,0.74,-8.32566039141203e-15,-1.2461799622848634e-13,-8.077919632296444e-15
2.1790082454681396,0.61,0.23,9.98,0.0,0.0,0.0,0.02,-0.01,0.68,0.74,-8.32566039141203e-15,-1.2461799622848634e-13,-8.077919632296444e-15
2.1791672706604004,0.38,0.11,9.61,0.0,0.0,0.0,0.02,-0.01,0.68,0.74,-8.32566039141203e-15,-1.2461799622848634e-13,-8.077919632296444e-15
2.1793620586395264,0.38,0.11,9.61,0.0,0.0,0.0,0.02,-0.01,0.68,0.74,-8.32566039141203e-15,-1.2461799622848634e-13,-8.077919632296444e-15
2.179522752761841,0.38,0.11,9.61,0.0,0.0,0.0,0.02,-0.01,0.68,0.74,-8.32566039141203e-15,-1.2461799622848634e-13,-8.077919632296444e-15
2.179671287536621,0.38,0.11,9.61,0.0,0.0,0.0,0.02,-0.01,0.68,0.74,-8.32566039141203e-15,-1.2461799622848634e-13,-8.077919632296444e-15
2.1798148155212402,0.38,0.11,9.61,0.0,0.0,0.0,0.02,-0.01,0.68,0.74,-8.32566039141203e-15,-1.2461799622848634e-13,-8.077919632296444e-15
2.1799521446228027,0.38,0.11,9.61,0.0,0.0,0.0,0.02,-0.01,0.68,0.74,-8.32566039141203e-15,-1.2461799622848634e-13,-8.077919632296444e-15
2.1800999641418457,0.38,0.11,9.61,0.0,0.0,0.0,0.02,-0.01,0.68,0.74,-8.32566039141203e-15,-1.2461799622848634e-13,-8.077919632296444e-15
2.1802403926849365,0.38,0.11,9.61,0.0,0.0,0.0,0.02,-0.01,0.68,0.74,-8.32566039141203e-15,-1.2461799622848634e-13,-8.077919632296444e-15
2.180375337600708,0.38,0.11,9.61,0.0,0.0,0.0,0.02,-0.01,0.68,0.74,-8.32566039141203e-15,-1.2461799622848634e-13,-8.077919632296444e-15
2.236647844314575,0.38,0.11,9.61,0.0,0.0,0.0,0.02,-0.01,0.68,0.74,-8.32566039141203e-15,-1.2461799622848634e-13,-8.077919632296444e-15
2.237135410308838,0.38,0.11,9.61,0.0,0.0,0.0,0.02,-0.01,0.68,0.74,-8.32566039141203e-15,-1.2461799622848634e-13,-8.077919632296444e-15
2.237550735473633,0.38,0.11,9.61,0.0,0.0,0.0,0.02,-0.01,0.68,0.74,-8.32566039141203e-15,-1.2461799622848634e-13,-8.077919632296444e-15
2.2377212047576904,0.54,0.11,9.68,0.0,0.0,0.0,0.02,-0.01,0.68,0.74,-8.32566039141203e-15,-1.2461799622848634e-13,-8.077919632296444e-15
2.2379305362701416,0.54,0.11,9.68,0.0,0.0,0.0,0.02,-0.01,0.68,0.74,-8.32566039141203e-15,-1.2461799622848634e-13,-8.077919632296444e-15
2.238166570663452,0.54,0.11,9.68,0.0,0.0,0.0,0.02,-0.01,0.68,0.74,-8.32566039141203e-15,-1.2461799622848634e-13,-8.077919632296444e-15
2.238345146179199,0.54,0.11,9.68,0.0,0.0,0.0,0.02,-0.01,0.68,0.74,-8.32566039141203e-15,-1.2461799622848634e-13,-8.077919632296444e-15
2.238528251647949,0.54,0.11,9.68,0.0,0.0,0.0,0.02,-0.01,0.68,0.74,-8.32566039141203e-15,-1.2461799622848634e-13,-8.077919632296444e-15
2.2386839389801025,0.54,0.11,9.68,0.0,0.0,0.0,0.02,-0.01,0.68,0.74,-8.32566039141203e-15,-1.2461799622848634e-13,-8.077919632296444e-15
2.2388293743133545,0.54,0.11,9.68,0.0,0.0,0.0,0.02,-0.01,0.68,0.74,-8.32566039141203e-15,-1.2461799622848634e-13,-8.077919632296444e-15
2.239001512527466,0.54,0.11,9.68,0.0,0.0,0.0,0.02,-0.01,0.68,0.74,-8.32566039141203e-15,-1.2461799622848634e-13,-8.077919632296444e-15
2.2391695976257324,0.54,0.11,9.68,0.0,0.0,0.0,0.02,-0.01,0.68,0.74,-8.32566039141203e-15,-1.2461799622848634e-13,-8.077919632296444e-15
