Timestamp,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,QuatW,QuatX,QuatY,QuatZ,Tilt,Obliquity,Rotation
2.264272689819336,0.15,0.04,9.76,0.0,0.0,0.0,0.01,-0.0,0.79,0.61,-8.776144659020706e-15,-2.5322821523884808e-14,1.1796510206486741e-14
2.264685869216919,0.15,0.04,9.8,0.0,0.0,0.0,0.01,-0.0,0.79,0.61,-8.776144659020706e-15,-2.5322821523884808e-14,1.1796510206486741e-14
2.2649550437927246,0.15,0.04,9.8,0.0,0.0,0.0,0.01,-0.0,0.79,0.61,-8.776144659020706e-15,-2.5322821523884808e-14,1.1796510206486741e-14
2.2653567790985107,0.15,0.04,9.8,0.0,0.0,0.0,0.01,-0.0,0.79,0.61,-8.776144659020706e-15,-2.5322821523884808e-14,1.1796510206486741e-14
2.265543222427368,0.15,0.04,9.8,0.0,0.0,0.0,0.01,-0.0,0.79,0.61,-8.776144659020706e-15,-2.5322821523884808e-14,1.1796510206486741e-14
2.3311996459960938,0.15,0.04,9.8,0.0,0.0,0.0,0.01,-0.0,0.79,0.61,-8.776144659020706e-15,-2.5322821523884808e-14,1.1796510206486741e-14
2.3316311836242676,0.15,0.04,9.8,0.0,0.0,0.0,0.01,-0.0,0.79,0.61,-8.776144659020706e-15,-2.5322821523884808e-14,1.1796510206486741e-14
2.3319766521453857,0.15,0.04,9.8,0.0,0.0,0.0,0.01,-0.0,0.79,0.61,-8.776144659020706e-15,-2.5322821523884808e-14,1.1796510206486741e-14
2.3321454524993896,0.15,0.04,9.8,0.0,0.0,0.0,0.01,-0.0,0.79,0.61,-8.776144659020706e-15,-2.5322821523884808e-14,1.1796510206486741e-14
2.405679225921631,0.15,0.04,9.88,0.0,0.0,0.0,0.01,-0.0,0.79,0.61,-8.776144659020706e-15,-2.5322821523884808e-14,1.1796510206486741e-14
2.4059948921203613,0.15,0.04,9.88,0.0,0.0,0.0,0.01,-0.0,0.79,0.61,-8.776144659020706e-15,-2.5322821523884808e-14,1.1796510206486741e-14
2.4063127040863037,0.15,0.04,9.88,0.0,0.0,0.0,0.01,-0.0,0.79,0.61,-8.776144659020706e-15,-2.5322821523884808e-14,1.1796510206486741e-14
2.4065194129943848,0.15,0.04,9.88,0.0,0.0,0.0,0.01,-0.0,0.79,0.61,-8.776144659020706e-15,-2.5322821523884808e-14,1.1796510206486741e-14
2.406712293624878,0.15,0.04,9.88,0.0,0.0,0.0,0.01,-0.0,0.79,0.61,-8.776144659020706e-15,-2.5322821523884808e-14,1.1796510206486741e-14
2.4068996906280518,0.15,0.04,9.88,0.0,0.0,0.0,0.01,-0.0,0.79,0.61,-8.776144659020706e-15,-2.5322821523884808e-14,1.1796510206486741e-14
2.4070961475372314,0.15,0.04,9.88,0.0,0.0,0.0,0.01,-0.0,0.79,0.61,-8.776144659020706e-15,-2.5322821523884808e-14,1.1796510206486741e-14
2.4072673320770264,0.15,0.04,9.88,0.0,0.0,0.0,0.01,-0.0,0.79,0.61,-8.776144659020706e-15,-2.5322821523884808e-14,1.1796510206486741e-14
2.4074339866638184,0.11,-0.0,9.84,0.0,0.0,0.0,0.01,-0.0,0.79,0.61,-8.776144659020706e-15,-2.5322821523884808e-14,1.1796510206486741e-14
