Timestamp,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,QuatW,QuatX,QuatY,QuatZ,Tilt,Obliquity,Rotation
2.490612506866455,0.5,0.19,9.79,0.0,0.0,0.0,0.02,-0.01,0.8,0.6,1.1317267629098492e-14,2.3781792066007823e-13,-9.330367215625861e-15
2.4910147190093994,0.5,0.19,9.79,0.0,0.0,0.0,0.02,-0.01,0.8,0.6,1.1317267629098492e-14,2.3781792066007823e-13,-9.330367215625861e-15
2.49129056930542,0.46,0.15,9.79,0.0,0.0,0.0,0.02,-0.01,0.8,0.6,1.1317267629098492e-14,2.3781792066007823e-13,-9.330367215625861e-15
2.491534948348999,0.46,0.15,9.79,0.0,0.0,0.0,0.02,-0.01,0.8,0.6,1.1317267629098492e-14,2.3781792066007823e-13,-9.330367215625861e-15
2.491763114929199,0.46,0.15,9.79,0.0,0.0,0.0,0.02,-0.01,0.8,0.6,1.1317267629098492e-14,2.3781792066007823e-13,-9.330367215625861e-15
2.49222469329834,0.46,0.15,9.79,0.0,0.0,0.0,0.02,-0.01,0.8,0.6,1.1317267629098492e-14,2.3781792066007823e-13,-9.330367215625861e-15
2.4926249980926514,0.46,0.15,9.79,0.0,0.0,0.0,0.02,-0.01,0.8,0.6,1.1317267629098492e-14,2.3781792066007823e-13,-9.330367215625861e-15
2.4928107261657715,0.46,0.15,9.79,0.0,0.0,0.0,0.02,-0.01,0.8,0.6,1.1317267629098492e-14,2.3781792066007823e-13,-9.330367215625861e-15
2.492985725402832,0.5,0.15,9.79,0.0,0.0,0.0,0.02,-0.01,0.8,0.6,1.1317267629098492e-14,2.3781792066007823e-13,-9.330367215625861e-15
2.4931459426879883,0.5,0.15,9.79,0.0,0.0,0.0,0.02,-0.01,0.8,0.6,1.1317267629098492e-14,2.3781792066007823e-13,-9.330367215625861e-15
2.493293285369873,0.5,0.15,9.79,0.0,0.0,0.0,0.02,-0.01,0.8,0.6,1.1317267629098492e-14,2.3781792066007823e-13,-9.330367215625861e-15
2.493431806564331,0.5,0.15,9.79,0.0,0.0,0.0,0.02,-0.01,0.8,0.6,1.1317267629098492e-14,2.3781792066007823e-13,-9.330367215625861e-15
2.49357271194458,0.5,0.15,9.79,0.0,0.0,0.0,0.02,-0.01,0.8,0.6,1.1317267629098492e-14,2.3781792066007823e-13,-9.330367215625861e-15
2.493712902069092,0.5,0.15,9.79,0.0,0.0,0.0,0.02,-0.01,0.8,0.6,1.1317267629098492e-14,2.3781792066007823e-13,-9.330367215625861e-15
2.5576589107513428,0.5,0.15,9.79,0.0,0.0,0.0,0.02,-0.01,0.8,0.6,1.1317267629098492e-14,2.3781792066007823e-13,-9.330367215625861e-15
2.557997226715088,0.5,0.15,9.79,0.0,0.0,0.0,0.02,-0.01,0.8,0.6,1.1317267629098492e-14,2.3781792066007823e-13,-9.330367215625861e-15
2.5581984519958496,0.5,0.15,9.79,0.0,0.0,0.0,0.02,-0.01,0.8,0.6,1.1317267629098492e-14,2.3781792066007823e-13,-9.330367215625861e-15
2.5583722591400146,0.5,0.15,9.79,0.0,0.0,0.0,0.02,-0.01,0.8,0.6,1.1317267629098492e-14,2.3781792066007823e-13,-9.330367215625861e-15
2.5585408210754395,0.5,0.19,9.79,0.0,0.0,0.0,0.02,-0.01,0.8,0.6,1.1317267629098492e-14,2.3781792066007823e-13,-9.330367215625861e-15
2.5587096214294434,0.5,0.19,9.79,0.0,0.0,0.0,0.02,-0.01,0.8,0.6,1.1317267629098492e-14,2.3781792066007823e-13,-9.330367215625861e-15
2.5589442253112793,0.5,0.19,9.79,0.0,0.0,0.0,0.02,-0.01,0.8,0.6,1.1317267629098492e-14,2.3781792066007823e-13,-9.330367215625861e-15
2.559230089187622,0.5,0.19,9.79,0.0,0.0,0.0,0.02,-0.01,0.8,0.6,1.1317267629098492e-14,2.3781792066007823e-13,-9.330367215625861e-15
