Timestamp,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,QuatW,QuatX,QuatY,QuatZ,Tilt,Obliquity,Rotation
2.386075019836426,0.23,0.04,9.76,0.0,0.0,0.0,0.01,-0.0,0.84,0.54,1.062400760692063e-14,6.270092254057636e-14,-6.823103437282405e-15
2.3864662647247314,0.23,0.04,9.76,0.0,0.0,0.0,0.01,-0.0,0.84,0.54,1.062400760692063e-14,6.270092254057636e-14,-6.823103437282405e-15
2.3866968154907227,0.23,0.04,9.76,0.0,0.0,0.0,0.01,-0.0,0.84,0.54,1.062400760692063e-14,6.270092254057636e-14,-6.823103437282405e-15
2.386897087097168,0.23,0.04,9.76,0.0,0.0,0.0,0.01,-0.0,0.84,0.54,1.062400760692063e-14,6.270092254057636e-14,-6.823103437282405e-15
2.3870794773101807,0.23,0.04,9.76,0.0,0.0,0.0,0.01,-0.0,0.84,0.54,1.062400760692063e-14,6.270092254057636e-14,-6.823103437282405e-15
2.387467622756958,0.23,0.04,9.76,0.0,0.0,0.0,0.01,-0.0,0.84,0.54,1.062400760692063e-14,6.270092254057636e-14,-6.823103437282405e-15
2.3877077102661133,0.23,0.04,9.76,0.0,0.0,0.0,0.01,-0.0,0.84,0.54,1.062400760692063e-14,6.270092254057636e-14,-6.823103437282405e-15
2.3879799842834473,0.23,0.04,9.76,0.0,0.0,0.0,0.01,-0.0,0.84,0.54,1.062400760692063e-14,6.270092254057636e-14,-6.823103437282405e-15
2.388202667236328,0.23,0.04,9.76,0.0,0.0,0.0,0.01,-0.0,0.84,0.54,1.062400760692063e-14,6.270092254057636e-14,-6.823103437282405e-15
2.3883910179138184,0.23,0.04,9.76,0.0,0.0,0.0,0.01,-0.0,0.84,0.54,1.062400760692063e-14,6.270092254057636e-14,-6.823103437282405e-15
2.388563632965088,0.23,0.04,9.76,0.0,0.0,0.0,0.01,-0.0,0.84,0.54,1.062400760692063e-14,6.270092254057636e-14,-6.823103437282405e-15
2.3887290954589844,0.23,0.04,9.76,0.0,0.0,0.0,0.01,-0.0,0.84,0.54,1.062400760692063e-14,6.270092254057636e-14,-6.823103437282405e-15
2.388892650604248,0.23,0.04,9.76,0.0,0.0,0.0,0.01,-0.0,0.84,0.54,1.062400760692063e-14,6.270092254057636e-14,-6.823103437282405e-15
