Timestamp,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,QuatW,QuatX,QuatY,QuatZ,Tilt,Obliquity,Rotation
2.2871410846710205,0.54,0.19,9.95,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585135e-14,1.1411319398297777e-13,4.2007745289971036e-14
2.2873363494873047,0.54,0.19,9.95,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585135e-14,1.1411319398297777e-13,4.2007745289971036e-14
2.287562847137451,0.54,0.19,9.95,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585135e-14,1.1411319398297777e-13,4.2007745289971036e-14
2.2877063751220703,0.54,0.19,9.95,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585135e-14,1.1411319398297777e-13,4.2007745289971036e-14
2.2878758907318115,0.54,0.19,9.95,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585135e-14,1.1411319398297777e-13,4.2007745289971036e-14
2.288034439086914,0.42,0.11,9.71,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585135e-14,1.1411319398297777e-13,4.2007745289971036e-14
2.2881555557250977,0.42,0.11,9.71,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585135e-14,1.1411319398297777e-13,4.2007745289971036e-14
2.2883071899414062,0.42,0.11,9.71,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585135e-14,1.1411319398297777e-13,4.2007745289971036e-14
2.288473129272461,0.42,0.11,9.71,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585135e-14,1.1411319398297777e-13,4.2007745289971036e-14
2.288597345352173,0.42,0.11,9.71,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585135e-14,1.1411319398297777e-13,4.2007745289971036e-14
2.2887182235717773,0.42,0.11,9.71,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585135e-14,1.1411319398297777e-13,4.2007745289971036e-14
2.3485982418060303,0.38,0.19,9.64,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585135e-14,1.1411319398297777e-13,4.2007745289971036e-14
2.3489015102386475,0.38,0.19,9.64,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585135e-14,1.1411319398297777e-13,4.2007745289971036e-14
2.349212884902954,0.38,0.19,9.64,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585135e-14,1.1411319398297777e-13,4.2007745289971036e-14
2.34952974319458,0.38,0.19,9.64,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585135e-14,1.1411319398297777e-13,4.2007745289971036e-14
2.3497445583343506,0.38,0.19,9.64,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585135e-14,1.1411319398297777e-13,4.2007745289971036e-14
2.3499724864959717,0.38,0.19,9.64,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585135e-14,1.1411319398297777e-13,4.2007745289971036e-14
2.350275993347168,0.38,0.19,9.64,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585135e-14,1.1411319398297777e-13,4.2007745289971036e-14
2.350492477416992,0.38,0.19,9.64,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585135e-14,1.1411319398297777e-13,4.2007745289971036e-14
2.350752353668213,0.57,0.11,9.79,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585135e-14,1.1411319398297777e-13,4.2007745289971036e-14
2.350935935974121,0.57,0.11,9.79,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585135e-14,1.1411319398297777e-13,4.2007745289971036e-14
2.3512725830078125,0.57,0.11,9.79,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585135e-14,1.1411319398297777e-13,4.2007745289971036e-14
2.3514516353607178,0.57,0.11,9.79,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585135e-14,1.1411319398297777e-13,4.2007745289971036e-14
2.351656198501587,0.57,0.11,9.79,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585135e-14,1.1411319398297777e-13,4.2007745289971036e-14
2.3518319129943848,0.57,0.11,9.79,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585135e-14,1.1411319398297777e-13,4.2007745289971036e-14
2.352043390274048,0.54,0.11,9.91,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585135e-14,1.1411319398297777e-13,4.2007745289971036e-14
2.3522281646728516,0.54,0.11,9.91,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585135e-14,1.1411319398297777e-13,4.2007745289971036e-14
2.352405071258545,0.54,0.11,9.91,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585135e-14,1.1411319398297777e-13,4.2007745289971036e-14
2.3525710105895996,0.54,0.11,9.91,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585135e-14,1.1411319398297777e-13,4.2007745289971036e-14
2.4144749641418457,0.54,0.11,9.91,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585135e-14,1.1411319398297777e-13,4.2007745289971036e-14
2.414780616760254,0.54,0.11,9.91,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585135e-14,1.1411319398297777e-13,4.2007745289971036e-14
2.4151294231414795,0.54,0.15,9.87,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585135e-14,1.1411319398297777e-13,4.2007745289971036e-14
2.415386438369751,0.54,0.15,9.87,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585135e-14,1.1411319398297777e-13,4.2007745289971036e-14
2.415677309036255,0.54,0.15,9.87,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585135e-14,1.1411319398297777e-13,4.2007745289971036e-14
2.4159011840820312,0.54,0.15,9.87,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585135e-14,1.1411319398297777e-13,4.2007745289971036e-14
2.4161291122436523,0.54,0.15,9.87,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585135e-14,1.1411319398297777e-13,4.2007745289971036e-14
2.416350841522217,0.54,0.15,9.87,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585135e-14,1.1411319398297777e-13,4.2007745289971036e-14
2.5297579765319824,0.38,0.15,9.79,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585135e-14,1.1411319398297777e-13,4.2007745289971036e-14
2.5300607681274414,0.38,0.15,9.79,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585135e-14,1.1411319398297777e-13,4.2007745289971036e-14
2.5303561687469482,0.38,0.15,9.79,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585135e-14,1.1411319398297777e-13,4.2007745289971036e-14
2.530604600906372,0.38,0.15,9.79,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585135e-14,1.1411319398297777e-13,4.2007745289971036e-14
2.5308220386505127,0.42,0.19,9.67,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585135e-14,1.1411319398297777e-13,4.2007745289971036e-14
2.5310189723968506,0.42,0.19,9.67,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585135e-14,1.1411319398297777e-13,4.2007745289971036e-14
2.53124737739563,0.42,0.19,9.67,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585135e-14,1.1411319398297777e-13,4.2007745289971036e-14
2.5314557552337646,0.42,0.19,9.67,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585135e-14,1.1411319398297777e-13,4.2007745289971036e-14
2.5316848754882812,0.42,0.19,9.67,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585135e-14,1.1411319398297777e-13,4.2007745289971036e-14
2.5318686962127686,0.42,0.19,9.67,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585135e-14,1.1411319398297777e-13,4.2007745289971036e-14
2.5320606231689453,0.42,0.19,9.67,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585135e-14,1.1411319398297777e-13,4.2007745289971036e-14
2.5322349071502686,0.42,0.19,9.67,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585135e-14,1.1411319398297777e-13,4.2007745289971036e-14
2.5325050354003906,0.5,0.11,9.79,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585135e-14,1.1411319398297777e-13,4.2007745289971036e-14
2.532752275466919,0.5,0.11,9.79,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585135e-14,1.1411319398297777e-13,4.2007745289971036e-14
2.5329501628875732,0.5,0.11,9.79,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585135e-14,1.1411319398297777e-13,4.2007745289971036e-14
2.5331454277038574,0.5,0.11,9.79,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585135e-14,1.1411319398297777e-13,4.2007745289971036e-14
2.5333924293518066,0.5,0.11,9.79,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585135e-14,1.1411319398297777e-13,4.2007745289971036e-14
2.533614158630371,0.5,0.11,9.79,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585135e-14,1.1411319398297777e-13,4.2007745289971036e-14
2.5338399410247803,0.46,0.15,9.79,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585135e-14,1.1411319398297777e-13,4.2007745289971036e-14
2.534014940261841,0.46,0.15,9.79,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585135e-14,1.1411319398297777e-13,4.2007745289971036e-14
2.5341856479644775,0.46,0.15,9.79,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585135e-14,1.1411319398297777e-13,4.2007745289971036e-14
2.534353733062744,0.46,0.15,9.79,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585135e-14,1.1411319398297777e-13,4.2007745289971036e-14
2.5345804691314697,0.46,0.15,9.79,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585135e-14,1.1411319398297777e-13,4.2007745289971036e-14
2.534752607345581,0.46,0.15,9.79,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585135e-14,1.1411319398297777e-13,4.2007745289971036e-14
2.534947633743286,0.46,0.23,9.71,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585135e-14,1.1411319398297777e-13,4.2007745289971036e-14
2.535146474838257,0.46,0.23,9.71,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585135e-14,1.1411319398297777e-13,4.2007745289971036e-14
2.535339117050171,0.46,0.23,9.71,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585135e-14,1.1411319398297777e-13,4.2007745289971036e-14
2.5355072021484375,0.46,0.23,9.71,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585135e-14,1.1411319398297777e-13,4.2007745289971036e-14
2.6047134399414062,0.54,0.15,9.91,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585135e-14,1.1411319398297777e-13,4.2007745289971036e-14
2.605069875717163,0.54,0.15,9.91,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585135e-14,1.1411319398297777e-13,4.2007745289971036e-14
2.605306625366211,0.54,0.15,9.91,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585135e-14,1.1411319398297777e-13,4.2007745289971036e-14
2.6055140495300293,0.54,0.15,9.91,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585135e-14,1.1411319398297777e-13,4.2007745289971036e-14
2.6057164669036865,0.54,0.07,9.87,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585135e-14,1.1411319398297777e-13,4.2007745289971036e-14
2.605903387069702,0.54,0.07,9.87,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585135e-14,1.1411319398297777e-13,4.2007745289971036e-14
2.606146812438965,0.54,0.07,9.87,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585135e-14,1.1411319398297777e-13,4.2007745289971036e-14
2.6064326763153076,0.54,0.07,9.87,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585125e-14,1.1411319398297772e-13,4.200774528997102e-14
2.607146739959717,0.54,0.07,9.87,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585125e-14,1.1411319398297772e-13,4.200774528997102e-14
2.6077730655670166,0.54,0.07,9.87,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585125e-14,1.1411319398297772e-13,4.200774528997102e-14
2.608218193054199,0.54,0.07,9.87,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585125e-14,1.1411319398297772e-13,4.200774528997102e-14
2.6086480617523193,0.54,0.07,9.87,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585125e-14,1.1411319398297772e-13,4.200774528997102e-14
2.609086036682129,0.5,0.19,9.83,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585125e-14,1.1411319398297772e-13,4.200774528997102e-14
2.6095685958862305,0.5,0.19,9.83,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585125e-14,1.1411319398297772e-13,4.200774528997102e-14
2.610037326812744,0.5,0.19,9.83,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585125e-14,1.1411319398297772e-13,4.200774528997102e-14
2.6105027198791504,0.5,0.19,9.83,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585125e-14,1.1411319398297772e-13,4.200774528997102e-14
2.610975980758667,0.5,0.19,9.83,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585125e-14,1.1411319398297772e-13,4.200774528997102e-14
2.611405372619629,0.5,0.19,9.83,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585125e-14,1.1411319398297772e-13,4.200774528997102e-14
2.611845016479492,0.54,0.15,9.95,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585125e-14,1.1411319398297772e-13,4.200774528997102e-14
2.6123101711273193,0.54,0.15,9.95,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585125e-14,1.1411319398297772e-13,4.200774528997102e-14
2.669564723968506,0.54,0.15,9.95,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585125e-14,1.1411319398297772e-13,4.200774528997102e-14
2.67024564743042,0.54,0.15,9.95,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585125e-14,1.1411319398297772e-13,4.200774528997102e-14
2.670771360397339,0.54,0.15,9.95,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585125e-14,1.1411319398297772e-13,4.200774528997102e-14
2.671318531036377,0.54,0.15,9.95,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585125e-14,1.1411319398297772e-13,4.200774528997102e-14
2.671844482421875,0.54,0.15,9.95,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585125e-14,1.1411319398297772e-13,4.200774528997102e-14
2.672427177429199,0.54,0.15,9.95,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585125e-14,1.1411319398297772e-13,4.200774528997102e-14
2.6728837490081787,0.54,0.15,9.95,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585125e-14,1.1411319398297772e-13,4.200774528997102e-14
2.673429489135742,0.54,0.15,9.95,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585125e-14,1.1411319398297772e-13,4.200774528997102e-14
2.674065589904785,0.54,0.11,9.98,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585125e-14,1.1411319398297772e-13,4.200774528997102e-14
2.674628734588623,0.54,0.11,9.98,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585125e-14,1.1411319398297772e-13,4.200774528997102e-14
2.6750917434692383,0.54,0.11,9.98,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585125e-14,1.1411319398297772e-13,4.200774528997102e-14
2.675581216812134,0.54,0.11,9.98,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585125e-14,1.1411319398297772e-13,4.200774528997102e-14
2.735490322113037,0.54,0.11,9.98,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585125e-14,1.1411319398297772e-13,4.200774528997102e-14
2.7361888885498047,0.54,0.11,9.98,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585125e-14,1.1411319398297772e-13,4.200774528997102e-14
2.7366952896118164,0.54,0.11,9.98,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585125e-14,1.1411319398297772e-13,4.200774528997102e-14
2.737161636352539,0.54,0.11,9.98,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585125e-14,1.1411319398297772e-13,4.200774528997102e-14
2.73759388923645,0.54,0.11,9.98,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585125e-14,1.1411319398297772e-13,4.200774528997102e-14
2.7380833625793457,0.54,0.11,9.98,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585125e-14,1.1411319398297772e-13,4.200774528997102e-14
2.738539934158325,0.54,0.11,9.98,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585125e-14,1.1411319398297772e-13,4.200774528997102e-14
2.7389683723449707,0.54,0.11,9.98,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585125e-14,1.1411319398297772e-13,4.200774528997102e-14
2.739488363265991,0.54,0.11,9.95,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585125e-14,1.1411319398297772e-13,4.200774528997102e-14
2.7401342391967773,0.54,0.11,9.95,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585125e-14,1.1411319398297772e-13,4.200774528997102e-14
2.7406044006347656,0.54,0.11,9.95,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585125e-14,1.1411319398297772e-13,4.200774528997102e-14
2.741112470626831,0.54,0.11,9.95,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585125e-14,1.1411319398297772e-13,4.200774528997102e-14
2.741594076156616,0.5,0.15,9.71,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585125e-14,1.1411319398297772e-13,4.200774528997102e-14
2.7964277267456055,0.5,0.15,9.71,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585125e-14,1.1411319398297772e-13,4.200774528997102e-14
2.797128200531006,0.5,0.15,9.71,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585125e-14,1.1411319398297772e-13,4.200774528997102e-14
2.7977049350738525,0.5,0.15,9.71,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585125e-14,1.1411319398297772e-13,4.200774528997102e-14
2.7983081340789795,0.5,0.15,9.71,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585125e-14,1.1411319398297772e-13,4.200774528997102e-14
2.7989120483398438,0.5,0.15,9.71,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585125e-14,1.1411319398297772e-13,4.200774528997102e-14
2.799513101577759,0.54,0.11,9.98,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585125e-14,1.1411319398297772e-13,4.200774528997102e-14
2.8000285625457764,0.54,0.11,9.98,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585125e-14,1.1411319398297772e-13,4.200774528997102e-14
2.800548553466797,0.54,0.11,9.98,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585125e-14,1.1411319398297772e-13,4.200774528997102e-14
2.8010575771331787,0.54,0.11,9.98,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585125e-14,1.1411319398297772e-13,4.200774528997102e-14
2.801525831222534,0.54,0.11,9.98,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585125e-14,1.1411319398297772e-13,4.200774528997102e-14
2.8020811080932617,0.54,0.11,9.98,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585125e-14,1.1411319398297772e-13,4.200774528997102e-14
2.8027164936065674,0.54,0.11,9.98,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585125e-14,1.1411319398297772e-13,4.200774528997102e-14
2.8032710552215576,0.54,0.11,9.98,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585125e-14,1.1411319398297772e-13,4.200774528997102e-14
2.8037660121917725,0.38,0.19,9.64,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585125e-14,1.1411319398297772e-13,4.200774528997102e-14
2.8626770973205566,0.38,0.19,9.64,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585125e-14,1.1411319398297772e-13,4.200774528997102e-14
2.863368034362793,0.38,0.19,9.64,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585125e-14,1.1411319398297772e-13,4.200774528997102e-14
2.8639423847198486,0.38,0.19,9.64,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585125e-14,1.1411319398297772e-13,4.200774528997102e-14
2.8644731044769287,0.38,0.19,9.64,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585125e-14,1.1411319398297772e-13,4.200774528997102e-14
2.8650131225585938,0.38,0.19,9.64,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585125e-14,1.1411319398297772e-13,4.200774528997102e-14
2.8654866218566895,0.46,0.15,9.79,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585125e-14,1.1411319398297772e-13,4.200774528997102e-14
2.865954875946045,0.46,0.15,9.79,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585125e-14,1.1411319398297772e-13,4.200774528997102e-14
2.8663828372955322,0.46,0.15,9.79,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585125e-14,1.1411319398297772e-13,4.200774528997102e-14
2.866807460784912,0.46,0.15,9.79,0.0,0.0,0.0,0.02,-0.01,0.81,0.58,-2.4712645262585125e-14,1.1411319398297772e-13,4.200774528997102e-14
