Count,Timestamp,IMU,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,QuatX,QuatY,QuatZ,QuatW,DeviceName
6648,00:00:28,IMU1,0.00,0.00,0.00,0.46,-5.52,8.04,13.69,15.94,-17.06,-0.26,-0.14,0.37,0.88,Right_Leg
6648,00:00:28,IMU2,0.00,0.00,0.00,1.53,-3.87,9.00,-1.81,17.50,-18.62,-0.19,-0.09,0.07,0.97,Right_Leg
6648,00:00:28,IMU3,0.00,0.00,0.00,0.38,-0.54,9.65,18.38,-11.88,-21.88,0.00,-0.03,0.87,0.50,Right_Leg
6647,00:00:28,IMU1,0.00,0.00,0.00,0.46,-5.52,8.04,13.69,15.94,-17.06,-0.26,-0.14,0.37,0.88,Right_Leg
6647,00:00:28,IMU2,0.00,0.00,0.00,1.53,-3.87,9.00,-1.81,17.50,-18.62,-0.19,-0.09,0.07,0.97,Right_Leg
6647,00:00:28,IMU3,0.00,0.00,0.00,0.38,-0.54,9.65,18.38,-11.88,-21.88,0.00,-0.03,0.87,0.50,Right_Leg
6649,00:00:28,IMU1,0.00,0.00,0.00,0.46,-5.52,8.04,13.69,15.94,-17.06,-0.26,-0.14,0.37,0.88,Right_Leg
6649,00:00:28,IMU2,0.00,0.00,0.00,1.53,-3.87,9.00,-1.81,17.50,-18.62,-0.19,-0.09,0.07,0.97,Right_Leg
6649,00:00:28,IMU3,0.00,0.00,0.00,0.38,-0.54,9.65,18.38,-11.88,-21.88,0.00,-0.03,0.87,0.50,Right_Leg
6650,00:00:28,IMU1,0.00,0.00,0.00,0.46,-5.55,8.08,13.69,15.94,-17.06,-0.26,-0.14,0.37,0.88,Right_Leg
6650,00:00:28,IMU2,0.00,0.00,0.00,1.53,-3.87,9.00,-1.81,17.50,-18.62,-0.19,-0.09,0.07,0.97,Right_Leg
6650,00:00:28,IMU3,0.00,0.00,0.00,0.38,-0.54,9.65,18.38,-11.88,-21.88,0.00,-0.03,0.87,0.50,Right_Leg
6651,00:00:28,IMU1,0.00,0.00,0.00,0.46,-5.55,8.08,16.69,17.38,-18.25,-0.26,-0.14,0.37,0.88,Right_Leg
6651,00:00:28,IMU2,0.00,0.00,0.00,1.53,-3.87,9.00,-1.81,17.50,-18.62,-0.19,-0.09,0.07,0.97,Right_Leg
6651,00:00:28,IMU3,0.00,0.00,0.00,0.34,-0.54,9.61,18.38,-11.88,-21.88,0.00,-0.03,0.87,0.50,Right_Leg
6652,00:00:28,IMU1,0.00,0.00,0.00,0.46,-5.55,8.08,16.69,17.38,-18.25,-0.26,-0.14,0.37,0.88,Right_Leg
6652,00:00:28,IMU2,0.00,0.00,0.00,1.53,-3.87,9.00,-1.81,17.50,-18.62,-0.19,-0.09,0.07,0.97,Right_Leg
6652,00:00:28,IMU3,0.00,0.00,0.00,0.34,-0.54,9.61,18.38,-11.88,-21.88,0.00,-0.03,0.87,0.50,Right_Leg
6653,00:00:28,IMU1,0.00,0.00,0.00,0.46,-5.55,8.08,16.69,17.38,-18.25,-0.26,-0.14,0.37,0.88,Right_Leg
6653,00:00:28,IMU2,0.00,0.00,0.00,1.53,-3.87,9.00,-1.81,17.50,-18.62,-0.19,-0.09,0.07,0.97,Right_Leg
6653,00:00:28,IMU3,0.00,0.00,0.00,0.34,-0.54,9.61,18.38,-11.50,-22.31,0.00,-0.03,0.87,0.50,Right_Leg
6654,00:00:28,IMU1,0.00,0.00,0.00,0.46,-5.55,8.08,16.69,17.38,-18.25,-0.26,-0.14,0.37,0.88,Right_Leg
6654,00:00:28,IMU2,0.00,0.00,0.00,1.53,-3.87,9.00,-1.81,17.50,-18.62,-0.19,-0.09,0.07,0.97,Right_Leg
6654,00:00:28,IMU3,0.00,0.00,0.00,0.34,-0.54,9.61,18.38,-11.50,-22.31,0.00,-0.03,0.87,0.50,Right_Leg
6655,00:00:28,IMU1,0.00,0.00,0.00,0.46,-5.55,8.08,16.69,17.38,-18.25,-0.26,-0.14,0.37,0.88,Right_Leg
6655,00:00:28,IMU2,0.00,0.00,0.00,1.53,-3.87,9.00,-1.81,17.50,-18.62,-0.19,-0.09,0.07,0.97,Right_Leg
6655,00:00:28,IMU3,0.00,0.00,0.00,0.34,-0.54,9.61,18.38,-11.50,-22.31,0.00,-0.03,0.87,0.50,Right_Leg
6656,00:00:28,IMU1,0.00,0.00,0.00,0.42,-5.48,8.04,16.69,17.38,-18.25,-0.26,-0.14,0.37,0.88,Right_Leg
6656,00:00:28,IMU2,0.00,0.00,0.00,1.53,-3.83,9.00,-1.81,17.50,-18.62,-0.19,-0.09,0.07,0.97,Right_Leg
6656,00:00:28,IMU3,0.00,0.00,0.00,0.34,-0.54,9.61,18.38,-11.50,-22.31,0.00,-0.03,0.87,0.50,Right_Leg
6657,00:00:28,IMU1,0.00,0.00,0.00,0.42,-5.48,8.04,16.69,17.38,-18.25,-0.26,-0.14,0.37,0.88,Right_Leg
6657,00:00:28,IMU2,0.00,0.00,0.00,1.53,-3.83,9.00,-1.81,17.50,-18.62,-0.19,-0.09,0.07,0.97,Right_Leg
6657,00:00:28,IMU3,0.00,0.00,0.00,0.34,-0.54,9.61,18.38,-11.50,-22.31,0.00,-0.03,0.87,0.50,Right_Leg
6658,00:00:28,IMU1,0.00,0.00,0.00,0.42,-5.48,8.04,14.81,17.00,-19.06,-0.26,-0.14,0.37,0.88,Right_Leg
6658,00:00:28,IMU2,0.00,0.00,0.00,1.53,-3.83,9.00,-2.50,16.38,-19.00,-0.19,-0.09,0.07,0.97,Right_Leg
6658,00:00:28,IMU3,0.00,0.00,0.00,0.34,-0.54,9.61,18.38,-11.50,-22.31,0.00,-0.03,0.87,0.50,Right_Leg
6659,00:00:28,IMU1,0.00,0.00,0.00,0.42,-5.48,8.04,14.81,17.00,-19.06,-0.26,-0.14,0.37,0.88,Right_Leg
6659,00:00:28,IMU2,0.00,0.00,0.00,1.53,-3.83,9.00,-2.50,16.38,-19.00,-0.19,-0.09,0.07,0.97,Right_Leg
6659,00:00:28,IMU3,0.00,0.00,0.00,0.34,-0.50,9.65,18.38,-11.50,-22.31,0.00,-0.03,0.87,0.50,Right_Leg
6660,00:00:28,IMU1,0.00,0.00,0.00,0.42,-5.48,8.04,14.81,17.00,-19.06,-0.26,-0.14,0.37,0.88,Right_Leg
6660,00:00:28,IMU2,0.00,0.00,0.00,1.53,-3.83,9.00,-2.50,16.38,-19.00,-0.19,-0.09,0.07,0.97,Right_Leg
6660,00:00:28,IMU3,0.00,0.00,0.00,0.34,-0.50,9.65,19.12,-11.19,-23.06,0.00,-0.03,0.87,0.50,Right_Leg
6661,00:00:28,IMU1,0.00,0.00,0.00,0.42,-5.48,8.04,14.81,17.00,-19.06,-0.26,-0.14,0.37,0.88,Right_Leg
6661,00:00:28,IMU2,0.00,0.00,0.00,1.53,-3.83,9.00,-2.50,16.38,-19.00,-0.19,-0.09,0.07,0.97,Right_Leg
6661,00:00:28,IMU3,0.00,0.00,0.00,0.34,-0.50,9.65,19.12,-11.19,-23.06,0.00,-0.03,0.87,0.50,Right_Leg
6662,00:00:28,IMU1,0.00,0.00,0.00,0.42,-5.52,8.12,14.81,17.00,-19.06,-0.26,-0.14,0.37,0.88,Right_Leg
6662,00:00:28,IMU2,0.00,0.00,0.00,1.53,-3.83,9.00,-2.50,16.38,-19.00,-0.19,-0.09,0.07,0.97,Right_Leg
6662,00:00:28,IMU3,0.00,0.00,0.00,0.34,-0.50,9.65,19.12,-11.19,-23.06,0.00,-0.03,0.87,0.50,Right_Leg
6663,00:00:28,IMU1,0.00,0.00,0.00,0.42,-5.52,8.12,14.81,17.00,-19.06,-0.26,-0.14,0.37,0.88,Right_Leg
6663,00:00:28,IMU2,0.00,0.00,0.00,1.53,-3.83,9.00,-2.50,16.38,-19.00,-0.19,-0.09,0.07,0.97,Right_Leg
6663,00:00:28,IMU3,0.00,0.00,0.00,0.34,-0.50,9.65,19.12,-11.19,-23.06,0.00,-0.03,0.87,0.50,Right_Leg
6664,00:00:28,IMU1,0.00,0.00,0.00,0.42,-5.52,8.12,15.19,18.88,-17.88,-0.26,-0.14,0.37,0.88,Right_Leg
6664,00:00:28,IMU2,0.00,0.00,0.00,1.53,-3.91,8.96,-2.50,16.38,-19.00,-0.19,-0.09,0.07,0.97,Right_Leg
6664,00:00:28,IMU3,0.00,0.00,0.00,0.34,-0.50,9.65,19.12,-11.19,-23.06,0.00,-0.03,0.87,0.50,Right_Leg
6665,00:00:28,IMU1,0.00,0.00,0.00,0.42,-5.52,8.12,15.19,18.88,-17.88,-0.26,-0.14,0.37,0.88,Right_Leg
6665,00:00:28,IMU2,0.00,0.00,0.00,1.53,-3.91,8.96,-2.19,17.50,-19.00,-0.19,-0.09,0.07,0.97,Right_Leg
6665,00:00:28,IMU3,0.00,0.00,0.00,0.34,-0.54,9.58,19.12,-11.19,-23.06,0.00,-0.03,0.87,0.50,Right_Leg
6666,00:00:28,IMU1,0.00,0.00,0.00,0.42,-5.52,8.12,15.19,18.88,-17.88,-0.26,-0.14,0.37,0.88,Right_Leg
6666,00:00:28,IMU2,0.00,0.00,0.00,1.53,-3.91,8.96,-2.19,17.50,-19.00,-0.19,-0.09,0.07,0.97,Right_Leg
6666,00:00:28,IMU3,0.00,0.00,0.00,0.34,-0.54,9.58,19.50,-12.25,-22.69,0.00,-0.03,0.87,0.50,Right_Leg
6667,00:00:28,IMU1,0.00,0.00,0.00,0.42,-5.52,8.12,15.19,18.88,-17.88,-0.26,-0.14,0.37,0.88,Right_Leg
6667,00:00:28,IMU2,0.00,0.00,0.00,1.53,-3.91,8.96,-2.19,17.50,-19.00,-0.19,-0.09,0.07,0.97,Right_Leg
6667,00:00:28,IMU3,0.00,0.00,0.00,0.34,-0.54,9.58,19.50,-12.25,-22.69,0.00,-0.03,0.87,0.50,Right_Leg
6668,00:00:28,IMU1,0.00,0.00,0.00,0.42,-5.52,8.08,15.19,18.88,-17.88,-0.26,-0.14,0.37,0.88,Right_Leg
6668,00:00:28,IMU2,0.00,0.00,0.00,1.53,-3.91,8.96,-2.19,17.50,-19.00,-0.19,-0.09,0.07,0.97,Right_Leg
6668,00:00:28,IMU3,0.00,0.00,0.00,0.34,-0.54,9.58,19.50,-12.25,-22.69,0.00,-0.03,0.87,0.50,Right_Leg
6669,00:00:28,IMU1,0.00,0.00,0.00,0.42,-5.52,8.08,15.19,18.88,-17.88,-0.26,-0.14,0.37,0.88,Right_Leg
6669,00:00:28,IMU2,0.00,0.00,0.00,1.53,-3.91,8.96,-2.19,17.50,-19.00,-0.19,-0.09,0.07,0.97,Right_Leg
6669,00:00:28,IMU3,0.00,0.00,0.00,0.34,-0.54,9.58,19.50,-12.25,-22.69,0.00,-0.03,0.87,0.50,Right_Leg
6670,00:00:29,IMU1,0.00,0.00,0.00,0.42,-5.52,8.08,13.69,16.62,-17.44,-0.26,-0.14,0.37,0.88,Right_Leg
6670,00:00:29,IMU2,0.00,0.00,0.00,1.53,-3.87,8.96,-2.19,17.50,-19.00,-0.19,-0.09,0.07,0.97,Right_Leg
6670,00:00:29,IMU3,0.00,0.00,0.00,0.34,-0.54,9.58,19.50,-12.25,-22.69,0.00,-0.03,0.87,0.50,Right_Leg
6671,00:00:29,IMU1,0.00,0.00,0.00,0.42,-5.52,8.08,13.69,16.62,-17.44,-0.26,-0.14,0.37,0.88,Right_Leg
6671,00:00:29,IMU2,0.00,0.00,0.00,1.53,-3.87,8.96,-2.19,17.50,-19.00,-0.19,-0.09,0.07,0.97,Right_Leg
6671,00:00:29,IMU3,0.00,0.00,0.00,0.34,-0.54,9.58,19.50,-12.25,-22.69,0.00,-0.03,0.87,0.50,Right_Leg
6672,00:00:29,IMU1,0.00,0.00,0.00,0.42,-5.52,8.08,13.69,16.62,-17.44,-0.26,-0.14,0.37,0.88,Right_Leg
6672,00:00:29,IMU2,0.00,0.00,0.00,1.53,-3.87,8.96,-2.50,17.50,-19.38,-0.19,-0.09,0.07,0.97,Right_Leg
6672,00:00:29,IMU3,0.00,0.00,0.00,0.34,-0.54,9.58,19.50,-12.25,-22.69,0.00,-0.03,0.87,0.50,Right_Leg
6673,00:00:29,IMU1,0.00,0.00,0.00,0.42,-5.52,8.08,13.69,16.62,-17.44,-0.26,-0.14,0.37,0.88,Right_Leg
6673,00:00:29,IMU2,0.00,0.00,0.00,1.53,-3.87,8.96,-2.50,17.50,-19.38,-0.19,-0.09,0.07,0.97,Right_Leg
6673,00:00:29,IMU3,0.00,0.00,0.00,0.30,-0.57,9.61,19.50,-12.25,-22.69,0.00,-0.03,0.87,0.50,Right_Leg
6674,00:00:29,IMU1,0.00,0.00,0.00,0.42,-5.52,8.08,13.69,16.62,-17.44,-0.26,-0.14,0.37,0.88,Right_Leg
6674,00:00:29,IMU2,0.00,0.00,0.00,1.53,-3.87,8.96,-2.50,17.50,-19.38,-0.19,-0.09,0.07,0.97,Right_Leg
6674,00:00:29,IMU3,0.00,0.00,0.00,0.30,-0.57,9.61,18.38,-11.88,-23.06,0.00,-0.03,0.87,0.50,Right_Leg
6675,00:00:29,IMU1,0.00,0.00,0.00,0.42,-5.52,8.08,13.69,16.62,-17.44,-0.26,-0.14,0.37,0.88,Right_Leg
6675,00:00:29,IMU2,0.00,0.00,0.00,1.53,-3.87,8.96,-2.50,17.50,-19.38,-0.19,-0.09,0.07,0.97,Right_Leg
6675,00:00:29,IMU3,0.00,0.00,0.00,0.30,-0.57,9.61,18.38,-11.88,-23.06,0.00,-0.03,0.87,0.50,Right_Leg
6676,00:00:29,IMU1,0.00,0.00,0.00,0.42,-5.52,8.08,13.69,16.62,-17.44,-0.26,-0.14,0.37,0.88,Right_Leg
6676,00:00:29,IMU2,0.00,0.00,0.00,1.53,-3.87,8.96,-2.50,17.50,-19.38,-0.19,-0.09,0.07,0.97,Right_Leg
6676,00:00:29,IMU3,0.00,0.00,0.00,0.30,-0.57,9.61,18.38,-11.88,-23.06,0.00,-0.03,0.87,0.50,Right_Leg
6677,00:00:29,IMU1,0.00,0.00,0.00,0.42,-5.52,8.08,13.69,16.62,-17.44,-0.26,-0.14,0.37,0.88,Right_Leg
6677,00:00:29,IMU2,0.00,0.00,0.00,1.53,-3.87,8.96,-2.50,17.50,-19.38,-0.19,-0.09,0.07,0.97,Right_Leg
6677,00:00:29,IMU3,0.00,0.00,0.00,0.30,-0.57,9.61,18.38,-11.88,-23.06,0.00,-0.03,0.87,0.50,Right_Leg
6678,00:00:29,IMU1,0.00,0.00,0.00,0.42,-5.52,8.08,13.69,16.62,-17.44,-0.26,-0.14,0.37,0.88,Right_Leg
6678,00:00:29,IMU2,0.00,0.00,0.00,1.53,-3.83,9.00,-2.50,17.50,-19.38,-0.19,-0.09,0.07,0.97,Right_Leg
6678,00:00:29,IMU3,0.00,0.00,0.00,0.30,-0.57,9.61,18.38,-11.88,-23.06,0.00,-0.03,0.87,0.50,Right_Leg
6679,00:00:29,IMU1,0.00,0.00,0.00,0.42,-5.52,8.08,13.69,16.62,-17.44,-0.26,-0.14,0.37,0.88,Right_Leg
6679,00:00:29,IMU2,0.00,0.00,0.00,1.53,-3.83,9.00,-2.50,17.50,-19.38,-0.19,-0.09,0.07,0.97,Right_Leg
6679,00:00:29,IMU3,0.00,0.00,0.00,0.34,-0.54,9.61,18.38,-11.88,-23.06,0.00,-0.03,0.87,0.50,Right_Leg
6680,00:00:29,IMU1,0.00,0.00,0.00,0.38,-5.52,8.12,13.69,16.62,-17.44,-0.26,-0.14,0.37,0.88,Right_Leg
6680,00:00:29,IMU2,0.00,0.00,0.00,1.53,-3.83,9.00,-1.81,16.75,-18.62,-0.19,-0.09,0.07,0.97,Right_Leg
6680,00:00:29,IMU3,0.00,0.00,0.00,0.34,-0.54,9.61,18.38,-11.88,-23.06,0.00,-0.03,0.87,0.50,Right_Leg
6681,00:00:29,IMU1,0.00,0.00,0.00,0.38,-5.52,8.12,14.81,17.75,-18.69,-0.26,-0.14,0.37,0.88,Right_Leg
6681,00:00:29,IMU2,0.00,0.00,0.00,1.53,-3.83,9.00,-1.81,16.75,-18.62,-0.19,-0.09,0.07,0.97,Right_Leg
6681,00:00:29,IMU3,0.00,0.00,0.00,0.34,-0.54,9.61,16.94,-10.81,-23.50,0.00,-0.03,0.87,0.50,Right_Leg
6682,00:00:29,IMU1,0.00,0.00,0.00,0.38,-5.52,8.12,14.81,17.75,-18.69,-0.26,-0.14,0.37,0.88,Right_Leg
6682,00:00:29,IMU2,0.00,0.00,0.00,1.53,-3.83,9.00,-1.81,16.75,-18.62,-0.19,-0.09,0.07,0.97,Right_Leg
6682,00:00:29,IMU3,0.00,0.00,0.00,0.34,-0.54,9.61,16.94,-10.81,-23.50,0.00,-0.03,0.87,0.50,Right_Leg
6683,00:00:29,IMU1,0.00,0.00,0.00,0.38,-5.52,8.12,14.81,17.75,-18.69,-0.26,-0.14,0.37,0.88,Right_Leg
6683,00:00:29,IMU2,0.00,0.00,0.00,1.53,-3.83,9.00,-1.81,16.75,-18.62,-0.19,-0.09,0.07,0.97,Right_Leg
6683,00:00:29,IMU3,0.00,0.00,0.00,0.34,-0.54,9.61,16.94,-10.81,-23.50,0.00,-0.03,0.87,0.50,Right_Leg
6684,00:00:29,IMU1,0.00,0.00,0.00,0.38,-5.52,8.12,14.81,17.75,-18.69,-0.26,-0.14,0.37,0.88,Right_Leg
6684,00:00:29,IMU2,0.00,0.00,0.00,1.57,-3.87,9.08,-1.81,16.75,-18.62,-0.19,-0.09,0.07,0.97,Right_Leg
6684,00:00:29,IMU3,0.00,0.00,0.00,0.34,-0.54,9.61,16.94,-10.81,-23.50,0.00,-0.03,0.87,0.50,Right_Leg
6685,00:00:29,IMU1,0.00,0.00,0.00,0.38,-5.52,8.12,14.81,17.75,-18.69,-0.26,-0.14,0.37,0.88,Right_Leg
6685,00:00:29,IMU2,0.00,0.00,0.00,1.57,-3.87,9.08,-1.81,16.75,-18.62,-0.19,-0.09,0.07,0.97,Right_Leg
6685,00:00:29,IMU3,0.00,0.00,0.00,0.34,-0.57,9.65,16.94,-10.81,-23.50,0.00,-0.03,0.87,0.50,Right_Leg
6686,00:00:29,IMU1,0.00,0.00,0.00,0.38,-5.52,8.12,14.81,17.75,-18.69,-0.26,-0.14,0.37,0.88,Right_Leg
6686,00:00:29,IMU2,0.00,0.00,0.00,1.57,-3.87,9.08,-2.50,16.38,-19.38,-0.19,-0.09,0.07,0.97,Right_Leg
6686,00:00:29,IMU3,0.00,0.00,0.00,0.34,-0.57,9.65,17.31,-12.25,-23.06,0.00,-0.03,0.87,0.50,Right_Leg
6687,00:00:29,IMU2,0.00,0.00,0.00,1.57,-3.87,9.08,-2.50,16.38,-19.38,-0.19,-0.09,0.07,0.97,Right_Leg
6687,00:00:29,IMU3,0.00,0.00,0.00,0.34,-0.57,9.65,17.31,-12.25,-23.06,0.00,-0.03,0.87,0.50,Right_Leg
6688,00:00:29,IMU1,0.00,0.00,0.00,0.42,-5.55,8.12,14.81,17.75,-18.69,-0.26,-0.14,0.37,0.88,Right_Leg
6688,00:00:29,IMU2,0.00,0.00,0.00,1.57,-3.87,9.08,-2.50,16.38,-19.38,-0.19,-0.09,0.07,0.97,Right_Leg
6688,00:00:29,IMU3,0.00,0.00,0.00,0.34,-0.57,9.65,17.31,-12.25,-23.06,0.00,-0.03,0.87,0.50,Right_Leg
6689,00:00:29,IMU1,0.00,0.00,0.00,0.42,-5.55,8.12,14.81,17.75,-18.69,-0.26,-0.14,0.37,0.88,Right_Leg
6689,00:00:29,IMU2,0.00,0.00,0.00,1.57,-3.87,9.08,-2.50,16.38,-19.38,-0.19,-0.09,0.07,0.97,Right_Leg
6689,00:00:29,IMU3,0.00,0.00,0.00,0.34,-0.57,9.65,17.31,-12.25,-23.06,0.00,-0.03,0.87,0.50,Right_Leg
6690,00:00:29,IMU1,0.00,0.00,0.00,0.42,-5.55,8.12,14.81,17.75,-18.69,-0.26,-0.14,0.37,0.88,Right_Leg
6690,00:00:29,IMU2,0.00,0.00,0.00,1.57,-3.87,9.08,-2.50,16.38,-19.38,-0.19,-0.09,0.07,0.97,Right_Leg
6690,00:00:29,IMU3,0.00,0.00,0.00,0.34,-0.57,9.65,17.31,-12.25,-23.06,0.00,-0.03,0.87,0.50,Right_Leg
6691,00:00:29,IMU1,0.00,0.00,0.00,0.42,-5.55,8.12,14.81,17.75,-18.69,-0.26,-0.14,0.37,0.88,Right_Leg
6691,00:00:29,IMU2,0.00,0.00,0.00,1.57,-3.87,9.08,-2.50,16.38,-19.38,-0.19,-0.09,0.07,0.97,Right_Leg
6691,00:00:29,IMU3,0.00,0.00,0.00,0.34,-0.57,9.65,17.31,-12.25,-23.06,0.00,-0.03,0.87,0.50,Right_Leg
6692,00:00:29,IMU1,0.00,0.00,0.00,0.46,-5.52,8.12,14.81,17.75,-18.69,-0.26,-0.14,0.37,0.88,Right_Leg
6692,00:00:29,IMU2,0.00,0.00,0.00,1.57,-3.87,9.08,-2.50,16.38,-19.38,-0.19,-0.09,0.07,0.97,Right_Leg
6692,00:00:29,IMU3,0.00,0.00,0.00,0.34,-0.57,9.65,17.31,-12.25,-23.06,0.00,-0.03,0.87,0.50,Right_Leg
6693,00:00:29,IMU1,0.00,0.00,0.00,0.46,-5.52,8.12,15.19,19.62,-18.25,-0.26,-0.14,0.37,0.88,Right_Leg
6693,00:00:29,IMU2,0.00,0.00,0.00,1.57,-3.87,9.08,-2.50,16.38,-19.38,-0.19,-0.09,0.07,0.97,Right_Leg
6693,00:00:29,IMU3,0.00,0.00,0.00,0.34,-0.57,9.65,17.31,-12.25,-23.06,0.00,-0.03,0.87,0.50,Right_Leg
6694,00:00:29,IMU1,0.00,0.00,0.00,0.46,-5.52,8.12,15.19,19.62,-18.25,-0.26,-0.14,0.37,0.88,Right_Leg
6694,00:00:29,IMU2,0.00,0.00,0.00,1.49,-3.91,9.00,-2.50,16.38,-19.38,-0.19,-0.09,0.07,0.97,Right_Leg
6694,00:00:29,IMU3,0.00,0.00,0.00,0.34,-0.57,9.65,17.31,-12.25,-23.06,0.00,-0.03,0.87,0.50,Right_Leg
6695,00:00:29,IMU1,0.00,0.00,0.00,0.46,-5.52,8.12,15.19,19.62,-18.25,-0.26,-0.14,0.37,0.88,Right_Leg
6695,00:00:29,IMU2,0.00,0.00,0.00,1.49,-3.91,9.00,-2.88,16.38,-18.62,-0.19,-0.09,0.07,0.97,Right_Leg
6695,00:00:29,IMU3,0.00,0.00,0.00,0.34,-0.57,9.65,17.31,-12.25,-23.06,0.00,-0.03,0.87,0.50,Right_Leg
6696,00:00:29,IMU1,0.00,0.00,0.00,0.46,-5.52,8.12,15.19,19.62,-18.25,-0.26,-0.14,0.37,0.88,Right_Leg
6696,00:00:29,IMU2,0.00,0.00,0.00,1.49,-3.91,9.00,-2.88,16.38,-18.62,-0.19,-0.09,0.07,0.97,Right_Leg
6696,00:00:29,IMU3,0.00,0.00,0.00,0.30,-0.54,9.65,17.31,-12.25,-23.06,0.00,-0.03,0.87,0.50,Right_Leg
6697,00:00:29,IMU1,0.00,0.00,0.00,0.46,-5.52,8.12,15.19,19.62,-18.25,-0.26,-0.14,0.37,0.88,Right_Leg
6697,00:00:29,IMU2,0.00,0.00,0.00,1.49,-3.91,9.00,-2.88,16.38,-18.62,-0.19,-0.09,0.07,0.97,Right_Leg
6697,00:00:29,IMU3,0.00,0.00,0.00,0.30,-0.54,9.65,17.31,-12.25,-23.06,0.00,-0.03,0.87,0.50,Right_Leg
6698,00:00:29,IMU1,0.00,0.00,0.00,0.46,-5.52,8.12,15.19,19.62,-18.25,-0.26,-0.14,0.37,0.88,Right_Leg
6698,00:00:29,IMU2,0.00,0.00,0.00,1.49,-3.91,9.00,-2.88,16.38,-18.62,-0.19,-0.09,0.07,0.97,Right_Leg
6698,00:00:29,IMU3,0.00,0.00,0.00,0.30,-0.54,9.65,17.31,-12.25,-23.06,0.00,-0.03,0.87,0.50,Right_Leg
6699,00:00:29,IMU1,0.00,0.00,0.00,0.46,-5.48,8.12,15.19,19.62,-18.25,-0.26,-0.14,0.37,0.88,Right_Leg
6699,00:00:29,IMU2,0.00,0.00,0.00,1.49,-3.91,9.00,-2.88,16.38,-18.62,-0.19,-0.09,0.07,0.97,Right_Leg
6699,00:00:29,IMU3,0.00,0.00,0.00,0.30,-0.54,9.65,17.31,-12.25,-23.06,0.00,-0.03,0.87,0.50,Right_Leg
6700,00:00:29,IMU1,0.00,0.00,0.00,0.46,-5.48,8.12,13.69,17.00,-20.69,-0.26,-0.14,0.37,0.88,Right_Leg
6700,00:00:29,IMU2,0.00,0.00,0.00,1.49,-3.91,9.00,-2.88,16.38,-18.62,-0.19,-0.09,0.07,0.97,Right_Leg
6700,00:00:29,IMU3,0.00,0.00,0.00,0.34,-0.54,9.61,17.31,-12.25,-23.06,0.00,-0.03,0.87,0.50,Right_Leg
6701,00:00:29,IMU1,0.00,0.00,0.00,0.46,-5.48,8.12,13.69,17.00,-20.69,-0.26,-0.14,0.37,0.88,Right_Leg
6701,00:00:29,IMU2,0.00,0.00,0.00,1.49,-3.91,9.00,-2.88,16.38,-18.62,-0.19,-0.09,0.07,0.97,Right_Leg
6701,00:00:29,IMU3,0.00,0.00,0.00,0.34,-0.54,9.61,17.69,-11.88,-22.31,0.00,-0.03,0.87,0.50,Right_Leg
6702,00:00:29,IMU1,0.00,0.00,0.00,0.46,-5.48,8.12,13.69,17.00,-20.69,-0.26,-0.14,0.37,0.88,Right_Leg
6702,00:00:29,IMU2,0.00,0.00,0.00,1.49,-3.91,9.00,-2.88,16.38,-18.62,-0.19,-0.09,0.07,0.97,Right_Leg
6702,00:00:29,IMU3,0.00,0.00,0.00,0.34,-0.54,9.61,17.69,-11.88,-22.31,0.00,-0.03,0.87,0.50,Right_Leg
6703,00:00:29,IMU1,0.00,0.00,0.00,0.46,-5.48,8.12,13.69,17.00,-20.69,-0.26,-0.14,0.37,0.88,Right_Leg
6703,00:00:29,IMU2,0.00,0.00,0.00,1.49,-3.91,9.00,-2.88,16.38,-18.62,-0.19,-0.09,0.07,0.97,Right_Leg
6703,00:00:29,IMU3,0.00,0.00,0.00,0.34,-0.54,9.61,17.69,-11.88,-22.31,0.00,-0.03,0.87,0.50,Right_Leg
6704,00:00:29,IMU1,0.00,0.00,0.00,0.46,-5.48,8.12,13.69,17.00,-20.69,-0.26,-0.14,0.37,0.88,Right_Leg
6704,00:00:29,IMU2,0.00,0.00,0.00,1.53,-3.91,9.00,-2.88,16.38,-18.62,-0.19,-0.09,0.07,0.97,Right_Leg
6704,00:00:29,IMU3,0.00,0.00,0.00,0.34,-0.54,9.61,17.69,-11.88,-22.31,0.00,-0.03,0.87,0.50,Right_Leg
6705,00:00:29,IMU1,0.00,0.00,0.00,0.46,-5.48,8.12,13.69,17.00,-20.69,-0.26,-0.14,0.37,0.88,Right_Leg
6705,00:00:29,IMU2,0.00,0.00,0.00,1.53,-3.91,9.00,-2.88,16.38,-18.62,-0.19,-0.09,0.07,0.97,Right_Leg
6705,00:00:29,IMU3,0.00,0.00,0.00,0.34,-0.54,9.61,17.69,-11.88,-22.31,0.00,-0.03,0.87,0.50,Right_Leg
6706,00:00:29,IMU1,0.00,0.00,0.00,0.46,-5.48,8.12,13.69,16.62,-18.25,-0.26,-0.14,0.37,0.88,Right_Leg
6706,00:00:29,IMU2,0.00,0.00,0.00,1.53,-3.91,9.00,-2.50,15.69,-16.62,-0.19,-0.09,0.07,0.97,Right_Leg
6706,00:00:29,IMU3,0.00,0.00,0.00,0.34,-0.54,9.61,17.69,-11.88,-22.31,0.00,-0.03,0.87,0.50,Right_Leg
