Count,Timestamp,IMU,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,QuatX,QuatY,QuatZ,QuatW,DeviceName
31593,00:02:25,IMU4,0.00,0.00,0.00,-0.11,6.26,7.37,32.69,-13.38,-33.06,0.21,0.27,0.73,0.58,Right_Leg
31593,00:02:25,IMU5,-0.00,0.00,0.00,0.30,-2.80,9.27,2.12,-26.06,-7.94,0.01,-0.15,0.99,0.07,Right_Leg
31593,00:02:25,IMU6,0.00,0.00,0.00,1.30,-0.11,9.43,9.69,-19.81,-10.81,0.06,-0.03,0.95,0.30,Right_Leg
31594,00:02:25,IMU4,0.00,0.00,0.00,-0.11,6.26,7.37,31.56,-15.19,-34.31,0.21,0.27,0.73,0.58,Right_Leg
31594,00:02:25,IMU5,0.00,0.00,0.00,0.30,-2.80,9.27,2.12,-26.06,-7.94,0.01,-0.15,0.99,0.07,Right_Leg
31594,00:02:25,IMU6,0.00,0.00,0.00,1.30,-0.11,9.43,9.69,-19.81,-10.81,0.06,-0.03,0.95,0.30,Right_Leg
31595,00:02:25,IMU4,0.00,0.00,0.00,-0.11,6.26,7.37,31.56,-15.19,-34.31,0.21,0.27,0.73,0.58,Right_Leg
31595,00:02:25,IMU5,0.00,0.00,0.00,0.30,-2.80,9.27,2.12,-26.06,-7.94,0.01,-0.15,0.99,0.07,Right_Leg
31595,00:02:25,IMU6,0.00,0.00,0.00,1.34,-0.11,9.46,9.69,-19.81,-10.81,0.06,-0.03,0.95,0.30,Right_Leg
31596,00:02:25,IMU4,0.00,0.00,0.00,-0.11,6.26,7.37,31.56,-15.19,-34.31,0.21,0.27,0.73,0.58,Right_Leg
31596,00:02:25,IMU5,0.01,0.00,0.01,0.30,-2.80,9.27,2.12,-26.06,-7.94,0.01,-0.15,0.99,0.07,Right_Leg
31596,00:02:25,IMU6,0.00,0.00,0.00,1.34,-0.11,9.46,9.69,-19.81,-10.81,0.06,-0.03,0.95,0.30,Right_Leg
31597,00:02:25,IMU4,0.00,0.00,0.00,-0.07,6.26,7.33,31.56,-15.19,-34.31,0.21,0.27,0.73,0.58,Right_Leg
31597,00:02:25,IMU5,0.01,0.00,0.01,0.30,-2.80,9.27,2.12,-26.06,-7.94,0.01,-0.15,0.99,0.07,Right_Leg
31597,00:02:25,IMU6,0.00,0.00,0.00,1.34,-0.11,9.46,8.94,-19.06,-9.25,0.06,-0.03,0.95,0.30,Right_Leg
31598,00:02:25,IMU4,0.00,0.00,0.00,-0.07,6.26,7.33,32.31,-12.62,-32.69,0.21,0.27,0.73,0.58,Right_Leg
31598,00:02:25,IMU5,0.00,0.00,0.00,0.30,-2.80,9.27,2.12,-26.06,-7.94,0.01,-0.15,0.99,0.07,Right_Leg
31598,00:02:25,IMU6,0.00,0.00,0.00,1.34,-0.11,9.46,8.94,-19.06,-9.25,0.06,-0.03,0.95,0.30,Right_Leg
31599,00:02:25,IMU4,0.00,0.00,0.00,-0.07,6.26,7.33,32.31,-12.62,-32.69,0.21,0.27,0.73,0.58,Right_Leg
31599,00:02:25,IMU5,0.00,0.00,0.00,0.30,-2.80,9.27,2.12,-26.06,-7.94,0.01,-0.15,0.99,0.07,Right_Leg
31599,00:02:25,IMU6,0.00,0.00,0.00,1.34,-0.11,9.46,8.94,-19.06,-9.25,0.06,-0.03,0.95,0.30,Right_Leg
31600,00:02:25,IMU4,0.00,0.00,0.00,-0.07,6.26,7.33,32.31,-12.62,-32.69,0.21,0.27,0.73,0.58,Right_Leg
31600,00:02:25,IMU5,0.00,0.00,0.00,0.30,-2.84,9.30,2.12,-26.06,-7.94,0.01,-0.15,0.99,0.07,Right_Leg
31600,00:02:25,IMU6,0.00,0.00,0.00,1.34,-0.11,9.46,8.94,-19.06,-9.25,0.06,-0.03,0.95,0.30,Right_Leg
31601,00:02:25,IMU4,0.00,0.00,0.00,-0.07,6.26,7.33,32.31,-12.62,-32.69,0.21,0.27,0.73,0.58,Right_Leg
31601,00:02:25,IMU5,0.00,0.00,0.00,0.30,-2.84,9.30,2.12,-26.06,-7.94,0.01,-0.15,0.99,0.07,Right_Leg
31601,00:02:25,IMU6,0.00,0.00,0.00,1.34,-0.11,9.46,8.94,-19.06,-9.25,0.06,-0.03,0.95,0.30,Right_Leg
31602,00:02:25,IMU4,0.00,0.00,0.00,-0.07,6.26,7.33,32.31,-12.62,-32.69,0.21,0.27,0.73,0.58,Right_Leg
31602,00:02:25,IMU5,0.00,0.00,0.00,0.30,-2.84,9.30,1.06,-25.31,-5.94,0.01,-0.15,0.99,0.07,Right_Leg
31602,00:02:25,IMU6,0.00,0.00,0.00,1.34,-0.11,9.46,8.94,-19.06,-9.25,0.06,-0.03,0.95,0.30,Right_Leg
31603,00:02:25,IMU4,0.00,0.00,0.00,-0.15,6.26,7.41,32.31,-12.62,-32.69,0.21,0.27,0.73,0.58,Right_Leg
31603,00:02:25,IMU5,0.00,0.00,0.00,0.30,-2.84,9.30,1.06,-25.31,-5.94,0.01,-0.15,0.99,0.07,Right_Leg
31603,00:02:25,IMU6,0.00,0.00,0.00,1.34,-0.11,9.50,8.94,-19.06,-9.25,0.06,-0.03,0.95,0.30,Right_Leg
31604,00:02:25,IMU4,0.00,0.00,0.00,-0.15,6.26,7.41,32.31,-12.62,-32.69,0.21,0.27,0.73,0.58,Right_Leg
31604,00:02:25,IMU5,0.00,0.00,0.00,0.30,-2.84,9.30,1.06,-25.31,-5.94,0.01,-0.15,0.99,0.07,Right_Leg
31604,00:02:25,IMU6,0.00,0.00,0.00,1.34,-0.11,9.50,8.19,-17.56,-8.88,0.06,-0.03,0.95,0.30,Right_Leg
31605,00:02:25,IMU4,0.00,0.00,0.00,-0.15,6.26,7.41,31.56,-13.38,-33.06,0.21,0.27,0.73,0.58,Right_Leg
31605,00:02:25,IMU5,0.00,0.00,0.00,0.30,-2.84,9.30,1.06,-25.31,-5.94,0.01,-0.15,0.99,0.07,Right_Leg
31605,00:02:25,IMU6,0.00,0.00,0.00,1.34,-0.11,9.50,8.19,-17.56,-8.88,0.06,-0.03,0.95,0.30,Right_Leg
31606,00:02:25,IMU4,0.00,0.00,0.00,-0.15,6.26,7.41,31.56,-13.38,-33.06,0.21,0.27,0.73,0.58,Right_Leg
31606,00:02:25,IMU5,0.00,0.00,0.00,0.30,-2.84,9.30,1.06,-25.31,-5.94,0.01,-0.15,0.99,0.07,Right_Leg
31606,00:02:25,IMU6,0.00,0.00,0.00,1.34,-0.11,9.50,8.19,-17.56,-8.88,0.06,-0.03,0.95,0.30,Right_Leg
31607,00:02:25,IMU4,0.00,0.00,0.00,-0.15,6.26,7.41,31.56,-13.38,-33.06,0.21,0.27,0.73,0.58,Right_Leg
31607,00:02:25,IMU5,0.00,0.00,0.00,0.30,-2.84,9.30,1.06,-25.31,-5.94,0.01,-0.15,0.99,0.07,Right_Leg
31607,00:02:25,IMU6,0.00,0.00,0.00,1.34,-0.11,9.50,8.19,-17.56,-8.88,0.06,-0.03,0.95,0.30,Right_Leg
31608,00:02:25,IMU4,0.00,0.00,0.00,-0.15,6.26,7.41,31.56,-13.38,-33.06,0.21,0.27,0.73,0.58,Right_Leg
31608,00:02:25,IMU5,0.00,0.00,0.00,0.30,-2.84,9.30,1.06,-25.31,-5.94,0.01,-0.15,0.99,0.07,Right_Leg
31608,00:02:25,IMU6,0.00,0.00,0.00,1.34,-0.11,9.50,8.19,-17.56,-8.88,0.06,-0.03,0.95,0.30,Right_Leg
31609,00:02:25,IMU4,0.00,0.00,0.00,-0.15,6.26,7.41,31.56,-13.38,-33.06,0.21,0.27,0.73,0.58,Right_Leg
31609,00:02:25,IMU5,0.00,0.00,0.00,0.30,-2.84,9.30,1.06,-25.31,-5.94,0.01,-0.15,0.99,0.07,Right_Leg
31609,00:02:25,IMU6,0.00,0.00,0.00,1.34,-0.11,9.50,8.19,-17.56,-8.88,0.06,-0.03,0.95,0.30,Right_Leg
31610,00:02:25,IMU4,0.00,0.00,0.00,-0.15,6.26,7.41,31.56,-13.38,-33.06,0.21,0.27,0.73,0.58,Right_Leg
31610,00:02:25,IMU5,0.00,0.00,0.00,0.30,-2.84,9.30,1.06,-25.31,-5.94,0.01,-0.15,0.99,0.07,Right_Leg
31610,00:02:25,IMU6,0.00,0.00,0.00,1.34,-0.11,9.50,8.19,-17.56,-8.88,0.06,-0.03,0.95,0.30,Right_Leg
31611,00:02:25,IMU4,0.00,0.00,0.00,-0.15,6.26,7.41,31.56,-13.38,-33.06,0.21,0.27,0.73,0.58,Right_Leg
31611,00:02:25,IMU5,0.00,0.00,0.00,0.30,-2.84,9.30,1.06,-25.31,-5.94,0.01,-0.15,0.99,0.07,Right_Leg
31611,00:02:25,IMU6,0.00,0.00,0.00,1.34,-0.11,9.50,8.19,-17.56,-8.88,0.06,-0.03,0.95,0.30,Right_Leg
31612,00:02:25,IMU4,0.00,0.00,0.00,-0.15,6.26,7.41,31.56,-13.38,-33.06,0.21,0.27,0.73,0.58,Right_Leg
31612,00:02:25,IMU5,0.00,0.00,0.00,0.30,-2.84,9.30,1.06,-25.31,-5.94,0.01,-0.15,0.99,0.07,Right_Leg
31612,00:02:25,IMU6,0.00,0.00,0.00,1.34,-0.11,9.50,8.19,-17.56,-8.88,0.06,-0.03,0.95,0.30,Right_Leg
31613,00:02:25,IMU4,0.00,0.00,0.00,-0.15,6.26,7.41,31.56,-13.38,-33.06,0.21,0.27,0.73,0.58,Right_Leg
31613,00:02:25,IMU5,0.00,0.00,0.00,0.30,-2.84,9.30,1.06,-25.31,-5.94,0.01,-0.15,0.99,0.07,Right_Leg
31613,00:02:25,IMU6,0.00,0.00,0.00,1.34,-0.11,9.50,8.19,-17.56,-8.88,0.06,-0.03,0.95,0.30,Right_Leg
31614,00:02:25,IMU4,0.00,0.00,0.00,-0.15,6.26,7.41,31.56,-13.38,-33.06,0.21,0.27,0.73,0.58,Right_Leg
57625,00:04:20,IMU1,0.00,0.00,0.00,0.42,-6.66,7.17,-2.19,25.12,-28.25,-0.37,-0.03,0.01,0.93,Left_Leg
57625,00:04:20,IMU2,0.00,0.00,0.00,6.47,-3.71,7.05,-31.62,27.25,-26.00,-0.26,-0.30,-0.19,0.90,Left_Leg
57625,00:04:20,IMU3,0.00,0.00,0.00,-0.27,-0.50,9.58,13.69,-10.44,-26.94,-0.03,-0.02,0.90,0.44,Left_Leg
57626,00:04:20,IMU1,0.00,0.00,0.00,0.42,-6.66,7.17,-2.19,25.12,-28.25,-0.37,-0.03,0.01,0.93,Left_Leg
57626,00:04:20,IMU2,0.00,0.00,0.00,6.47,-3.71,7.05,-31.62,27.25,-26.00,-0.26,-0.30,-0.19,0.90,Left_Leg
57626,00:04:20,IMU3,0.00,0.00,0.00,-0.27,-0.50,9.58,13.69,-10.44,-26.94,-0.03,-0.02,0.90,0.44,Left_Leg
57627,00:04:20,IMU1,0.00,0.00,0.00,0.42,-6.66,7.17,-2.19,25.12,-28.25,-0.37,-0.03,0.01,0.93,Left_Leg
57627,00:04:20,IMU2,0.00,0.00,0.00,6.47,-3.71,7.05,-31.62,27.25,-26.00,-0.26,-0.30,-0.19,0.90,Left_Leg
57627,00:04:20,IMU3,0.01,0.00,0.00,-0.27,-0.50,9.58,13.69,-10.44,-26.94,-0.03,-0.02,0.90,0.44,Left_Leg
57628,00:04:20,IMU1,0.00,0.00,0.00,0.42,-6.66,7.17,-2.19,25.12,-28.25,-0.37,-0.03,0.01,0.93,Left_Leg
57628,00:04:20,IMU2,0.00,0.00,0.00,6.47,-3.71,7.05,-31.62,27.25,-26.00,-0.26,-0.30,-0.19,0.90,Left_Leg
57628,00:04:20,IMU3,0.01,0.00,0.00,-0.27,-0.50,9.58,13.69,-10.44,-26.94,-0.03,-0.02,0.90,0.44,Left_Leg
57629,00:04:20,IMU1,0.00,0.00,0.00,0.42,-6.66,7.17,-2.19,25.12,-28.25,-0.37,-0.03,0.01,0.93,Left_Leg
57629,00:04:20,IMU2,0.00,0.00,0.00,6.47,-3.71,7.05,-31.62,27.25,-26.00,-0.26,-0.30,-0.19,0.90,Left_Leg
57629,00:04:20,IMU3,0.01,0.00,0.00,-0.34,-0.54,9.58,13.69,-10.44,-26.94,-0.03,-0.02,0.90,0.44,Left_Leg
57630,00:04:20,IMU1,0.00,0.00,0.00,0.42,-6.74,7.17,-2.19,25.12,-28.25,-0.37,-0.03,0.01,0.93,Left_Leg
57630,00:04:20,IMU2,0.00,0.00,0.00,6.47,-3.64,7.05,-31.62,27.25,-26.00,-0.26,-0.30,-0.19,0.90,Left_Leg
57630,00:04:20,IMU3,0.01,0.00,0.00,-0.34,-0.54,9.58,12.94,-10.44,-27.69,-0.03,-0.02,0.90,0.44,Left_Leg
57631,00:04:20,IMU1,0.00,0.00,0.00,0.42,-6.74,7.17,-2.19,22.50,-27.44,-0.37,-0.03,0.01,0.93,Left_Leg
57631,00:04:20,IMU2,0.00,0.00,0.00,6.47,-3.64,7.05,-32.38,28.00,-25.25,-0.26,-0.30,-0.19,0.90,Left_Leg
57631,00:04:20,IMU3,0.00,0.00,0.00,-0.34,-0.54,9.58,12.94,-10.44,-27.69,-0.03,-0.02,0.90,0.44,Left_Leg
57632,00:04:20,IMU1,0.00,0.00,0.00,0.42,-6.74,7.17,-2.19,22.50,-27.44,-0.37,-0.03,0.01,0.93,Left_Leg
57632,00:04:20,IMU2,0.00,0.00,0.00,6.47,-3.64,7.05,-32.38,28.00,-25.25,-0.26,-0.30,-0.19,0.90,Left_Leg
57632,00:04:20,IMU3,0.00,0.00,0.00,-0.34,-0.54,9.58,12.94,-10.44,-27.69,-0.03,-0.02,0.90,0.44,Left_Leg
57633,00:04:20,IMU1,0.00,0.00,0.00,0.42,-6.74,7.17,-2.19,22.50,-27.44,-0.37,-0.03,0.01,0.93,Left_Leg
57633,00:04:20,IMU2,0.00,0.00,0.00,6.47,-3.64,7.05,-32.38,28.00,-25.25,-0.26,-0.30,-0.19,0.90,Left_Leg
57633,00:04:20,IMU3,0.00,0.00,0.00,-0.34,-0.54,9.58,12.94,-10.44,-27.69,-0.03,-0.02,0.90,0.44,Left_Leg
57634,00:04:20,IMU1,0.00,0.00,0.00,0.42,-6.74,7.17,-2.19,22.50,-27.44,-0.37,-0.03,0.01,0.93,Left_Leg
57634,00:04:20,IMU2,0.00,0.00,0.00,6.47,-3.64,7.05,-32.38,28.00,-25.25,-0.26,-0.30,-0.19,0.90,Left_Leg
57634,00:04:20,IMU3,0.00,0.00,0.00,-0.34,-0.54,9.58,12.94,-10.44,-27.69,-0.03,-0.02,0.90,0.44,Left_Leg
57635,00:04:20,IMU1,0.00,0.00,0.00,0.42,-6.74,7.17,-2.19,22.50,-27.44,-0.37,-0.03,0.01,0.93,Left_Leg
57635,00:04:20,IMU2,0.00,0.00,0.00,6.47,-3.64,7.05,-32.38,28.00,-25.25,-0.26,-0.30,-0.19,0.90,Left_Leg
57635,00:04:20,IMU3,0.00,0.00,0.00,-0.30,-0.50,9.58,12.94,-10.44,-27.69,-0.03,-0.02,0.90,0.44,Left_Leg
57636,00:04:20,IMU1,0.00,0.00,0.00,0.42,-6.66,7.21,-2.19,22.50,-27.44,-0.37,-0.03,0.01,0.93,Left_Leg
57636,00:04:20,IMU2,0.00,0.00,0.00,6.47,-3.64,7.05,-32.38,28.00,-25.25,-0.26,-0.30,-0.19,0.90,Left_Leg
57636,00:04:20,IMU3,0.00,0.00,0.00,-0.30,-0.50,9.58,12.94,-10.44,-27.69,-0.03,-0.02,0.90,0.44,Left_Leg
57637,00:04:20,IMU1,0.00,0.00,0.00,0.42,-6.66,7.21,-2.19,21.44,-27.81,-0.37,-0.03,0.01,0.93,Left_Leg
57637,00:04:20,IMU2,0.00,0.00,0.00,6.47,-3.64,7.05,-32.38,28.00,-25.25,-0.26,-0.30,-0.19,0.90,Left_Leg
57637,00:04:20,IMU3,0.00,0.00,0.00,-0.30,-0.50,9.58,14.00,-10.44,-26.94,-0.03,-0.02,0.90,0.44,Left_Leg
57638,00:04:20,IMU1,0.00,0.00,0.00,0.42,-6.66,7.21,-2.19,21.44,-27.81,-0.37,-0.03,0.01,0.93,Left_Leg
57638,00:04:20,IMU2,0.00,0.00,0.00,6.51,-3.64,7.09,-32.38,28.00,-25.25,-0.26,-0.30,-0.19,0.90,Left_Leg
57638,00:04:20,IMU3,0.00,0.00,0.00,-0.30,-0.50,9.58,14.00,-10.44,-26.94,-0.03,-0.02,0.90,0.44,Left_Leg
57639,00:04:20,IMU1,0.00,0.00,0.00,0.42,-6.66,7.21,-2.19,21.44,-27.81,-0.37,-0.03,0.01,0.93,Left_Leg
57639,00:04:20,IMU2,0.00,0.00,0.00,6.51,-3.64,7.09,-32.38,28.00,-25.25,-0.26,-0.30,-0.19,0.90,Left_Leg
57639,00:04:20,IMU3,0.00,0.00,0.00,-0.30,-0.50,9.58,14.00,-10.44,-26.94,-0.03,-0.02,0.90,0.44,Left_Leg
57640,00:04:20,IMU1,0.00,0.00,0.00,0.42,-6.66,7.21,-2.19,21.44,-27.81,-0.37,-0.03,0.01,0.93,Left_Leg
57640,00:04:20,IMU2,0.00,0.00,0.00,6.51,-3.64,7.09,-33.06,28.38,-27.19,-0.26,-0.30,-0.19,0.90,Left_Leg
57640,00:04:20,IMU3,0.00,0.00,0.00,-0.30,-0.50,9.58,14.00,-10.44,-26.94,-0.03,-0.02,0.90,0.44,Left_Leg
57641,00:04:20,IMU1,0.00,0.00,0.00,0.42,-6.66,7.21,-2.19,21.44,-27.81,-0.37,-0.03,0.01,0.93,Left_Leg
57641,00:04:20,IMU2,0.00,0.00,0.00,6.51,-3.64,7.09,-33.06,28.38,-27.19,-0.26,-0.30,-0.19,0.90,Left_Leg
57641,00:04:20,IMU3,0.00,0.00,0.00,-0.30,-0.50,9.58,14.00,-10.44,-26.94,-0.03,-0.02,0.90,0.44,Left_Leg
57642,00:04:20,IMU1,0.00,0.00,0.00,0.42,-6.66,7.21,-2.19,21.44,-27.81,-0.37,-0.03,0.01,0.93,Left_Leg
57642,00:04:20,IMU2,0.00,0.00,0.00,6.51,-3.64,7.09,-33.06,28.38,-27.19,-0.26,-0.30,-0.19,0.90,Left_Leg
57642,00:04:20,IMU3,0.00,0.00,0.00,-0.30,-0.50,9.58,13.69,-10.44,-26.88,-0.03,-0.02,0.90,0.44,Left_Leg
57643,00:04:20,IMU1,0.00,0.00,0.00,0.42,-6.66,7.21,-2.19,21.44,-27.81,-0.37,-0.03,0.01,0.93,Left_Leg
57643,00:04:20,IMU2,0.00,0.00,0.00,6.51,-3.64,7.09,-33.06,28.38,-27.19,-0.26,-0.30,-0.19,0.90,Left_Leg
57643,00:04:20,IMU3,0.00,0.00,0.00,-0.30,-0.50,9.58,13.69,-10.44,-26.88,-0.03,-0.02,0.90,0.44,Left_Leg
57644,00:04:20,IMU1,0.00,0.00,0.00,0.50,-6.74,7.20,-2.19,21.44,-27.81,-0.37,-0.03,0.01,0.93,Left_Leg
57644,00:04:20,IMU2,0.00,0.00,0.00,6.51,-3.64,7.09,-33.06,28.38,-27.19,-0.26,-0.30,-0.19,0.90,Left_Leg
57644,00:04:20,IMU3,0.00,0.00,0.00,-0.30,-0.50,9.58,13.69,-10.44,-26.88,-0.03,-0.02,0.90,0.44,Left_Leg
57645,00:04:20,IMU1,0.00,0.00,0.00,0.50,-6.74,7.20,-2.19,21.44,-27.81,-0.37,-0.03,0.01,0.93,Left_Leg
57645,00:04:20,IMU2,0.00,0.00,0.00,6.51,-3.64,7.09,-33.06,28.38,-27.19,-0.26,-0.30,-0.19,0.90,Left_Leg
57645,00:04:20,IMU3,0.00,0.00,0.00,-0.30,-0.50,9.58,13.69,-10.44,-26.88,-0.03,-0.02,0.90,0.44,Left_Leg
57646,00:04:20,IMU1,0.00,0.00,0.00,0.50,-6.74,7.20,-1.44,23.62,-25.88,-0.37,-0.03,0.01,0.93,Left_Leg
57646,00:04:20,IMU2,0.00,0.00,0.00,6.51,-3.68,7.05,-33.06,28.38,-27.19,-0.26,-0.30,-0.19,0.90,Left_Leg
57646,00:04:20,IMU3,0.00,0.00,0.00,-0.30,-0.50,9.58,13.69,-10.44,-26.88,-0.03,-0.02,0.90,0.44,Left_Leg
57647,00:04:20,IMU1,0.00,0.00,0.00,0.50,-6.74,7.20,-1.44,23.62,-25.88,-0.37,-0.03,0.01,0.93,Left_Leg
57647,00:04:20,IMU2,0.00,0.00,0.00,6.51,-3.68,7.05,-32.00,29.44,-27.94,-0.26,-0.30,-0.19,0.90,Left_Leg
57647,00:04:20,IMU3,0.00,0.00,0.00,-0.27,-0.50,9.54,13.69,-10.44,-26.88,-0.03,-0.02,0.90,0.44,Left_Leg
57648,00:04:20,IMU1,0.00,0.00,0.00,0.50,-6.74,7.20,-1.44,23.62,-25.88,-0.37,-0.03,0.01,0.93,Left_Leg
57648,00:04:20,IMU2,0.00,0.00,0.00,6.51,-3.68,7.05,-32.00,29.44,-27.94,-0.26,-0.30,-0.19,0.90,Left_Leg
57648,00:04:20,IMU3,0.00,0.00,0.00,-0.27,-0.50,9.54,13.69,-10.75,-25.75,-0.03,-0.02,0.90,0.44,Left_Leg
57649,00:04:20,IMU1,0.00,0.00,0.00,0.50,-6.74,7.20,-1.44,23.62,-25.88,-0.37,-0.03,0.01,0.93,Left_Leg
57649,00:04:20,IMU2,0.00,0.00,0.00,6.51,-3.68,7.05,-32.00,29.44,-27.94,-0.26,-0.30,-0.19,0.90,Left_Leg
57649,00:04:20,IMU3,0.00,0.00,0.00,-0.27,-0.50,9.54,13.69,-10.75,-25.75,-0.03,-0.02,0.90,0.44,Left_Leg
57650,00:04:20,IMU1,0.00,0.00,0.00,0.50,-6.74,7.20,-1.44,23.62,-25.88,-0.37,-0.03,0.01,0.93,Left_Leg
57650,00:04:20,IMU2,0.00,0.00,0.00,6.51,-3.68,7.05,-32.00,29.44,-27.94,-0.26,-0.30,-0.19,0.90,Left_Leg
57650,00:04:20,IMU3,0.00,0.00,0.00,-0.27,-0.50,9.54,13.69,-10.75,-25.75,-0.03,-0.02,0.90,0.44,Left_Leg
