Count,Timestamp,IMU,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,QuatX,QuatY,QuatZ,QuatW,DeviceName
7292,00:00:43,IMU4,0.00,0.00,0.00,3.30,0.32,8.98,17.12,3.69,-36.50,0.12,-0.13,0.62,0.76,Left_Leg
7292,00:00:43,IMU5,0.00,0.00,0.00,-0.27,-5.63,8.08,12.31,7.56,-29.12,-0.13,-0.27,0.88,0.37,Left_Leg
7292,00:00:43,IMU6,0.00,0.00,0.00,0.65,-0.38,9.54,12.31,14.94,-21.62,-0.00,-0.04,0.41,0.91,Left_Leg
7293,00:00:43,IMU4,0.00,0.00,0.00,3.30,0.32,8.98,17.12,3.69,-36.50,0.12,-0.13,0.62,0.76,Left_Leg
7293,00:00:43,IMU5,0.00,0.00,0.00,-0.27,-5.63,8.08,12.31,7.56,-29.12,-0.13,-0.27,0.88,0.37,Left_Leg
7293,00:00:43,IMU6,0.00,0.00,0.00,0.65,-0.38,9.54,12.31,14.94,-21.62,-0.00,-0.04,0.41,0.91,Left_Leg
7294,00:00:43,IMU4,0.00,0.00,0.00,3.30,0.32,8.98,17.12,3.69,-36.50,0.12,-0.13,0.62,0.76,Left_Leg
7294,00:00:43,IMU5,0.00,0.00,0.00,-0.27,-5.63,8.08,12.31,7.56,-31.56,-0.13,-0.27,0.88,0.37,Left_Leg
7294,00:00:43,IMU6,0.00,0.00,0.00,0.65,-0.38,9.54,12.31,14.94,-21.62,-0.00,-0.04,0.41,0.91,Left_Leg
7295,00:00:43,IMU4,0.00,0.00,0.00,3.30,0.32,8.98,17.12,3.69,-36.50,0.12,-0.13,0.62,0.76,Left_Leg
7295,00:00:43,IMU5,0.00,0.00,0.00,-0.27,-5.63,8.08,12.31,7.56,-31.56,-0.13,-0.27,0.88,0.37,Left_Leg
7295,00:00:43,IMU6,0.00,0.00,0.00,0.73,-0.38,9.54,12.31,14.94,-21.62,-0.00,-0.04,0.41,0.91,Left_Leg
7296,00:00:43,IMU4,0.00,0.00,0.00,3.30,0.32,8.98,17.12,3.69,-36.50,0.12,-0.13,0.62,0.76,Left_Leg
7296,00:00:43,IMU5,0.00,0.00,0.00,-0.27,-5.63,8.08,12.31,7.56,-31.56,-0.13,-0.27,0.88,0.37,Left_Leg
7296,00:00:43,IMU6,0.00,0.00,0.00,0.73,-0.38,9.54,12.31,14.19,-21.62,-0.00,-0.04,0.41,0.91,Left_Leg
7297,00:00:43,IMU4,0.00,0.00,0.00,3.30,0.32,8.98,17.12,3.69,-36.50,0.12,-0.13,0.62,0.76,Left_Leg
7297,00:00:43,IMU5,0.00,0.00,0.00,-0.27,-5.63,8.08,12.31,7.56,-31.56,-0.13,-0.27,0.88,0.37,Left_Leg
7297,00:00:43,IMU6,0.00,0.00,0.00,0.73,-0.38,9.54,12.31,14.19,-21.62,-0.00,-0.04,0.41,0.91,Left_Leg
7298,00:00:43,IMU4,0.00,0.00,0.00,3.30,0.32,8.98,17.12,3.69,-36.50,0.12,-0.13,0.62,0.76,Left_Leg
7298,00:00:43,IMU5,0.00,0.00,0.00,-0.27,-5.63,8.08,12.31,7.56,-31.56,-0.13,-0.27,0.88,0.37,Left_Leg
7298,00:00:43,IMU6,0.00,0.00,0.00,0.73,-0.38,9.54,12.31,14.19,-21.62,-0.00,-0.04,0.41,0.91,Left_Leg
7299,00:00:43,IMU4,0.00,0.00,0.00,3.30,0.32,8.98,17.12,3.69,-36.50,0.12,-0.13,0.62,0.76,Left_Leg
7299,00:00:43,IMU5,0.00,0.00,0.00,-0.27,-5.63,8.08,12.31,7.56,-31.56,-0.13,-0.27,0.88,0.37,Left_Leg
7299,00:00:43,IMU6,0.00,0.00,0.00,0.73,-0.38,9.54,12.31,14.19,-21.62,-0.00,-0.04,0.41,0.91,Left_Leg
7300,00:00:43,IMU4,0.00,0.00,0.00,3.30,0.29,8.98,17.12,3.69,-36.50,0.12,-0.13,0.62,0.76,Left_Leg
7300,00:00:43,IMU5,0.00,0.00,0.00,-0.30,-5.67,8.08,12.31,7.56,-31.56,-0.13,-0.27,0.88,0.37,Left_Leg
7300,00:00:43,IMU6,0.00,0.00,0.00,0.73,-0.38,9.54,12.31,14.19,-21.62,-0.00,-0.04,0.41,0.91,Left_Leg
7301,00:00:43,IMU4,0.00,0.00,0.00,3.30,0.29,8.98,16.75,3.69,-34.88,0.12,-0.13,0.62,0.76,Left_Leg
7301,00:00:43,IMU5,0.00,0.00,0.00,-0.30,-5.67,8.08,13.06,8.31,-30.38,-0.13,-0.27,0.88,0.37,Left_Leg
7301,00:00:43,IMU6,0.00,0.00,0.00,0.69,-0.34,9.54,12.31,14.19,-21.62,-0.00,-0.04,0.41,0.91,Left_Leg
7302,00:00:43,IMU4,0.00,0.00,0.00,3.30,0.29,8.98,16.75,3.69,-34.88,0.12,-0.13,0.62,0.76,Left_Leg
7302,00:00:43,IMU5,0.00,0.00,0.00,-0.30,-5.67,8.08,13.06,8.31,-30.38,-0.13,-0.27,0.88,0.37,Left_Leg
7302,00:00:43,IMU6,0.00,0.00,0.00,0.69,-0.34,9.54,11.94,17.19,-19.69,-0.00,-0.04,0.41,0.91,Left_Leg
7303,00:00:43,IMU4,0.00,0.00,0.00,3.30,0.29,8.98,16.75,3.69,-34.88,0.12,-0.13,0.62,0.76,Left_Leg
7303,00:00:43,IMU5,0.00,0.00,0.00,-0.30,-5.67,8.08,13.06,8.31,-30.38,-0.13,-0.27,0.88,0.37,Left_Leg
7303,00:00:43,IMU6,0.00,0.00,0.00,0.69,-0.34,9.54,11.94,17.19,-19.69,-0.00,-0.04,0.41,0.91,Left_Leg
7304,00:00:43,IMU4,0.00,0.00,0.00,3.30,0.29,8.98,16.75,3.69,-34.88,0.12,-0.13,0.62,0.76,Left_Leg
7304,00:00:43,IMU5,0.00,0.00,0.00,-0.30,-5.67,8.08,13.06,8.31,-30.38,-0.13,-0.27,0.88,0.37,Left_Leg
7304,00:00:43,IMU6,0.00,0.00,0.00,0.69,-0.34,9.54,11.94,17.19,-19.69,-0.00,-0.04,0.41,0.91,Left_Leg
7305,00:00:43,IMU4,0.00,0.00,0.00,3.30,0.29,8.98,16.75,3.69,-34.88,0.12,-0.13,0.62,0.76,Left_Leg
7305,00:00:43,IMU5,0.00,0.00,0.00,-0.30,-5.67,8.08,13.06,8.31,-30.38,-0.13,-0.27,0.88,0.37,Left_Leg
7305,00:00:43,IMU6,0.00,0.00,0.00,0.61,-0.38,9.54,11.94,17.19,-19.69,-0.00,-0.04,0.41,0.91,Left_Leg
7306,00:00:43,IMU4,0.00,0.00,0.00,3.30,0.32,8.94,16.75,3.69,-34.88,0.12,-0.13,0.62,0.76,Left_Leg
7306,00:00:43,IMU5,0.00,0.00,0.00,-0.27,-5.67,8.12,13.06,8.31,-30.38,-0.13,-0.27,0.88,0.37,Left_Leg
7306,00:00:43,IMU6,0.00,0.00,0.00,0.61,-0.38,9.54,11.94,17.19,-19.69,-0.00,-0.04,0.41,0.91,Left_Leg
7307,00:00:43,IMU4,0.00,0.00,0.00,3.30,0.32,8.94,16.38,1.81,-36.06,0.12,-0.13,0.62,0.76,Left_Leg
7307,00:00:43,IMU5,0.00,0.00,0.00,-0.27,-5.67,8.12,13.06,8.31,-30.38,-0.13,-0.27,0.88,0.37,Left_Leg
7307,00:00:43,IMU6,0.00,0.00,0.00,0.61,-0.38,9.54,10.06,13.44,-20.44,-0.00,-0.04,0.41,0.91,Left_Leg
7308,00:00:43,IMU4,0.00,0.00,0.00,3.30,0.32,8.94,16.38,1.81,-36.06,0.12,-0.13,0.62,0.76,Left_Leg
7308,00:00:43,IMU5,0.00,0.00,0.00,-0.27,-5.67,8.12,11.94,7.25,-30.38,-0.13,-0.27,0.88,0.37,Left_Leg
7308,00:00:43,IMU6,0.00,0.00,0.00,0.61,-0.38,9.54,10.06,13.44,-20.44,-0.00,-0.04,0.41,0.91,Left_Leg
7309,00:00:43,IMU4,0.00,0.00,0.00,3.30,0.32,8.94,16.38,1.81,-36.06,0.12,-0.13,0.62,0.76,Left_Leg
7309,00:00:43,IMU5,0.00,0.00,0.00,-0.27,-5.67,8.12,11.94,7.25,-30.38,-0.13,-0.27,0.88,0.37,Left_Leg
7309,00:00:43,IMU6,0.00,0.00,0.00,0.61,-0.38,9.54,10.06,13.44,-20.44,-0.00,-0.04,0.41,0.91,Left_Leg
7310,00:00:43,IMU4,0.00,0.00,0.00,3.30,0.32,8.94,16.38,1.81,-36.06,0.12,-0.13,0.62,0.76,Left_Leg
7310,00:00:43,IMU5,0.00,0.00,0.00,-0.27,-5.67,8.12,11.94,7.25,-30.38,-0.13,-0.27,0.88,0.37,Left_Leg
7310,00:00:43,IMU6,0.00,0.00,0.00,0.61,-0.38,9.54,10.06,13.44,-20.44,-0.00,-0.04,0.41,0.91,Left_Leg
7311,00:00:43,IMU4,0.00,0.00,0.00,3.30,0.32,8.94,16.38,1.81,-36.06,0.12,-0.13,0.62,0.76,Left_Leg
7311,00:00:43,IMU5,0.00,0.00,0.00,-0.27,-5.67,8.12,11.94,7.25,-30.38,-0.13,-0.27,0.88,0.37,Left_Leg
7311,00:00:43,IMU6,0.00,0.00,0.00,0.61,-0.38,9.54,10.06,13.44,-20.44,-0.00,-0.04,0.41,0.91,Left_Leg
7312,00:00:43,IMU4,0.00,0.00,0.00,3.26,0.29,8.94,16.38,1.81,-36.06,0.12,-0.13,0.62,0.76,Left_Leg
7312,00:00:43,IMU5,0.00,0.00,0.00,-0.27,-5.63,8.12,11.94,7.25,-30.38,-0.13,-0.27,0.88,0.37,Left_Leg
7312,00:00:43,IMU6,0.00,0.00,0.00,0.61,-0.38,9.54,10.06,13.44,-20.44,-0.00,-0.04,0.41,0.91,Left_Leg
7313,00:00:43,IMU4,0.00,0.00,0.00,3.26,0.29,8.94,18.25,4.06,-36.50,0.12,-0.13,0.62,0.76,Left_Leg
7313,00:00:43,IMU5,0.00,0.00,0.00,-0.27,-5.63,8.12,12.69,7.94,-30.75,-0.13,-0.27,0.88,0.37,Left_Leg
7313,00:00:43,IMU6,0.00,0.00,0.00,0.65,-0.42,9.54,10.06,13.44,-20.44,-0.00,-0.04,0.41,0.91,Left_Leg
7314,00:00:43,IMU4,0.00,0.00,0.00,3.26,0.29,8.94,18.25,4.06,-36.50,0.12,-0.13,0.62,0.76,Left_Leg
7314,00:00:43,IMU5,0.00,0.00,0.00,-0.27,-5.63,8.12,12.69,7.94,-30.75,-0.13,-0.27,0.88,0.37,Left_Leg
7314,00:00:43,IMU6,0.00,0.00,0.00,0.65,-0.42,9.54,11.94,13.81,-21.62,-0.00,-0.04,0.41,0.91,Left_Leg
7315,00:00:43,IMU4,0.00,0.00,0.00,3.26,0.29,8.94,18.25,4.06,-36.50,0.12,-0.13,0.62,0.76,Left_Leg
7315,00:00:43,IMU5,0.00,0.00,0.00,-0.27,-5.63,8.12,12.69,7.94,-30.75,-0.13,-0.27,0.88,0.37,Left_Leg
7315,00:00:43,IMU6,0.00,0.00,0.00,0.65,-0.42,9.54,11.94,13.81,-21.62,-0.00,-0.04,0.41,0.91,Left_Leg
7316,00:00:43,IMU4,0.00,0.00,0.00,3.26,0.29,8.94,18.25,4.06,-36.50,0.12,-0.13,0.62,0.76,Left_Leg
7316,00:00:43,IMU5,0.00,0.00,0.00,-0.27,-5.63,8.12,12.69,7.94,-30.75,-0.13,-0.27,0.88,0.37,Left_Leg
7316,00:00:43,IMU6,0.00,0.00,0.00,0.65,-0.42,9.54,11.94,13.81,-21.62,-0.00,-0.04,0.41,0.91,Left_Leg
7317,00:00:43,IMU4,0.00,0.00,0.00,3.26,0.29,8.94,18.25,4.06,-36.50,0.12,-0.13,0.62,0.76,Left_Leg
7317,00:00:43,IMU5,0.00,0.00,0.00,-0.27,-5.63,8.12,12.69,7.94,-30.75,-0.13,-0.27,0.88,0.37,Left_Leg
7317,00:00:43,IMU6,0.00,0.00,0.00,0.69,-0.38,9.46,11.94,13.81,-21.62,-0.00,-0.04,0.41,0.91,Left_Leg
7318,00:00:43,IMU4,0.00,0.00,0.00,3.26,0.29,8.94,18.25,4.06,-36.50,0.12,-0.13,0.62,0.76,Left_Leg
7318,00:00:43,IMU5,0.00,0.00,0.00,-0.30,-5.67,8.04,12.69,7.94,-30.75,-0.13,-0.27,0.88,0.37,Left_Leg
7318,00:00:43,IMU6,0.00,0.00,0.00,0.69,-0.38,9.46,11.94,13.81,-21.62,-0.00,-0.04,0.41,0.91,Left_Leg
7319,00:00:43,IMU4,0.00,0.00,0.00,3.26,0.29,8.94,18.25,4.06,-36.50,0.12,-0.13,0.62,0.76,Left_Leg
7319,00:00:43,IMU5,0.00,0.00,0.00,-0.30,-5.67,8.04,12.69,7.94,-30.75,-0.13,-0.27,0.88,0.37,Left_Leg
7319,00:00:43,IMU6,0.00,0.00,0.00,0.69,-0.38,9.46,11.94,13.06,-20.88,-0.00,-0.04,0.41,0.91,Left_Leg
7320,00:00:43,IMU4,0.00,0.00,0.00,3.30,0.32,8.98,18.25,4.06,-36.50,0.12,-0.13,0.62,0.76,Left_Leg
7320,00:00:43,IMU5,0.00,0.00,0.00,-0.30,-5.67,8.04,13.06,6.88,-29.94,-0.13,-0.27,0.88,0.37,Left_Leg
7320,00:00:43,IMU6,0.00,0.00,0.00,0.69,-0.38,9.46,11.94,13.06,-20.88,-0.00,-0.04,0.41,0.91,Left_Leg
7321,00:00:43,IMU4,0.00,0.00,0.00,3.30,0.32,8.98,17.12,3.31,-36.50,0.12,-0.13,0.62,0.76,Left_Leg
7321,00:00:43,IMU5,0.00,0.00,0.00,-0.30,-5.67,8.04,13.06,6.88,-29.94,-0.13,-0.27,0.88,0.37,Left_Leg
7321,00:00:43,IMU6,0.00,0.00,0.00,0.69,-0.38,9.46,11.94,13.06,-20.88,-0.00,-0.04,0.41,0.91,Left_Leg
7322,00:00:43,IMU4,0.00,0.00,0.00,3.30,0.32,8.98,17.12,3.31,-36.50,0.12,-0.13,0.62,0.76,Left_Leg
7322,00:00:43,IMU5,0.00,0.00,0.00,-0.30,-5.67,8.04,13.06,6.88,-29.94,-0.13,-0.27,0.88,0.37,Left_Leg
7323,00:00:43,IMU4,0.00,0.00,0.00,3.30,0.32,8.98,17.12,3.31,-36.50,0.12,-0.13,0.62,0.76,Left_Leg
7323,00:00:43,IMU5,0.00,0.00,0.00,-0.30,-5.67,8.04,13.06,6.88,-29.94,-0.13,-0.27,0.88,0.37,Left_Leg
7323,00:00:43,IMU6,0.00,0.00,0.00,0.69,-0.38,9.54,11.94,13.06,-20.88,-0.00,-0.04,0.41,0.91,Left_Leg
7324,00:00:43,IMU4,0.00,0.00,0.00,3.30,0.32,8.98,17.12,3.31,-36.50,0.12,-0.13,0.62,0.76,Left_Leg
7324,00:00:43,IMU5,0.00,0.00,0.00,-0.30,-5.67,8.04,13.06,6.88,-29.94,-0.13,-0.27,0.88,0.37,Left_Leg
7324,00:00:43,IMU6,0.00,0.00,0.00,0.69,-0.38,9.54,12.69,15.31,-19.31,-0.00,-0.04,0.41,0.91,Left_Leg
7325,00:00:43,IMU4,0.00,0.00,0.00,3.30,0.32,8.98,17.12,3.31,-36.50,0.12,-0.13,0.62,0.76,Left_Leg
7325,00:00:43,IMU5,0.00,0.00,0.00,-0.30,-5.67,8.04,13.06,6.88,-29.94,-0.13,-0.27,0.88,0.37,Left_Leg
7325,00:00:43,IMU6,0.00,0.00,0.00,0.69,-0.38,9.54,12.69,15.31,-19.31,-0.00,-0.04,0.41,0.91,Left_Leg
7326,00:00:43,IMU4,0.00,0.00,0.00,3.26,0.29,8.94,17.12,3.31,-36.50,0.12,-0.13,0.62,0.76,Left_Leg
7326,00:00:43,IMU5,0.00,0.00,0.00,-0.27,-5.63,8.01,13.06,6.88,-29.94,-0.13,-0.27,0.88,0.37,Left_Leg
7326,00:00:43,IMU6,0.00,0.00,0.00,0.69,-0.38,9.54,12.69,15.31,-19.31,-0.00,-0.04,0.41,0.91,Left_Leg
7327,00:00:43,IMU4,0.00,0.00,0.00,3.26,0.29,8.94,17.12,3.31,-34.06,0.12,-0.13,0.62,0.76,Left_Leg
7327,00:00:43,IMU5,0.00,0.00,0.00,-0.27,-5.63,8.01,13.38,6.12,-30.38,-0.13,-0.27,0.88,0.37,Left_Leg
7327,00:00:43,IMU6,0.00,0.00,0.00,0.69,-0.38,9.54,12.69,15.31,-19.31,-0.00,-0.04,0.41,0.91,Left_Leg
7328,00:00:43,IMU4,0.00,0.00,0.00,3.26,0.29,8.94,17.12,3.31,-34.06,0.12,-0.13,0.62,0.76,Left_Leg
7328,00:00:43,IMU5,0.00,0.00,0.00,-0.27,-5.63,8.01,13.38,6.12,-30.38,-0.13,-0.27,0.88,0.37,Left_Leg
7328,00:00:43,IMU6,0.00,0.00,0.00,0.69,-0.38,9.54,12.69,15.31,-19.31,-0.00,-0.04,0.41,0.91,Left_Leg
7329,00:00:43,IMU4,0.00,0.00,0.00,3.26,0.29,8.94,17.12,3.31,-34.06,0.12,-0.13,0.62,0.76,Left_Leg
7329,00:00:43,IMU5,0.00,0.00,0.00,-0.27,-5.63,8.01,13.38,6.12,-30.38,-0.13,-0.27,0.88,0.37,Left_Leg
7329,00:00:43,IMU6,0.00,0.00,0.00,0.69,-0.38,9.54,12.69,15.31,-19.31,-0.00,-0.04,0.41,0.91,Left_Leg
7330,00:00:43,IMU4,0.00,0.00,0.00,3.26,0.29,8.94,17.12,3.31,-34.06,0.12,-0.13,0.62,0.76,Left_Leg
7330,00:00:43,IMU5,0.00,0.00,0.00,-0.27,-5.63,8.01,13.38,6.12,-30.38,-0.13,-0.27,0.88,0.37,Left_Leg
7330,00:00:43,IMU6,0.00,0.00,0.00,0.69,-0.38,9.54,12.69,15.31,-19.31,-0.00,-0.04,0.41,0.91,Left_Leg
7331,00:00:43,IMU4,0.00,0.00,0.00,3.26,0.29,8.94,17.12,3.31,-34.06,0.12,-0.13,0.62,0.76,Left_Leg
7331,00:00:43,IMU5,0.00,0.00,0.00,-0.27,-5.63,8.01,13.38,6.12,-30.38,-0.13,-0.27,0.88,0.37,Left_Leg
7331,00:00:43,IMU6,0.00,0.00,0.00,0.65,-0.38,9.54,12.69,15.31,-19.31,-0.00,-0.04,0.41,0.91,Left_Leg
7332,00:00:43,IMU4,0.00,0.00,0.00,3.30,0.32,8.98,17.12,3.31,-34.06,0.12,-0.13,0.62,0.76,Left_Leg
7332,00:00:43,IMU5,0.00,0.00,0.00,-0.27,-5.63,8.01,13.38,6.12,-30.38,-0.13,-0.27,0.88,0.37,Left_Leg
7332,00:00:43,IMU6,0.00,0.00,0.00,0.65,-0.38,9.54,11.56,16.06,-20.06,-0.00,-0.04,0.41,0.91,Left_Leg
7333,00:00:43,IMU4,0.00,0.00,0.00,3.30,0.32,8.98,17.12,3.31,-34.06,0.12,-0.13,0.62,0.76,Left_Leg
7333,00:00:43,IMU5,0.00,0.00,0.00,-0.27,-5.63,8.01,13.38,6.12,-30.38,-0.13,-0.27,0.88,0.37,Left_Leg
7333,00:00:43,IMU6,0.00,0.00,0.00,0.65,-0.38,9.54,11.56,16.06,-20.06,-0.00,-0.04,0.41,0.91,Left_Leg
7334,00:00:43,IMU4,0.00,0.00,0.00,3.30,0.32,8.98,17.50,4.81,-36.06,0.12,-0.13,0.62,0.76,Left_Leg
7334,00:00:43,IMU5,0.00,0.00,0.00,-0.27,-5.67,8.08,13.38,6.12,-30.38,-0.13,-0.27,0.88,0.37,Left_Leg
7334,00:00:43,IMU6,0.00,0.00,0.00,0.65,-0.38,9.54,11.56,16.06,-20.06,-0.00,-0.04,0.41,0.91,Left_Leg
7335,00:00:43,IMU4,0.00,0.00,0.00,3.30,0.32,8.98,17.50,4.81,-36.06,0.12,-0.13,0.62,0.76,Left_Leg
7335,00:00:43,IMU5,0.00,0.00,0.00,-0.27,-5.67,8.08,13.38,7.25,-29.94,-0.13,-0.27,0.88,0.37,Left_Leg
7335,00:00:43,IMU6,0.00,0.00,0.00,0.65,-0.38,9.54,11.56,16.06,-20.06,-0.00,-0.04,0.41,0.91,Left_Leg
7336,00:00:43,IMU4,0.00,0.00,0.00,3.30,0.32,8.98,17.50,4.81,-36.06,0.12,-0.13,0.62,0.76,Left_Leg
7336,00:00:43,IMU5,0.00,0.00,0.00,-0.27,-5.67,8.08,13.38,7.25,-29.94,-0.13,-0.27,0.88,0.37,Left_Leg
7336,00:00:43,IMU6,0.00,0.00,0.00,0.65,-0.38,9.54,11.56,16.06,-20.06,-0.00,-0.04,0.41,0.91,Left_Leg
7337,00:00:43,IMU4,0.00,0.00,0.00,3.30,0.32,8.98,17.50,4.81,-36.06,0.12,-0.13,0.62,0.76,Left_Leg
7337,00:00:43,IMU5,0.00,0.00,0.00,-0.27,-5.67,8.08,13.38,7.25,-29.94,-0.13,-0.27,0.88,0.37,Left_Leg
7337,00:00:43,IMU6,0.00,0.00,0.00,0.69,-0.38,9.54,11.56,16.06,-20.06,-0.00,-0.04,0.41,0.91,Left_Leg
7338,00:00:43,IMU4,0.00,0.00,0.00,3.30,0.32,8.98,17.50,4.81,-36.06,0.12,-0.13,0.62,0.76,Left_Leg
7338,00:00:43,IMU5,0.00,0.00,0.00,-0.27,-5.67,8.08,13.38,7.25,-29.94,-0.13,-0.27,0.88,0.37,Left_Leg
7338,00:00:43,IMU6,0.00,0.00,0.00,0.69,-0.38,9.54,11.56,14.94,-21.25,-0.00,-0.04,0.41,0.91,Left_Leg
7339,00:00:43,IMU4,0.00,0.00,0.00,3.30,0.36,8.98,17.50,4.81,-36.06,0.12,-0.13,0.62,0.76,Left_Leg
7339,00:00:43,IMU5,0.00,0.00,0.00,-0.27,-5.67,8.08,13.38,7.25,-29.94,-0.13,-0.27,0.88,0.37,Left_Leg
7339,00:00:43,IMU6,0.00,0.00,0.00,0.69,-0.38,9.54,11.56,14.94,-21.25,-0.00,-0.04,0.41,0.91,Left_Leg
7340,00:00:43,IMU4,0.00,0.00,0.00,3.30,0.36,8.98,18.25,2.94,-37.25,0.12,-0.13,0.62,0.76,Left_Leg
7340,00:00:43,IMU5,0.00,0.00,0.00,-0.27,-5.67,8.04,13.38,7.25,-29.94,-0.13,-0.27,0.88,0.37,Left_Leg
7340,00:00:43,IMU6,0.00,0.00,0.00,0.69,-0.38,9.54,11.56,14.94,-21.25,-0.00,-0.04,0.41,0.91,Left_Leg
7341,00:00:43,IMU4,0.00,0.00,0.00,3.30,0.36,8.98,18.25,2.94,-37.25,0.12,-0.13,0.62,0.76,Left_Leg
7341,00:00:43,IMU5,0.00,0.00,0.00,-0.27,-5.67,8.04,13.38,6.88,-29.94,-0.13,-0.27,0.88,0.37,Left_Leg
7341,00:00:43,IMU6,0.00,0.00,0.00,0.69,-0.38,9.54,11.56,14.94,-21.25,-0.00,-0.04,0.41,0.91,Left_Leg
7342,00:00:43,IMU4,0.00,0.00,0.00,3.30,0.36,8.98,18.25,2.94,-37.25,0.12,-0.13,0.62,0.76,Left_Leg
7342,00:00:43,IMU5,0.00,0.00,0.00,-0.27,-5.67,8.04,13.38,6.88,-29.94,-0.13,-0.27,0.88,0.37,Left_Leg
7343,00:00:43,IMU5,0.00,0.00,0.00,-0.27,-5.67,8.04,13.38,6.88,-29.94,-0.13,-0.27,0.88,0.37,Left_Leg
7343,00:00:43,IMU6,0.00,0.00,0.00,0.69,-0.38,9.54,11.56,14.94,-21.25,-0.00,-0.04,0.41,0.91,Left_Leg
7344,00:00:43,IMU4,0.00,0.00,0.00,3.30,0.36,8.98,18.25,2.94,-37.25,0.12,-0.13,0.62,0.76,Left_Leg
7344,00:00:43,IMU5,0.00,0.00,0.00,-0.27,-5.67,8.04,13.38,6.88,-29.94,-0.13,-0.27,0.88,0.37,Left_Leg
7344,00:00:43,IMU6,0.00,0.00,0.00,0.69,-0.38,9.54,11.56,14.94,-21.25,-0.00,-0.04,0.41,0.91,Left_Leg
7345,00:00:43,IMU4,0.00,0.00,0.00,3.30,0.36,8.98,18.25,2.94,-37.25,0.12,-0.13,0.62,0.76,Left_Leg
7345,00:00:43,IMU5,0.00,0.00,0.00,-0.27,-5.67,8.04,13.38,6.88,-29.94,-0.13,-0.27,0.88,0.37,Left_Leg
7345,00:00:43,IMU6,0.00,0.00,0.00,0.69,-0.38,9.54,11.56,14.94,-21.25,-0.00,-0.04,0.41,0.91,Left_Leg
7346,00:00:43,IMU4,0.00,0.00,0.00,3.30,0.36,8.98,18.25,2.94,-37.25,0.12,-0.13,0.62,0.76,Left_Leg
7346,00:00:43,IMU5,0.00,0.00,0.00,-0.27,-5.67,8.04,13.38,6.88,-29.94,-0.13,-0.27,0.88,0.37,Left_Leg
7346,00:00:43,IMU6,0.00,0.00,0.00,0.69,-0.38,9.54,11.56,14.94,-21.25,-0.00,-0.04,0.41,0.91,Left_Leg
7347,00:00:43,IMU4,0.00,0.00,0.00,3.30,0.36,8.98,18.25,2.94,-37.25,0.12,-0.13,0.62,0.76,Left_Leg
7347,00:00:43,IMU5,0.00,0.00,0.00,-0.27,-5.67,8.04,13.38,6.88,-29.94,-0.13,-0.27,0.88,0.37,Left_Leg
7347,00:00:43,IMU6,0.00,0.00,0.00,0.65,-0.34,9.58,11.56,14.94,-21.25,-0.00,-0.04,0.41,0.91,Left_Leg
7348,00:00:43,IMU4,0.00,0.00,0.00,3.30,0.36,8.98,18.25,2.94,-37.25,0.12,-0.13,0.62,0.76,Left_Leg
7348,00:00:43,IMU5,0.00,0.00,0.00,-0.27,-5.67,8.04,13.38,6.88,-29.94,-0.13,-0.27,0.88,0.37,Left_Leg
7348,00:00:43,IMU6,0.00,0.00,0.00,0.65,-0.34,9.58,11.19,15.31,-19.69,-0.00,-0.04,0.41,0.91,Left_Leg
7349,00:00:43,IMU4,0.00,0.00,0.00,3.30,0.29,8.94,18.25,2.94,-37.25,0.12,-0.13,0.62,0.76,Left_Leg
7349,00:00:43,IMU5,0.00,0.00,0.00,-0.27,-5.67,8.04,13.38,6.88,-29.94,-0.13,-0.27,0.88,0.37,Left_Leg
7349,00:00:43,IMU6,0.00,0.00,0.00,0.65,-0.34,9.58,11.19,15.31,-19.69,-0.00,-0.04,0.41,0.91,Left_Leg
7350,00:00:43,IMU4,0.00,0.00,0.00,3.30,0.29,8.94,16.75,4.06,-36.50,0.12,-0.13,0.62,0.76,Left_Leg
7350,00:00:43,IMU5,0.00,0.00,0.00,-0.27,-5.71,8.04,13.38,6.88,-29.94,-0.13,-0.27,0.88,0.37,Left_Leg
7350,00:00:43,IMU6,0.00,0.00,0.00,0.65,-0.34,9.58,11.19,15.31,-19.69,-0.00,-0.04,0.41,0.91,Left_Leg
7351,00:00:43,IMU4,0.00,0.00,0.00,3.30,0.29,8.94,16.75,4.06,-36.50,0.12,-0.13,0.62,0.76,Left_Leg
7351,00:00:43,IMU5,0.00,0.00,0.00,-0.27,-5.71,8.04,13.38,6.88,-29.94,-0.13,-0.27,0.88,0.37,Left_Leg
7351,00:00:43,IMU6,0.00,0.00,0.00,0.61,-0.38,9.58,11.19,15.31,-19.69,-0.00,-0.04,0.41,0.91,Left_Leg
7352,00:00:43,IMU4,0.00,0.00,0.00,3.30,0.29,8.94,16.75,4.06,-36.50,0.12,-0.13,0.62,0.76,Left_Leg
7352,00:00:43,IMU5,0.00,0.00,0.00,-0.27,-5.71,8.04,11.94,6.88,-31.12,-0.13,-0.27,0.88,0.37,Left_Leg
7352,00:00:43,IMU6,0.00,0.00,0.00,0.61,-0.38,9.58,10.81,13.44,-20.06,-0.00,-0.04,0.41,0.91,Left_Leg
7353,00:00:43,IMU4,0.00,0.00,0.00,3.30,0.29,8.94,16.75,4.06,-36.50,0.12,-0.13,0.62,0.76,Left_Leg
