Count,Timestamp,IMU,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,QuatX,QuatY,QuatZ,QuatW,DeviceName
7369,00:00:34,IMU5,0.00,0.00,-0.01,0.23,-2.87,9.35,-19.94,-24.62,-21.62,-0.06,0.13,-0.92,0.36,Right_Leg
7369,00:00:34,IMU6,-0.00,-0.00,0.01,1.42,-0.08,9.46,9.31,8.94,-16.69,0.03,-0.07,0.50,0.86,Right_Leg
7370,00:00:34,IMU4,0.00,0.00,-0.01,-0.11,6.19,7.45,36.81,-34.19,-35.69,0.22,0.26,0.72,0.61,Right_Leg
7370,00:00:34,IMU5,0.00,0.00,-0.01,0.23,-2.87,9.35,-19.94,-24.62,-21.62,-0.06,0.13,-0.92,0.36,Right_Leg
7370,00:00:34,IMU6,-0.00,-0.00,0.01,1.42,-0.08,9.46,9.31,8.94,-16.69,0.03,-0.07,0.50,0.86,Right_Leg
7371,00:00:34,IMU4,0.00,0.00,-0.01,-0.11,6.19,7.45,36.81,-34.19,-35.69,0.22,0.26,0.72,0.61,Right_Leg
7371,00:00:34,IMU5,0.00,0.00,-0.00,0.23,-2.87,9.35,-19.94,-24.62,-21.62,-0.06,0.13,-0.92,0.36,Right_Leg
7371,00:00:34,IMU6,-0.00,0.00,0.01,1.42,-0.08,9.46,9.31,8.94,-16.69,0.03,-0.07,0.50,0.86,Right_Leg
7372,00:00:34,IMU4,-0.00,0.00,0.00,-0.11,6.19,7.45,36.81,-34.19,-35.69,0.22,0.26,0.72,0.61,Right_Leg
7372,00:00:34,IMU5,0.00,0.00,-0.00,0.23,-2.87,9.35,-19.94,-24.62,-21.62,-0.06,0.13,-0.92,0.36,Right_Leg
7372,00:00:34,IMU6,-0.00,0.00,0.01,1.42,-0.08,9.46,9.31,8.94,-16.69,0.03,-0.07,0.50,0.86,Right_Leg
7373,00:00:34,IMU4,-0.00,0.00,0.00,-0.11,6.19,7.45,36.81,-34.19,-35.69,0.22,0.26,0.72,0.61,Right_Leg
7373,00:00:34,IMU5,0.00,0.00,0.01,0.23,-2.87,9.35,-19.94,-24.62,-21.62,-0.06,0.13,-0.92,0.36,Right_Leg
7373,00:00:34,IMU6,-0.00,0.00,0.01,1.34,-0.11,9.42,9.31,8.94,-16.69,0.03,-0.07,0.50,0.86,Right_Leg
7374,00:00:34,IMU4,-0.00,0.00,0.00,-0.11,6.15,7.41,36.81,-34.19,-35.69,0.22,0.26,0.72,0.61,Right_Leg
7374,00:00:34,IMU5,0.00,0.00,0.01,0.23,-2.87,9.35,-19.94,-24.62,-21.62,-0.06,0.13,-0.92,0.36,Right_Leg
7374,00:00:34,IMU6,0.00,0.00,0.00,1.34,-0.11,9.42,9.31,8.94,-16.69,0.03,-0.07,0.50,0.86,Right_Leg
7375,00:00:34,IMU4,-0.00,0.00,0.00,-0.11,6.15,7.41,37.94,-36.06,-34.12,0.22,0.26,0.72,0.61,Right_Leg
7375,00:00:34,IMU5,0.00,0.00,0.01,0.23,-2.84,9.30,-19.94,-24.62,-21.62,-0.06,0.13,-0.92,0.36,Right_Leg
7375,00:00:34,IMU6,0.00,0.00,0.00,1.34,-0.11,9.42,10.81,10.06,-18.69,0.03,-0.07,0.50,0.86,Right_Leg
7376,00:00:34,IMU4,0.00,0.01,-0.01,-0.11,6.15,7.41,37.94,-36.06,-34.12,0.22,0.26,0.72,0.61,Right_Leg
7376,00:00:34,IMU5,0.00,0.00,0.01,0.23,-2.84,9.30,-19.56,-22.06,-20.81,-0.06,0.13,-0.92,0.36,Right_Leg
7376,00:00:34,IMU6,0.00,0.00,0.00,1.34,-0.11,9.42,10.81,10.06,-18.69,0.03,-0.07,0.50,0.86,Right_Leg
7377,00:00:34,IMU4,0.00,0.01,-0.01,-0.11,6.15,7.41,37.94,-36.06,-34.12,0.22,0.26,0.72,0.61,Right_Leg
7377,00:00:34,IMU5,-0.01,0.00,0.01,0.23,-2.84,9.30,-19.56,-22.06,-20.81,-0.06,0.13,-0.92,0.36,Right_Leg
7377,00:00:34,IMU6,0.00,0.00,0.00,1.34,-0.11,9.42,10.81,10.06,-18.69,0.03,-0.07,0.50,0.86,Right_Leg
7378,00:00:34,IMU4,0.01,-0.00,-0.00,-0.11,6.15,7.41,37.94,-36.06,-34.12,0.22,0.26,0.72,0.61,Right_Leg
7378,00:00:34,IMU5,-0.01,0.00,0.01,0.23,-2.84,9.30,-19.56,-22.06,-20.81,-0.06,0.13,-0.92,0.36,Right_Leg
7378,00:00:34,IMU6,0.00,0.00,0.00,1.34,-0.11,9.42,10.81,10.06,-18.69,0.03,-0.07,0.50,0.86,Right_Leg
7379,00:00:34,IMU4,0.01,-0.00,-0.00,-0.11,6.15,7.41,37.94,-36.06,-34.12,0.22,0.26,0.72,0.61,Right_Leg
7379,00:00:34,IMU5,0.00,0.00,0.00,0.23,-2.84,9.30,-19.56,-22.06,-20.81,-0.06,0.13,-0.92,0.36,Right_Leg
7379,00:00:34,IMU6,-0.00,0.00,0.01,1.34,-0.11,9.42,10.81,10.06,-18.69,0.03,-0.07,0.50,0.86,Right_Leg
7380,00:00:34,IMU4,0.01,-0.00,-0.00,-0.07,6.19,7.45,37.94,-36.06,-34.12,0.22,0.26,0.72,0.61,Right_Leg
7380,00:00:34,IMU5,0.00,0.00,0.00,0.23,-2.84,9.30,-19.56,-22.06,-20.81,-0.06,0.13,-0.92,0.36,Right_Leg
7380,00:00:34,IMU6,-0.00,0.00,0.01,1.34,-0.11,9.42,10.81,10.06,-18.69,0.03,-0.07,0.50,0.86,Right_Leg
7381,00:00:34,IMU4,0.01,-0.00,-0.00,-0.07,6.19,7.45,36.81,-34.56,-34.88,0.22,0.26,0.72,0.61,Right_Leg
7381,00:00:34,IMU5,0.00,0.00,0.00,0.27,-2.80,9.27,-19.56,-22.06,-20.81,-0.06,0.13,-0.92,0.36,Right_Leg
7381,00:00:34,IMU6,-0.00,0.00,0.01,1.42,-0.11,9.46,10.81,10.06,-18.69,0.03,-0.07,0.50,0.86,Right_Leg
7382,00:00:34,IMU4,0.01,0.00,-0.00,-0.07,6.19,7.45,36.81,-34.56,-34.88,0.22,0.26,0.72,0.61,Right_Leg
7382,00:00:34,IMU5,0.00,0.00,0.00,0.27,-2.80,9.27,-20.25,-23.19,-20.81,-0.06,0.13,-0.92,0.36,Right_Leg
7382,00:00:34,IMU6,-0.00,0.00,0.01,1.42,-0.11,9.46,9.69,7.06,-18.25,0.03,-0.07,0.50,0.86,Right_Leg
7383,00:00:34,IMU4,0.01,0.00,-0.00,-0.07,6.19,7.45,36.81,-34.56,-34.88,0.22,0.26,0.72,0.61,Right_Leg
7383,00:00:34,IMU5,-0.00,0.00,0.01,0.27,-2.80,9.27,-20.25,-23.19,-20.81,-0.06,0.13,-0.92,0.36,Right_Leg
7383,00:00:34,IMU6,-0.01,0.00,0.00,1.42,-0.11,9.46,9.69,7.06,-18.25,0.03,-0.07,0.50,0.86,Right_Leg
7384,00:00:34,IMU4,-0.00,0.00,0.00,-0.07,6.19,7.45,36.81,-34.56,-34.88,0.22,0.26,0.72,0.61,Right_Leg
7384,00:00:34,IMU5,-0.00,0.00,0.01,0.27,-2.80,9.27,-20.25,-23.19,-20.81,-0.06,0.13,-0.92,0.36,Right_Leg
7384,00:00:34,IMU6,-0.01,0.00,0.00,1.42,-0.11,9.46,9.69,7.06,-18.25,0.03,-0.07,0.50,0.86,Right_Leg
7385,00:00:34,IMU4,-0.00,0.00,0.00,-0.07,6.19,7.45,36.81,-34.56,-34.88,0.22,0.26,0.72,0.61,Right_Leg
7385,00:00:34,IMU5,-0.00,0.00,0.00,0.27,-2.80,9.27,-20.25,-23.19,-20.81,-0.06,0.13,-0.92,0.36,Right_Leg
7385,00:00:34,IMU6,0.00,-0.00,0.00,1.42,-0.11,9.46,9.69,7.06,-18.25,0.03,-0.07,0.50,0.86,Right_Leg
7386,00:00:34,IMU4,0.00,0.00,0.00,-0.07,6.19,7.45,36.81,-34.56,-34.88,0.22,0.26,0.72,0.61,Right_Leg
7386,00:00:34,IMU5,-0.00,0.00,0.00,0.27,-2.80,9.27,-20.25,-23.19,-20.81,-0.06,0.13,-0.92,0.36,Right_Leg
7386,00:00:34,IMU6,0.00,-0.00,0.00,1.42,-0.11,9.46,9.69,7.06,-18.25,0.03,-0.07,0.50,0.86,Right_Leg
7387,00:00:34,IMU4,0.00,0.00,0.00,-0.07,6.19,7.45,36.81,-34.56,-34.88,0.22,0.26,0.72,0.61,Right_Leg
7387,00:00:34,IMU5,-0.00,0.00,0.00,0.27,-2.87,9.27,-20.25,-23.19,-20.81,-0.06,0.13,-0.92,0.36,Right_Leg
7387,00:00:34,IMU6,0.00,-0.00,0.00,1.38,-0.11,9.42,9.69,7.06,-18.25,0.03,-0.07,0.50,0.86,Right_Leg
7388,00:00:34,IMU4,0.00,0.00,0.00,-0.07,6.19,7.45,36.81,-34.56,-34.88,0.22,0.26,0.72,0.61,Right_Leg
7388,00:00:34,IMU5,-0.00,0.00,-0.00,0.27,-2.87,9.27,-20.25,-23.19,-20.81,-0.06,0.13,-0.92,0.36,Right_Leg
7388,00:00:34,IMU6,0.00,-0.00,0.00,1.38,-0.11,9.42,10.81,8.56,-18.25,0.03,-0.07,0.50,0.86,Right_Leg
7389,00:00:34,IMU4,0.00,0.00,0.00,-0.07,6.19,7.45,36.81,-34.56,-34.88,0.22,0.26,0.72,0.61,Right_Leg
7389,00:00:34,IMU5,-0.00,0.00,-0.00,0.27,-2.87,9.27,-20.62,-22.44,-23.25,-0.06,0.13,-0.92,0.36,Right_Leg
7389,00:00:34,IMU6,0.00,0.00,0.00,1.38,-0.11,9.42,10.81,8.56,-18.25,0.03,-0.07,0.50,0.86,Right_Leg
7390,00:00:34,IMU4,0.00,0.00,0.00,-0.15,6.15,7.41,36.81,-34.56,-34.88,0.22,0.26,0.72,0.61,Right_Leg
