Timestamp_us,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,QuatW,QuatX,QuatY,QuatZ
1439912, 9.57,-0.67,-0.14,0.05,0.11,-0.02,-24.37,18.87,36.75,0.69,-0.05,-0.72,-0.00
1446835, 9.57,-0.67,-0.14,0.02,0.09,-0.01,-24.37,18.87,36.75,0.69,-0.05,-0.72,-0.00
1451949, 9.52,-0.62,-0.11,0.02,0.09,-0.01,-24.37,18.87,36.75,0.69,-0.05,-0.72,-0.00
1459822, 9.50,-0.61,-0.23,-0.00,0.08,-0.01,-24.37,18.87,36.75,0.69,-0.05,-0.72,-0.00
1474475, 9.51,-0.60,-0.35,-0.02,0.08,-0.01,-14.19,12.25,22.50,0.69,-0.05,-0.72,-0.00
1479468, 9.42,-0.56,-0.52,-0.03,0.08,-0.01,-14.19,12.25,22.50,0.69,-0.05,-0.72,-0.00
1485154, 9.42,-0.56,-0.52,-0.03,0.08,-0.01,-14.19,12.25,22.50,0.69,-0.05,-0.72,-0.00
1491332, 9.39,-0.52,-0.41,-0.01,0.10,-0.01,-14.19,12.25,22.50,0.69,-0.05,-0.72,-0.00
1498954, 9.49,-0.53,-0.23,0.06,0.11,-0.01,-14.19,12.25,22.50,0.69,-0.05,-0.72,-0.00
1514072, 9.61,-0.56,0.03,0.15,0.11,-0.02,-14.19,12.25,22.50,0.69,-0.05,-0.72,-0.00
1518518, 9.61,-0.56,0.03,0.21,0.11,-0.02,-13.75,11.69,22.25,0.69,-0.05,-0.72,-0.00
1522969, 9.78,-0.94,0.35,0.21,0.11,-0.02,-13.75,11.69,22.25,0.69,-0.05,-0.72,-0.00
1537584, 9.80,-1.20,0.44,0.10,0.06,-0.02,-13.75,11.69,22.25,0.69,-0.05,-0.72,0.00
1542604, 9.74,-1.33,0.55,0.10,0.06,-0.02,-13.75,11.69,22.25,0.69,-0.05,-0.72,0.00
1550319, 9.56,-1.04,0.38,-0.04,0.02,-0.02,-13.75,11.69,22.25,0.69,-0.05,-0.72,0.00
1556509, 9.56,-1.04,0.38,-0.15,-0.01,-0.02,-13.75,11.69,22.25,0.69,-0.05,-0.72,-0.00
1562286, 9.54,-0.76,0.26,-0.15,-0.01,-0.02,-13.75,11.69,22.25,0.69,-0.05,-0.72,-0.00
1576938, 9.60,-0.50,0.10,-0.19,-0.04,-0.01,-15.38,11.19,21.37,0.69,-0.05,-0.72,-0.00
1581607, 9.70,-0.29,0.00,-0.15,-0.04,-0.01,-15.38,11.19,21.37,0.69,-0.05,-0.72,-0.00
1589458, 9.61,-0.25,-0.18,-0.05,-0.04,-0.01,-15.38,11.19,21.37,0.69,-0.05,-0.72,-0.00
1594585, 9.61,-0.25,-0.18,-0.05,-0.04,-0.01,-15.38,11.19,21.37,0.69,-0.05,-0.72,-0.00
1601265, 9.55,-0.48,-0.21,0.06,-0.03,-0.01,-15.38,11.19,21.37,0.69,-0.05,-0.72,-0.00
1608559, 9.49,-0.75,-0.22,0.11,-0.02,-0.00,-15.38,11.19,21.37,0.69,-0.05,-0.72,-0.00
1623542, 9.51,-0.99,-0.28,0.07,-0.02,-0.00,-14.56,11.00,21.37,0.69,-0.05,-0.72,-0.00
1627989, 9.51,-0.99,-0.28,-0.04,-0.02,0.00,-14.56,11.00,21.37,0.69,-0.05,-0.72,-0.00
1632805, 9.64,-1.15,-0.35,-0.04,-0.02,0.00,-14.56,11.00,21.37,0.69,-0.05,-0.72,-0.00
1640381, 9.59,-1.01,-0.43,-0.18,-0.02,-0.00,-14.56,11.00,21.37,0.69,-0.05,-0.72,-0.00
1656516, 9.46,-0.68,-0.46,-0.27,-0.02,0.00,-14.56,11.00,21.37,0.69,-0.05,-0.72,-0.00
1662498, 9.42,-0.42,-0.49,-0.27,-0.02,0.00,-14.56,11.00,21.37,0.69,-0.05,-0.72,-0.00
1666949, 9.42,-0.42,-0.49,-0.27,-0.02,0.00,-14.19,11.00,21.50,0.69,-0.05,-0.72,-0.00
1681828, 9.55,-0.22,-0.63,-0.05,0.02,0.00,-14.19,11.00,21.50,0.69,-0.05,-0.72,-0.00
1689703, 9.44,-0.36,-0.68,0.08,0.05,0.01,-14.19,11.00,21.50,0.69,-0.05,-0.72,-0.00
1694669, 9.44,-0.36,-0.68,0.08,0.05,0.01,-14.19,11.00,21.50,0.69,-0.05,-0.72,-0.00
1701541, 9.39,-0.70,-0.62,0.17,0.08,0.01,-14.19,11.00,21.50,0.69,-0.05,-0.72,-0.00
1708644, 9.47,-0.70,-0.55,0.20,0.10,0.01,-14.19,11.00,21.50,0.69,-0.05,-0.72,-0.00
1723789, 9.53,-0.71,-0.39,0.21,0.13,0.00,-14.87,11.38,21.75,0.69,-0.05,-0.72,-0.00
1728244, 9.53,-0.71,-0.39,0.19,0.14,-0.00,-14.87,11.38,21.75,0.69,-0.05,-0.72,-0.00
1732947, 9.60,-0.80,-0.27,0.19,0.14,-0.00,-14.87,11.38,21.75,0.69,-0.05,-0.72,-0.00
1740425, 9.70,-1.15,0.00,0.14,0.13,-0.01,-14.87,11.38,21.75,0.69,-0.05,-0.72,-0.00
1756337, 9.60,-1.18,0.07,0.05,0.12,-0.01,-14.87,11.38,21.75,0.69,-0.05,-0.72,-0.00
1762682, 9.53,-1.10,0.15,-0.06,0.10,-0.01,-14.87,11.38,21.75,0.69,-0.05,-0.72,-0.00
1767135, 9.53,-1.10,0.15,-0.06,0.10,-0.01,-14.87,11.38,21.75,0.69,-0.05,-0.72,-0.00
1782009, 9.64,-0.38,0.17,-0.09,0.08,-0.02,-14.56,11.75,21.37,0.69,-0.05,-0.72,-0.00
1789399, 9.58,-0.34,0.11,0.01,0.08,-0.02,-14.56,11.75,21.37,0.69,-0.05,-0.72,-0.00
1793914, 9.58,-0.34,0.11,0.01,0.08,-0.02,-14.56,11.75,21.37,0.69,-0.05,-0.72,-0.00
1801464, 9.53,-0.48,0.05,0.11,0.08,-0.01,-14.56,11.75,21.37,0.69,-0.05,-0.72,-0.00
1807950, 9.53,-0.48,0.05,0.17,0.08,-0.01,-14.56,11.75,21.37,0.69,-0.05,-0.72,-0.00
1823658, 9.59,-0.77,0.01,0.17,0.08,-0.01,-15.56,12.19,20.69,0.69,-0.05,-0.72,-0.00
1840550, 9.61,-0.71,0.06,0.09,0.06,-0.01,-15.56,12.19,20.69,0.70,-0.05,-0.72,-0.00
1845053, 9.61,-0.71,0.06,0.09,0.06,-0.01,-15.56,12.19,20.69,0.70,-0.05,-0.72,-0.00
1852020, 9.57,-0.61,0.08,0.06,0.06,-0.01,-15.56,12.19,20.69,0.70,-0.05,-0.72,-0.00
1857926, 9.57,-0.61,0.08,0.04,0.04,-0.01,-15.56,12.19,20.69,0.70,-0.05,-0.72,0.00
1863589, 9.52,-0.72,0.01,0.04,0.04,-0.01,-15.56,12.19,20.69,0.70,-0.05,-0.72,0.00
1878266, 9.54,-0.74,0.07,0.01,0.04,-0.01,-15.69,11.69,19.56,0.70,-0.05,-0.72,0.00
1882905, 9.60,-0.68,0.09,-0.01,0.03,-0.01,-15.69,11.69,19.56,0.70,-0.05,-0.72,0.00
1888384, 9.60,-0.68,0.09,-0.01,0.03,-0.01,-15.69,11.69,19.56,0.70,-0.05,-0.72,0.00
1893719, 9.61,-0.56,0.00,-0.01,0.03,-0.01,-15.69,11.69,19.56,0.70,-0.05,-0.72,0.00
1901055, 9.54,-0.61,0.00,-0.00,0.03,-0.01,-15.69,11.69,19.56,0.70,-0.05,-0.72,0.00
1915687, 9.53,-0.61,0.05,0.01,0.02,0.00,-15.69,11.69,19.56,0.70,-0.05,-0.72,0.00
1920146, 9.57,-0.57,0.05,0.04,0.02,-0.00,-15.06,11.75,20.88,0.70,-0.05,-0.72,0.00
1924585, 9.57,-0.57,0.05,0.04,0.02,-0.00,-15.06,11.75,20.88,0.70,-0.05,-0.72,0.00
1939212, 9.63,-0.72,0.10,0.08,0.02,-0.00,-15.06,11.75,20.88,0.70,-0.05,-0.71,0.00
1944263, 9.64,-0.80,0.10,0.08,0.02,-0.00,-15.06,11.75,20.88,0.70,-0.05,-0.71,0.00
1951611, 9.58,-0.79,0.07,0.05,0.01,-0.00,-15.06,11.75,20.88,0.70,-0.05,-0.71,0.00
1956474, 9.58,-0.79,0.07,0.05,0.01,-0.00,-15.06,11.75,20.88,0.70,-0.05,-0.71,0.00
1963207, 9.52,-0.74,0.10,0.01,0.01,-0.00,-15.06,11.75,20.88,0.70,-0.05,-0.71,0.00
1977878, 9.61,-0.69,0.06,-0.03,-0.01,-0.00,-15.06,10.38,20.50,0.70,-0.05,-0.71,0.00
1983703, 9.62,-0.66,0.00,-0.03,-0.01,-0.00,-15.06,10.38,20.50,0.70,-0.05,-0.71,0.00
1991116, 9.57,-0.64,-0.02,-0.03,-0.01,-0.00,-15.06,10.38,20.50,0.70,-0.05,-0.71,0.00
1995557, 9.57,-0.64,-0.02,-0.03,-0.01,-0.00,-15.06,10.38,20.50,0.70,-0.05,-0.71,0.00
2002723, 9.50,-0.49,0.00,-0.03,-0.01,-0.00,-15.06,10.38,20.50,0.70,-0.05,-0.71,0.00
2018862, 9.55,-0.49,-0.08,-0.00,0.00,0.00,-14.00,11.06,19.25,0.70,-0.05,-0.71,0.00
2023527, 9.61,-0.53,-0.05,0.05,0.01,0.00,-14.00,11.06,19.25,0.70,-0.05,-0.71,0.00
2027974, 9.61,-0.53,-0.05,0.05,0.01,0.00,-14.00,11.06,19.25,0.70,-0.05,-0.71,0.00
2042854, 9.54,-0.78,-0.05,0.08,0.01,0.00,-14.00,11.06,19.25,0.70,-0.05,-0.71,0.00
2048925, 9.54,-0.78,-0.05,0.08,0.02,-0.00,-14.00,11.06,19.25,0.70,-0.05,-0.71,0.00
2054407, 9.55,-0.77,0.00,0.08,0.02,-0.00,-14.00,11.06,19.25,0.70,-0.05,-0.71,0.00
2061787, 9.58,-0.79,0.08,0.08,0.02,-0.00,-14.00,11.06,19.25,0.70,-0.05,-0.71,0.00
2076411, 9.59,-0.92,0.05,0.06,0.01,-0.00,-15.00,11.19,20.37,0.70,-0.05,-0.71,0.00
2080862, 9.57,-0.86,0.03,0.01,0.01,-0.00,-15.00,11.19,20.37,0.70,-0.05,-0.71,0.00
2085305, 9.57,-0.86,0.03,0.01,0.01,-0.00,-15.00,11.19,20.37,0.70,-0.05,-0.71,0.00
2091971, 9.59,-0.71,0.04,-0.03,-0.00,-0.01,-15.00,11.19,20.37,0.70,-0.05,-0.71,0.00
2107220, 9.59,-0.56,0.04,-0.02,-0.00,-0.01,-15.00,11.19,20.37,0.70,-0.05,-0.71,0.00
2113957, 9.50,-0.59,0.00,0.02,-0.00,-0.01,-15.00,11.19,20.37,0.70,-0.05,-0.71,0.00
2118399, 9.50,-0.59,0.00,0.02,-0.00,-0.01,-15.00,11.19,20.37,0.70,-0.05,-0.71,0.00
2133284, 9.52,-0.60,-0.04,0.06,0.01,-0.00,-15.25,10.50,20.69,0.70,-0.05,-0.71,0.00
2137728, 9.52,-0.60,-0.04,0.06,0.01,-0.00,-15.25,10.50,20.69,0.70,-0.05,-0.71,0.00
2143866, 9.58,-0.68,-0.09,0.07,0.01,-0.01,-15.25,10.50,20.69,0.70,-0.05,-0.71,0.00
2150165, 9.58,-0.68,-0.09,0.07,0.02,-0.01,-15.25,10.50,20.69,0.70,-0.05,-0.71,0.00
2165387, 9.54,-0.78,-0.11,0.06,0.02,-0.01,-15.25,10.50,20.69,0.70,-0.05,-0.71,0.00
2169834, 9.54,-0.78,-0.11,0.06,0.02,-0.01,-14.56,10.50,21.00,0.70,-0.05,-0.71,0.00
2174515, 9.52,-0.72,-0.05,0.04,0.02,-0.00,-14.56,10.50,21.00,0.70,-0.05,-0.71,0.00
2189161, 9.51,-0.51,-0.07,0.02,0.03,-0.00,-14.56,10.50,21.00,0.70,-0.05,-0.71,0.00
2194793, 9.53,-0.53,-0.11,0.02,0.03,-0.00,-14.56,10.50,21.00,0.70,-0.05,-0.71,0.00
2201856, 9.55,-0.57,-0.06,0.05,0.03,-0.00,-14.56,10.50,21.00,0.70,-0.05,-0.71,0.00
2206300, 9.55,-0.57,-0.06,0.05,0.03,-0.00,-14.56,10.50,21.00,0.70,-0.05,-0.71,0.00
2224480, 9.47,-0.70,0.03,0.09,0.04,-0.00,-13.75,11.19,19.25,0.70,-0.04,-0.71,0.00
2228952, 9.47,-0.70,0.03,0.09,0.04,-0.00,-13.75,11.19,19.25,0.70,-0.04,-0.71,0.00
2233624, 9.51,-0.75,0.04,0.08,0.04,0.00,-13.75,11.19,19.25,0.70,-0.04,-0.71,0.00
2248280, 9.58,-0.75,0.01,0.06,0.04,0.00,-13.75,11.19,19.25,0.70,-0.04,-0.71,0.00
2264325, 9.58,-0.61,0.07,0.02,0.04,-0.00,-13.75,11.19,19.25,0.70,-0.04,-0.71,0.00
2268834, 9.58,-0.61,0.07,0.02,0.04,-0.00,-13.75,11.19,19.25,0.70,-0.04,-0.71,0.01
2273498, 9.58,-0.62,0.10,0.03,0.04,-0.00,-13.50,10.75,20.50,0.70,-0.04,-0.71,0.01
2288158, 9.57,-0.64,0.11,0.04,0.04,-0.00,-13.50,10.75,20.50,0.70,-0.04,-0.71,0.01
2294522, 9.60,-0.65,0.13,0.04,0.04,0.00,-13.50,10.75,20.50,0.70,-0.04,-0.71,0.01
2301348, 9.63,-0.64,0.14,0.05,0.04,-0.00,-13.50,10.75,20.50,0.70,-0.04,-0.71,0.01
2306066, 9.63,-0.64,0.14,0.05,0.04,-0.00,-13.50,10.75,20.50,0.70,-0.04,-0.71,0.01
2313362, 9.59,-0.67,0.11,0.05,0.03,0.00,-13.50,10.75,20.50,0.70,-0.04,-0.71,0.01
2327998, 9.54,-0.71,0.12,0.05,0.03,0.00,-14.56,11.19,19.50,0.70,-0.04,-0.71,0.01
2332626, 9.55,-0.64,0.17,0.03,0.03,0.00,-14.56,11.19,19.50,0.70,-0.04,-0.71,0.01
2337075, 9.55,-0.64,0.17,0.03,0.03,0.00,-14.56,11.19,19.50,0.70,-0.04,-0.71,0.01
2343154, 9.58,-0.59,0.09,0.03,0.02,0.00,-14.56,11.19,19.50,0.70,-0.04,-0.71,0.01
2358375, 9.59,-0.61,0.10,0.02,0.02,0.00,-14.56,11.19,19.50,0.70,-0.04,-0.71,0.01
2364931, 9.57,-0.66,0.10,0.03,0.02,0.00,-14.56,11.19,19.50,0.70,-0.04,-0.71,0.01
2369375, 9.57,-0.66,0.10,0.03,0.02,0.00,-14.56,11.19,19.50,0.70,-0.04,-0.71,0.01
2384257, 9.52,-0.63,0.13,0.04,0.02,0.00,-16.06,11.19,18.69,0.70,-0.04,-0.71,0.01
2388701, 9.52,-0.63,0.13,0.04,0.02,0.00,-16.06,11.19,18.69,0.70,-0.04,-0.71,0.01
2395041, 9.49,-0.63,0.12,0.05,0.02,0.00,-16.06,11.19,18.69,0.70,-0.04,-0.71,0.01
2401637, 9.60,-0.60,0.22,0.06,0.02,0.00,-16.06,11.19,18.69,0.70,-0.04,-0.71,0.01
2406371, 9.60,-0.60,0.22,0.06,0.02,0.00,-16.06,11.19,18.69,0.70,-0.04,-0.71,0.01
2413783, 9.60,-0.67,0.17,0.06,0.02,0.00,-16.06,11.19,18.69,0.70,-0.04,-0.71,0.01
2428427, 9.58,-0.67,0.16,0.04,0.01,0.01,-15.38,10.88,20.37,0.70,-0.04,-0.71,0.01
2433051, 9.57,-0.63,0.13,0.01,0.00,0.01,-15.38,10.88,20.37,0.70,-0.04,-0.71,0.01
2437494, 9.57,-0.63,0.13,0.01,0.00,0.01,-15.38,10.88,20.37,0.70,-0.04,-0.71,0.01
2443928, 9.55,-0.59,0.08,-0.02,-0.00,0.01,-15.38,10.88,20.37,0.70,-0.04,-0.71,0.01
2459671, 9.52,-0.57,0.09,-0.02,-0.01,0.01,-15.38,10.88,20.37,0.70,-0.04,-0.71,0.01
2465790, 9.53,-0.61,0.04,-0.01,-0.00,0.01,-15.38,10.88,20.37,0.70,-0.04,-0.71,0.01
2470247, 9.53,-0.61,0.04,-0.00,-0.00,0.02,-14.25,11.56,19.06,0.70,-0.04,-0.71,0.01
2486067, 9.54,-0.59,0.03,0.00,0.00,0.02,-14.25,11.56,19.06,0.70,-0.04,-0.71,0.01
2493530, 9.52,-0.56,0.02,0.01,0.00,0.02,-14.25,11.56,19.06,0.70,-0.04,-0.71,0.01
2497977, 9.52,-0.56,0.02,0.01,0.00,0.02,-14.25,11.56,19.06,0.70,-0.04,-0.71,0.01
2504896, 9.56,-0.59,0.02,0.03,0.01,0.02,-14.25,11.56,19.06,0.70,-0.04,-0.71,0.01
2511229, 9.56,-0.59,0.02,0.05,0.02,0.02,-14.25,11.56,19.06,0.70,-0.04,-0.71,0.01
2526835, 9.51,-0.68,0.00,0.05,0.02,0.02,-15.06,10.56,18.69,0.70,-0.04,-0.71,0.01
2531283, 9.51,-0.68,0.00,0.04,0.02,0.03,-15.06,10.56,18.69,0.70,-0.04,-0.71,0.01
2535955, 9.48,-0.67,0.01,0.04,0.02,0.03,-15.06,10.56,18.69,0.70,-0.04,-0.71,0.01
2550611, 9.52,-0.66,0.05,0.03,0.03,0.02,-15.06,10.56,18.69,0.70,-0.04,-0.71,0.01
2556189, 9.55,-0.63,0.07,0.03,0.03,0.02,-15.06,10.56,18.69,0.70,-0.04,-0.71,0.01
2563671, 9.59,-0.63,0.06,0.04,0.03,0.03,-15.06,10.56,18.69,0.70,-0.04,-0.71,0.01
2568125, 9.59,-0.63,0.06,0.04,0.03,0.03,-15.06,10.56,18.69,0.70,-0.04,-0.71,0.01
2582825, 9.58,-0.57,0.12,0.06,0.03,0.02,-15.75,12.06,19.06,0.71,-0.04,-0.71,0.01
2587274, 9.59,-0.63,0.13,0.06,0.03,0.02,-15.75,12.06,19.06,0.71,-0.04,-0.71,0.01
2593881, 9.58,-0.79,0.16,0.07,0.04,0.02,-15.75,12.06,19.06,0.71,-0.04,-0.71,0.01
2598332, 9.58,-0.79,0.16,0.07,0.04,0.02,-15.75,12.06,19.06,0.71,-0.04,-0.71,0.01
2605383, 9.59,-0.88,0.18,0.07,0.04,0.02,-15.75,12.06,19.06,0.71,-0.04,-0.71,0.01
2621270, 9.57,-0.87,0.16,0.04,0.03,0.02,-15.38,12.06,19.56,0.71,-0.04,-0.71,0.01
2625934, 9.60,-0.84,0.20,0.00,0.03,0.02,-15.38,12.06,19.56,0.71,-0.04,-0.71,0.01
2630380, 9.60,-0.84,0.20,0.00,0.03,0.02,-15.38,12.06,19.56,0.71,-0.04,-0.71,0.01
2645260, 9.59,-0.56,0.20,-0.05,0.01,0.02,-15.38,12.06,19.56,0.71,-0.04,-0.71,0.01
2651106, 9.59,-0.56,0.20,-0.03,0.01,0.02,-15.38,12.06,19.56,0.71,-0.04,-0.71,0.01
2666819, 9.59,-0.77,0.22,0.01,0.02,0.02,-15.38,12.06,19.56,0.71,-0.04,-0.71,0.01
2671295, 9.59,-0.77,0.22,0.02,0.01,0.02,-16.06,12.50,20.00,0.71,-0.04,-0.71,0.01
2676926, 9.52,-0.84,0.20,0.02,0.01,0.02,-16.06,12.50,20.00,0.71,-0.04,-0.71,0.01
2684392, 9.50,-0.86,0.23,0.00,0.01,0.02,-16.06,12.50,20.00,0.71,-0.04,-0.71,0.01
2688999, 9.50,-0.86,0.23,0.00,0.01,0.02,-16.06,12.50,20.00,0.71,-0.04,-0.71,0.01
2695896, 9.54,-0.83,0.25,-0.03,0.00,0.02,-16.06,12.50,20.00,0.71,-0.04,-0.71,0.01
2712410, 9.67,-0.70,0.22,-0.06,-0.01,0.02,-16.06,12.50,20.00,0.71,-0.04,-0.71,0.01
2717709, 9.64,-0.72,0.27,-0.06,-0.01,0.02,-16.06,12.50,20.00,0.71,-0.04,-0.71,0.01
2722160, 9.64,-0.72,0.27,-0.06,-0.01,0.02,-15.06,11.38,19.56,0.71,-0.04,-0.71,0.01
2737036, 9.51,-0.84,0.24,-0.05,-0.02,0.02,-15.06,11.38,19.56,0.71,-0.04,-0.71,0.01
2741630, 9.51,-0.84,0.24,-0.04,-0.02,0.01,-15.06,11.38,19.56,0.71,-0.04,-0.71,0.01
2747248, 9.55,-0.78,0.22,-0.04,-0.02,0.01,-15.06,11.38,19.56,0.71,-0.04,-0.71,0.01
2754602, 9.55,-0.72,0.22,-0.02,-0.03,0.01,-15.06,11.38,19.56,0.71,-0.04,-0.71,0.01
2769286, 9.53,-0.67,0.22,0.00,-0.03,0.01,-15.06,11.38,19.56,0.71,-0.04,-0.71,0.01
2773740, 9.48,-0.57,0.13,0.03,-0.03,0.01,-16.06,12.00,20.00,0.71,-0.04,-0.71,0.01
2778199, 9.48,-0.57,0.13,0.03,-0.03,0.01,-16.06,12.00,20.00,0.71,-0.04,-0.71,0.01
2792893, 9.48,-0.57,0.05,0.10,-0.02,0.01,-16.06,12.00,20.00,0.71,-0.04,-0.71,0.01
2797989, 9.50,-0.63,0.00,0.10,-0.02,0.01,-16.06,12.00,20.00,0.71,-0.04,-0.71,0.01
2805153, 9.49,-0.69,-0.08,0.12,-0.02,0.01,-16.06,12.00,20.00,0.71,-0.04,-0.71,0.01
2809780, 9.49,-0.69,-0.08,0.12,-0.02,0.01,-16.06,12.00,20.00,0.71,-0.04,-0.71,0.01
2816726, 9.50,-0.76,-0.08,0.11,-0.01,0.01,-16.06,12.00,20.00,0.71,-0.04,-0.71,0.01
2831378, 9.54,-0.78,-0.14,0.09,-0.01,0.01,-16.50,12.00,18.00,0.71,-0.04,-0.71,0.01
2836034, 9.51,-0.73,-0.12,0.06,0.00,0.01,-16.50,12.00,18.00,0.71,-0.04,-0.71,0.01
2840478, 9.51,-0.73,-0.12,0.06,0.00,0.01,-16.50,12.00,18.00,0.71,-0.04,-0.71,0.01
2846758, 9.60,-0.73,-0.06,0.04,0.01,0.00,-16.50,12.00,18.00,0.71,-0.04,-0.71,0.01
2863346, 9.62,-0.69,0.04,0.05,0.02,0.00,-16.50,12.00,18.00,0.71,-0.04,-0.71,0.01
2868570, 9.55,-0.75,0.07,0.05,0.02,0.00,-16.50,12.00,18.00,0.71,-0.04,-0.71,0.01
2873023, 9.55,-0.75,0.07,0.06,0.03,-0.00,-15.88,12.00,19.25,0.71,-0.04,-0.71,0.01
2887814, 9.57,-0.81,0.20,0.06,0.03,-0.01,-15.88,12.00,19.25,0.71,-0.04,-0.71,0.01
2893889, 9.53,-0.86,0.22,0.07,0.03,-0.01,-15.88,12.00,19.25,0.71,-0.04,-0.71,0.01
2898620, 9.53,-0.86,0.22,0.07,0.03,-0.01,-15.88,12.00,19.25,0.71,-0.04,-0.71,0.01
2905922, 9.55,-0.84,0.22,0.07,0.03,-0.01,-15.88,12.00,19.25,0.71,-0.04,-0.71,0.01
2921531, 9.58,-0.79,0.28,0.06,0.03,-0.01,-15.88,12.00,19.25,0.71,-0.04,-0.71,0.01
2926173, 9.64,-0.68,0.33,0.05,0.02,-0.02,-16.56,11.56,19.69,0.71,-0.04,-0.71,0.01
2930624, 9.64,-0.68,0.33,0.05,0.02,-0.02,-16.56,11.56,19.69,0.71,-0.04,-0.71,0.01
2945500, 9.60,-0.84,0.30,0.06,0.01,-0.02,-16.56,11.56,19.69,0.71,-0.04,-0.71,0.01
2950087, 9.60,-0.84,0.30,0.06,0.01,-0.02,-16.56,11.56,19.69,0.71,-0.04,-0.71,0.01
2957026, 9.54,-0.90,0.32,0.04,0.00,-0.02,-16.56,11.56,19.69,0.71,-0.04,-0.71,0.01
2963295, 9.54,-0.90,0.32,0.01,-0.01,-0.03,-16.56,11.56,19.69,0.71,-0.04,-0.71,0.01
2968689, 9.59,-0.85,0.26,0.01,-0.01,-0.03,-16.56,11.56,19.69,0.71,-0.04,-0.71,0.01
2983390, 9.61,-0.83,0.22,-0.02,-0.02,-0.03,-16.19,12.75,20.06,0.71,-0.04,-0.71,0.01
2988084, 9.56,-0.77,0.22,-0.02,-0.02,-0.03,-16.19,12.75,20.06,0.71,-0.04,-0.71,0.01
2994023, 9.56,-0.77,0.22,-0.02,-0.03,-0.03,-16.19,12.75,20.06,0.71,-0.04,-0.71,0.01
3009129, 9.51,-0.68,0.08,0.01,-0.03,-0.04,-16.19,12.75,20.06,0.71,-0.04,-0.71,0.01
3016864, 9.53,-0.72,0.00,0.03,-0.02,-0.04,-16.19,12.75,20.06,0.71,-0.04,-0.71,0.01
3021313, 9.53,-0.72,0.00,0.03,-0.02,-0.04,-16.19,12.75,20.06,0.71,-0.04,-0.71,0.01
3036191, 9.51,-0.56,-0.03,0.05,-0.00,-0.04,-15.75,12.25,19.37,0.71,-0.04,-0.71,0.01
3040640, 9.51,-0.56,-0.03,0.05,-0.00,-0.04,-15.75,12.25,19.37,0.71,-0.04,-0.71,0.01
3046634, 9.48,-0.57,-0.03,0.07,0.00,-0.04,-15.75,12.25,19.37,0.71,-0.04,-0.71,0.01
3063651, 9.49,-0.61,-0.02,0.09,0.02,-0.04,-15.75,12.25,19.37,0.71,-0.04,-0.71,0.01
3078703, 9.60,-0.62,0.09,0.10,0.02,-0.04,-16.06,12.25,19.06,0.71,-0.04,-0.71,0.01
3083211, 9.60,-0.62,0.09,0.10,0.02,-0.04,-16.06,12.25,19.06,0.71,-0.04,-0.71,0.01
3087900, 9.62,-0.66,0.11,0.11,0.02,-0.04,-16.06,12.25,19.06,0.71,-0.04,-0.71,0.01
3102969, 9.61,-0.72,0.11,0.07,0.02,-0.03,-16.06,12.25,19.06,0.71,-0.03,-0.70,0.01
3108597, 9.62,-0.71,0.15,0.07,0.02,-0.03,-16.06,12.25,19.06,0.71,-0.03,-0.70,0.01
3116084, 9.61,-0.64,0.17,0.04,0.02,-0.04,-16.06,12.25,19.06,0.71,-0.03,-0.70,0.01
3120528, 9.61,-0.64,0.17,0.04,0.02,-0.04,-16.06,12.25,19.06,0.71,-0.03,-0.70,0.01
3135150, 9.61,-0.56,0.18,0.01,0.02,-0.03,-15.38,10.88,19.37,0.71,-0.03,-0.70,0.01
3139662, 9.61,-0.51,0.20,0.01,0.02,-0.03,-15.38,10.88,19.37,0.71,-0.03,-0.70,0.01
3145999, 9.56,-0.65,0.20,0.03,0.03,-0.03,-15.38,10.88,19.37,0.71,-0.03,-0.70,0.01
3150443, 9.56,-0.65,0.20,0.03,0.03,-0.03,-15.38,10.88,19.37,0.71,-0.03,-0.70,0.01
3157725, 9.53,-0.68,0.22,0.04,0.02,-0.02,-15.38,10.88,19.37,0.71,-0.03,-0.70,0.01
3173916, 9.51,-0.63,0.22,0.03,0.02,-0.03,-15.88,11.50,19.69,0.71,-0.03,-0.70,0.01
3178544, 9.52,-0.57,0.27,0.01,0.02,-0.02,-15.88,11.50,19.69,0.71,-0.03,-0.70,0.01
3182992, 9.52,-0.57,0.27,0.01,0.02,-0.02,-15.88,11.50,19.69,0.71,-0.03,-0.70,0.01
3197870, 9.55,-0.50,0.31,-0.00,0.02,-0.02,-15.88,11.50,19.69,0.71,-0.03,-0.70,0.01
3204485, 9.55,-0.50,0.31,-0.01,0.01,-0.02,-15.88,11.50,19.69,0.71,-0.03,-0.70,0.01
3209565, 9.53,-0.45,0.30,-0.01,0.01,-0.02,-15.88,11.50,19.69,0.71,-0.03,-0.70,0.01
3217006, 9.50,-0.50,0.24,-0.00,0.00,-0.01,-15.88,11.50,19.69,0.71,-0.03,-0.70,0.01
3231625, 9.52,-0.52,0.20,-0.01,-0.00,-0.01,-16.19,11.88,19.25,0.71,-0.03,-0.70,0.01
3238395, 9.53,-0.52,0.16,-0.00,-0.00,-0.00,-16.19,11.88,19.25,0.71,-0.03,-0.70,0.01
3244955, 9.53,-0.52,0.16,-0.00,0.00,0.00,-16.19,11.88,19.25,0.71,-0.03,-0.70,0.01
